p	score
ENSG00000077147	0.0197249466217109	0.296929188906683
ENSG00000077157	2.00096335650639e-07	-2.52428269797113
ENSG00000077942	9.05079668185113e-07	2.15981690897729
ENSG00000078124	0.000176022346119966	-1.03928278075885
ENSG00000078140	1.15031061398395e-05	-1.58742850571927
ENSG00000078328	2.15037994725671e-07	-2.50650165672994
ENSG00000078369	0.000159393345675723	-1.05788781031526
ENSG00000078549	1.00422346276724e-06	-2.13536245992152
ENSG00000078618	0.0879188107396486	0.135072966600883
ENSG00000079134	0.00258191899546339	-0.579584942315203
ENSG00000079277	2.23427145010374e-11	5.04041947692982
ENSG00000079308	0.00113982753589527	0.710089163432346
ENSG00000079819	6.19724444792458e-06	1.72157681013182
ENSG00000079950	9.81603139110761e-05	-1.15029505335303
ENSG00000080189	0.242861370292002	0.0539265141088288
ENSG00000080822	0.0855145817254812	-0.137650839288568
ENSG00000082146	0.000658430898824325	-0.802494385353471
ENSG00000082153	0.659441314819336	0.00599640404311004
ENSG00000082258	0.000157405899915048	-1.06024781466752
ENSG00000082397	2.98442256842287e-10	-4.27410451474082
ENSG00000082996	5.88681742810218e-20	-11.8142839318336
ENSG00000083444	0.21486949378745	0.0622107632240496
ENSG00000083937	2.33677465607757e-10	-4.34488692684222
ENSG00000084764	4.07230919070192e-20	-11.9529971882586
ENSG00000085721	0.0589810569602304	-0.173847451746608
ENSG00000085733	1.32819154883693e-05	1.55673758566238
ENSG00000085832	8.68263450154265e-15	-7.55751051195331
ENSG00000085872	0.162893102951736	0.0825487125167632
ENSG00000086065	2.91463405270647e-07	-2.43184076170412
ENSG00000086300	0.000416083338346091	-0.882592548951705
ENSG00000087253	1.60389164528081e-05	1.51676648951031
ENSG00000088298	7.83302981574056e-05	1.19415629811547
ENSG00000088538	2.8596462089899e-10	-4.28643783622525
ENSG00000088826	0.00809881303187489	-0.412767413901802
ENSG00000089006	0.172549124656467	-0.0781429649584752
ENSG00000089022	0.26695694450375	-0.0478418452841118
ENSG00000089057	0.342574410811554	0.033194200668593
ENSG00000089063	2.42657315749016e-08	3.06155071437708
ENSG00000089818	5.11067501343458e-24	-15.4393578568588
ENSG00000090316	0.025433911642733	0.266340482425524
ENSG00000090470	0.216145658291309	0.0617998526322583
ENSG00000090520	4.23902772456544e-10	4.1731491923698
ENSG00000091164	0.217742821762962	0.0612904326794626
ENSG00000091542	4.26067410005698e-05	-1.3151041702682
ENSG00000092010	2.69870745738415e-06	1.90715824545626
ENSG00000092020	8.17896979825008e-08	-2.7483080160351
ENSG00000092096	0.0704557686282007	-0.15614608398229
ENSG00000092201	0.0180674297156692	-0.307758016265539
ENSG00000092421	0.508275523381541	-0.0146252974812938
ENSG00000092621	0.00239585108639462	-0.591151087416656
ENSG00000093144	2.47886306716522e-16	-8.78006168919534
ENSG00000095059	7.87519309698308e-05	1.19310677211602
ENSG00000095139	0.125488648200951	-0.10360880686805
ENSG00000095321	0.0171584692461762	-0.314189103368224
ENSG00000095637	1.64673656485414e-06	2.0201932542547
ENSG00000097033	0.398042304894832	-0.0254240054334085
ENSG00000099330	0.000836714341640977	0.761685653308979
ENSG00000099785	0.000308564926533512	-0.936093499115745
ENSG00000099795	0.0241225853744387	-0.27261426321477
ENSG00000099817	2.89023243239718e-06	1.89162947824242
ENSG00000099860	2.96217777789573e-08	3.00944596069379
ENSG00000099864	0.112121722780755	-0.113237507701038
ENSG00000099901	0.669432739353328	-0.00559948351595296
ENSG00000099940	0.000281653547759282	0.9526286080528
ENSG00000100014	0.458078536815219	0.0189224360977423
ENSG00000100029	4.09345801997954e-09	3.53795581568926
ENSG00000100129	9.44160407896028e-10	3.94539068438954
ENSG00000100138	0.00172204271615959	0.643123672437795
ENSG00000100221	0.468976906605789	0.0179112297095068
ENSG00000100242	0.21808132432179	0.0611831510962702
ENSG00000100284	0.00025114258615472	0.973537732166818
ENSG00000100307	3.62464032966948e-07	-2.37874074777235
ENSG00000100345	3.93138129356159e-18	10.2599300813647
ENSG00000100380	1.14609053302957e-16	-9.05124674494633
ENSG00000100387	0.0293243282950386	-0.2497269557414
ENSG00000100401	0.00907483963219703	0.397238515032486
ENSG00000100410	2.96258663034719e-10	4.276224459108
ENSG00000100413	0.0131493959392671	0.348066916060732
ENSG00000100418	6.75456889850815e-06	-1.70269538887104
ENSG00000100427	0.00592973282717408	-0.456340436833711
ENSG00000100439	9.73336761551809e-05	1.15192920315081
ENSG00000100519	5.71233496599778e-11	-4.75880924199594
ENSG00000100567	1.615875227771e-15	-8.12978237318823
ENSG00000100591	0.167343162523558	-0.0804754729146078
ENSG00000100647	1.6074277668151e-08	3.16998062408773
ENSG00000100796	0.120800927378146	0.106828258520358
ENSG00000100804	0.255456178856956	-0.0506395408083561
ENSG00000100811	0.914522284515867	-0.000313517231208474
ENSG00000100836	0.00214562499081581	0.608348366746309
ENSG00000100883	0.000112844021932164	-1.12346598262198
ENSG00000100890	0.400129710999496	-0.0251682067962954
ENSG00000100911	6.36259537385942e-18	10.0851623136431
ENSG00000100926	1.33793185884775e-06	2.06831161513533
ENSG00000100991	1.32189082431036e-05	1.55774952960573
ENSG00000100997	0.392118999667678	0.0261629704973087
ENSG00000101040	1.32077174225222e-08	-3.22208554136662
ENSG00000101126	0.00547366418612253	-0.467765179964834
ENSG00000101132	0.41834228510031	0.0230336670054277
ENSG00000101160	1.12992767215681e-21	13.3208991096245
ENSG00000101193	2.4644141192422e-14	7.20793498007348
ENSG00000101294	0.00527831928543742	0.472984575894742
ENSG00000101337	6.19844106661369e-05	1.24020149533143
ENSG00000101361	0.0175054945739033	0.311689011344176
ENSG00000101363	0.00326589704957067	-0.543748636795407
ENSG00000101365	1.73614142185454e-12	-5.82897154030826
ENSG00000101367	8.60894503469339e-16	8.34679142158728
ENSG00000101413	0.00535672016066813	-0.470864580321366
ENSG00000101557	0.00105213210986142	-0.723335342626279
ENSG00000101972	8.23943632592858e-05	-1.1842790274748
ENSG00000102226	0.000125357668202777	-1.10336245712403
ENSG00000102241	0.124638213814082	-0.104181179604684
ENSG00000102316	0.724552815066717	0.00371084735180594
ENSG00000102390	2.32905457835481e-08	3.07229945377896
ENSG00000102393	6.15784843471333e-12	-5.43426416118598
ENSG00000102401	2.67426210712875e-16	-8.75350088491315
ENSG00000102409	0.0632050721996621	-0.166878979000379
ENSG00000102753	0.0386484518476768	-0.218591670519306
ENSG00000102910	0.0233183809291047	-0.276659614777755
ENSG00000102977	0.00401713302230599	-0.512822423354482
ENSG00000102996	0.123792242817674	-0.104755600152071
ENSG00000103018	7.98942745009368e-11	-4.659271706838
ENSG00000103024	0.0741051146166494	-0.151243301237945
ENSG00000103043	1.74913978662898e-06	2.00628061717569
ENSG00000103051	0.0638045789181209	-0.165935840923572
ENSG00000103254	0.0340198966149385	-0.23279536434088
ENSG00000103264	0.260050582133905	0.0494997069523745
ENSG00000103266	2.44963055122706e-05	-1.42822864075882
ENSG00000103365	0.0387924165307538	0.218182427252318
ENSG00000103490	6.89616785168202e-15	7.63527651064499
ENSG00000103507	1.75458731673918e-07	2.55682274371133
ENSG00000103647	7.20766303800291e-11	-4.68976037099322
ENSG00000104131	0.938894416523479	0.000158006183416893
ENSG00000104133	0.362797240129521	-0.0301276845404045
ENSG00000104231	0.483989618392052	-0.0165919732175335
ENSG00000104427	1.15665692590549e-12	-5.95716968413961
ENSG00000104824	2.57946698537715e-06	1.91741473472782
ENSG00000104825	9.89852767307367e-08	2.70004498273786
ENSG00000104833	0.259208729175263	-0.0497063058470468
ENSG00000104859	0.477215159342191	-0.0171770249174875
ENSG00000104886	0.992001273604694	2.63185911496553e-06
ENSG00000104936	0.425264232640824	-0.022266004254601
ENSG00000105063	9.39602298272775e-06	1.63093426384506
ENSG00000105176	0.000829534910525005	-0.763141012068518
ENSG00000105193	1.60179867631854e-25	16.8311728060322
ENSG00000105202	1.94249702609538e-26	17.6905940102942
ENSG00000105229	0.182246236844109	0.0740442742020723
ENSG00000105245	0.00255736377556091	0.5810583882065
ENSG00000105290	7.19734216912013e-05	1.21074243618823
ENSG00000105323	1.81716291976781e-06	1.99749752951613
ENSG00000105373	3.94071415403208e-07	2.35847199679051
ENSG00000105429	0.134162606318327	-0.0980452249897203
ENSG00000105669	1.5294325308608e-09	3.80999306559996
ENSG00000105879	7.39174049998744e-05	-1.20551171092131
ENSG00000105974	4.69111296916465e-05	1.29573999049225
ENSG00000106077	0.818143204769259	0.00150857694145682
ENSG00000106244	0.173273618652178	-0.0778259500569905
ENSG00000106263	1.08119334480922e-06	-2.11804058241757
ENSG00000106367	0.131412694715037	0.0997569918844371
ENSG00000106397	1.42808229326888e-13	6.62912619311001
ENSG00000106400	0.744004558758051	0.00315620287492193
ENSG00000106537	6.57177123139397e-08	-2.80395871401543
ENSG00000106538	0.141870198496549	0.093483054988875
ENSG00000106609	3.27620361250778e-16	8.68253188951869
ENSG00000106628	0.185418507818641	0.0727679506179841
ENSG00000106682	0.0974042672269945	-0.125702046357885
ENSG00000107281	0.00216862628843502	0.60667875670641
ENSG00000107282	2.97927679927453e-19	-11.2083508251632
ENSG00000107341	0.0476204054675132	0.19603953189854
ENSG00000107372	0.000678483180943312	-0.79734681176555
ENSG00000107537	4.30473630898538e-05	-1.3130297199613
ENSG00000107581	0.897778506177462	-0.000452838779652985
ENSG00000107862	0.368992877947266	-0.0292449742342723
ENSG00000108100	0.00850154713337272	-0.40611940196129
ENSG00000108175	0.0066111280360176	0.440967297120825
ENSG00000108344	0.479230866428736	0.0170012099741867
ENSG00000108433	0.13598291269916	0.0969372058717038
ENSG00000108509	0.345770995410829	0.0326896730580855
ENSG00000108511	1.51311528324408e-11	-5.15865714182804
ENSG00000108578	0.00437505010311331	-0.500252385817782
ENSG00000108654	0.147407190259257	-0.090402933030649
ENSG00000108799	0.009631877452517	-0.389190292127271
ENSG00000108826	3.82848381776784e-07	2.36547054405104
ENSG00000108828	0.00690110132737155	0.434950065975299
ENSG00000108848	3.27430149456646e-07	-2.40345490711139
ENSG00000108861	0.183239546955037	-0.0736413546527273
ENSG00000108946	0.0516232451335647	-0.187556373525081
ENSG00000109062	0.0554528732403001	0.180147477555025
ENSG00000109079	0.000599549604064606	0.818638782544093
ENSG00000109083	0.00111439380328087	-0.713814689320251
ENSG00000109180	0.696505633298989	0.00461054636632243
ENSG00000109189	3.95979575870166e-10	-4.19269821537837
ENSG00000109323	0.236059703000079	0.055807796758503
ENSG00000109332	0.00922839348363158	-0.39496592546609
ENSG00000109381	0.018678883988781	0.303635951360386
ENSG00000109436	0.102870463029083	0.120809101097488
ENSG00000109572	1.17212974655377e-09	-3.8845114056977
ENSG00000109790	0.00761294993340365	-0.42129568236554
ENSG00000109929	2.73467911059998e-08	-3.03029058372253
ENSG00000110047	0.0150529596541953	0.330705411742845
ENSG00000110066	0.0202783334874507	-0.293543677970128
ENSG00000110076	9.44414371694638e-05	-1.15776413802056
ENSG00000110107	0.460780702106276	-0.0186673641451835
ENSG00000110274	2.27985153864907e-07	2.49209426577671
ENSG00000110315	2.05686084176405e-13	-6.51054988189828
ENSG00000110367	0.000203278026607341	-1.01248349988867
ENSG00000110442	0.00321567790859009	0.546087930538805
ENSG00000110675	2.15286269615525e-14	-7.25298194789122
ENSG00000110711	0.720548210131017	0.00383192031253851
ENSG00000110768	8.93468765514096e-05	1.16851549204142
ENSG00000110841	0.406583886544433	0.0243921063890449
ENSG00000110917	3.88334283309616e-13	6.30537591920392
ENSG00000110958	0.575908243598535	-0.0100856987241195
ENSG00000111110	9.57252419049795e-05	-1.15515120794395
ENSG00000111145	1.38286108240243e-10	4.49778676187286
ENSG00000111229	4.03104929435574e-16	8.61019849138768
ENSG00000111275	0.000652220962552112	0.804122626459491
ENSG00000111321	2.1581784945095e-25	16.7104029352665
ENSG00000111540	0.137148523285699	-0.0962378750772514
ENSG00000111639	0.11763817765729	-0.109093130094547
ENSG00000111640	7.24124808331094e-12	5.38428940538672
ENSG00000111642	3.74858590913879e-09	3.56203536024466
ENSG00000111674	0.48730163844897	-0.0163119134243342
ENSG00000111678	0.0224431455373028	0.281248908848295
ENSG00000111737	0.0110033072708391	0.371411790962716
ENSG00000111875	9.21173440720364e-05	-1.16259102056133
ENSG00000111897	5.75582528167809e-14	-6.92689814733462
ENSG00000111911	4.75400282850822e-07	-2.31317958681349
ENSG00000112237	0.782463720716258	-0.00221389609363915
ENSG00000112367	2.59618894343159e-06	-1.9159470990937
ENSG00000112473	0.0324512487259524	0.2381313015431
ENSG00000112651	0.0140887199066429	-0.339168103341909
ENSG00000112658	0.0043896021805418	0.4997654701634
ENSG00000112715	2.77928401094303e-10	-4.29467501972671
ENSG00000112739	0.638737610407504	-0.00687716978015201
ENSG00000112851	0.0271618658732054	0.258621647046739
ENSG00000112855	0.115996305579393	-0.110300081914473
ENSG00000112902	2.53690677830735e-05	-1.4209857857405
ENSG00000112977	7.9962101144383e-07	2.18907362567714
ENSG00000112983	0.796750522394672	-0.00191282110790825
ENSG00000113161	5.52358613521276e-07	-2.27715391270946
ENSG00000113240	2.35529673587976e-09	-3.68996430414486
ENSG00000113282	0.154118922541744	0.0868692969963015
ENSG00000113558	1.32898113366495e-05	-1.55661112560253
ENSG00000113575	5.01122145368865e-06	-1.76843099989725
ENSG00000113583	0.0914801897270504	0.131412036466599
ENSG00000113621	4.71945218228547e-10	-4.14240228664616
ENSG00000113712	0.0835967982999198	-0.139772761005844
ENSG00000113732	1.0618327610801e-13	6.72585196055253
ENSG00000113845	0.0407294616189086	-0.21284425716381
ENSG00000113851	1.43216512461236e-13	-6.62819615027118
ENSG00000114019	0.276495738831769	0.045655565458113
ENSG00000114021	0.278538139407654	0.045202286422688
ENSG00000114098	0.00625274155883692	-0.448821775764419
ENSG00000114354	0.527113276518935	-0.0132306211415971
ENSG00000114405	3.30232696122964e-16	-8.67975843607191
ENSG00000114554	0.191001041487764	0.070593599471591
ENSG00000114573	1.80585122318497e-06	-1.99893423696308
ENSG00000114790	2.80390258175852e-09	-3.64181527252014
ENSG00000114993	0.119614459023268	-0.107668829712941
ENSG00000115233	0.314478213881311	-0.0379842835015201
ENSG00000115271	1.42808229326889e-13	-6.62912619311001
ENSG00000115307	2.76650659845454e-06	1.90153402397518
ENSG00000115415	7.77079018426867e-11	4.66748160532322
ENSG00000115468	5.51401135246104e-07	-2.27756949318527
ENSG00000115484	1.17872803581244e-12	5.95118638695055
ENSG00000115504	1.40272145422779e-05	-1.54513385637477
ENSG00000115514	0.417442793524694	-0.0231351319869767
ENSG00000115524	0.0188306381907647	0.302636740141818
ENSG00000115677	0.00956814488142048	0.390084394721633
ENSG00000115946	0.866416472863952	0.000788439368689944
ENSG00000115993	1.05956357521527e-06	-2.12277615940323
ENSG00000116016	0.608139609284789	-0.0083330038131875
ENSG00000116030	3.27834717563064e-05	-1.36829961754371
ENSG00000116161	2.44974358353902e-14	-7.20992346562717
ENSG00000116455	0.00907647864596643	0.397214031466089
ENSG00000116473	9.0435344911786e-13	-6.03520892862303
ENSG00000116586	0.000333685665898772	-0.921987285017693
ENSG00000116752	0.00913071331232731	-0.396406648698856
ENSG00000116857	3.96520178531628e-10	-4.19230655752166
ENSG00000116863	1.11264025479378e-11	5.25245837848621
ENSG00000116871	0.00201899731599802	0.617902408873208
ENSG00000116954	4.40088900780771e-09	3.5181788268211
ENSG00000116977	0.244607154329723	-0.0534560480489215
ENSG00000117394	0.350165888200656	-0.03200847958036
ENSG00000117632	4.94004471628825e-07	-2.30394605337992
ENSG00000117640	2.69349133730926e-06	1.90759699819309
ENSG00000117713	0.00087249014493807	-0.754627832678315
ENSG00000117862	0.0384705610487815	0.219099842259087
ENSG00000118096	0.0223384596303889	-0.281811579750125
ENSG00000118200	0.841220179672699	0.00113223987111484
ENSG00000118523	0.00117120474964637	0.705614534117314
ENSG00000118564	0.755572131596701	-0.00285182923896409
ENSG00000118762	0.0430547080025196	0.206819239488519
ENSG00000118804	1.02974740483626e-07	2.69008350028194
ENSG00000118816	0.120105306197169	0.107319780778326
ENSG00000118985	0.112203976806646	-0.11317380174996
ENSG00000119242	2.56983011818762e-07	-2.46266887555898
ENSG00000119321	9.72811035504442e-11	4.60112969202726
ENSG00000119326	2.11114309972062e-11	-5.05756892250817
ENSG00000119383	0.0549381858016635	-0.18110684651515
ENSG00000119396	1.82734110079579e-06	-1.99621268541595
ENSG00000119446	0.452918071229035	-0.0194177395015069
ENSG00000119471	0.0366852577248693	-0.224358251979734
ENSG00000119523	2.96244009420747e-14	-7.14670645799111
ENSG00000119682	0.000153539580851046	-1.06493054706728
ENSG00000119705	0.0740263231703495	0.15134599909269
ENSG00000119729	0.00106035514054165	0.722043662960041
ENSG00000119906	8.77047736132712e-09	-3.33149343807359
ENSG00000119938	4.43525302306762e-09	-3.51605655204437
ENSG00000119953	0.124578701962463	-0.104221422963656
ENSG00000120333	0.392718937018723	-0.0260872309447132
ENSG00000120451	1.30515564255252e-15	-8.20322067418775
ENSG00000120533	4.26991330542946e-10	-4.17106803887807
ENSG00000120594	0.0977359439887026	-0.12539535057195
ENSG00000120697	0.0682431996318326	0.159272797045539
ENSG00000120725	0.565453443200615	0.0107069652591683
ENSG00000120727	2.25184546680556e-10	-4.35562750575786
ENSG00000120733	0.00916206927178986	-0.395942298000249
ENSG00000121057	7.68536879112939e-05	1.1978793238254
ENSG00000121390	0.000748717330391452	-0.780522485745442
ENSG00000121579	0.461768822944133	-0.0185748147432822
ENSG00000121742	1.13559950629603e-06	-2.1065492496325
ENSG00000121753	0.000456410746671463	-0.86624757583966
ENSG00000121964	0.000111346448109254	-1.12602831373743
ENSG00000122042	8.37798795267821e-16	-8.35619613288535
ENSG00000122126	1.73562533745626e-08	-3.14969388977128
ENSG00000122203	5.14764056079448e-08	-2.86647981413323
ENSG00000122257	0.0156011398682651	-0.326163724387744
ENSG00000122390	2.27293289897516e-09	-3.69981736237733
ENSG00000122482	0.596918135010565	0.00891641352631089
ENSG00000122545	1.63743223669686e-13	-6.58460045255186
ENSG00000122565	0.044639912232198	-0.202928620793282
ENSG00000122679	0.667202469707037	-0.00568654408600114
ENSG00000122958	0.202103726461962	0.066521177536475
ENSG00000122966	5.54565002812122e-09	-3.45525374366109
ENSG00000123066	0.510668918808074	0.0144420055259261
ENSG00000123240	0.00536389895560354	-0.470672175840642
ENSG00000123338	3.50839596721524e-06	1.84794607199394
ENSG00000123349	0.00815081828040922	0.411888479038728
ENSG00000123472	3.69970936677991e-14	-7.07295866167374
ENSG00000123545	0.0198449714128321	-0.29618574751881
ENSG00000123989	0.0732226191960271	0.15240129917395
ENSG00000124155	0.00549774493812371	0.467136039369481
ENSG00000124209	0.627102814804611	0.00740828248016321
ENSG00000124225	4.44269741767578e-09	3.51559901276912
ENSG00000124226	3.21910023766437e-08	2.98779484491879
ENSG00000124374	0.00198779346063846	-0.620356779090034
ENSG00000124486	1.5615819603877e-10	-4.46222913737286
ENSG00000124570	0.0166966857911902	0.31760667248858
ENSG00000124588	0.17776690463748	-0.0758994742333929
ENSG00000124615	0.440320557776554	0.0206734838240194
ENSG00000124733	4.16801119772901e-05	1.31954115870766
ENSG00000124783	0.299097713012877	0.04090740676857
ENSG00000124786	0.0383447349928824	0.21946095754579
ENSG00000124802	0.363401161075943	0.0300405206481402
ENSG00000124831	8.44882026294476e-16	8.3532842281827
ENSG00000125447	6.17976312683823e-11	-4.73542076677976
ENSG00000125457	5.50944777834035e-16	8.50148779852232
ENSG00000125534	8.16051609434241e-06	-1.66146614847268
ENSG00000125629	4.09619836433793e-12	-5.56053120615413
ENSG00000125651	0.00232923413417792	0.595531641999549
ENSG00000125656	0.00104931971093574	0.723779611231116
ENSG00000125676	1.76846143652632e-05	-1.49619659722325
ENSG00000125753	4.61658351481352e-28	19.2335130434986
ENSG00000125818	0.0002470612979166	0.976537704087793
ENSG00000125835	0.367870310490787	0.0294030353036931
