gene.symbol,CTR1
Cadps2,4.259859
Cage1,0.433501
Calb1,10.780892
Calb2,94.43611
Calca,23.944365
Calcb,5.805489
Calcoco1,14.627226
Calcoco2,0.1
Calcr,0.113699
Calcrl,3.159391
Cald1,6.831425
Calhm1,0.1
Calhm2,0.952249
Calm1,460.143259
Calm2,314.540234
Calm3,464.155589
Calm4,0.1
Calm5,0.1
Calml3,0.1
Calml4,1.05925
Caln1,12.304131
Calr,95.034993
Calr3,1.856442
Calr4,1.039015
Calu,26.598785
Caly,54.626289
Camk1,22.588126
Camk1d,17.544814
Camk1g,11.901638
Camk2a,28.744547
Camk2b,79.72781
Camk2d,29.397067
Camk2g,94.37892
Camk2n1,76.288099
Camk2n2,104.200694
Camk4,2.274548
Camkk1,33.675674
Camkk2,12.258621
Camkv,30.843591
Caml,13.32597
Camp,0.796017
Camsap1,7.468829
Camsap1l1,13.067016
Camta1,40.896468
Camta2,36.552825
Cand1,22.003057
Cand2,0.810402
Cant1,15.196507
Canx,78.436998
Cap1,55.222624
Cap2,10.174075
Capg,3.616956
Capn1,13.223799
Capn10,6.960926
Capn11,0.347502
Capn12,0.1
Capn13,0.1
Capn2,33.712156
Capn3,1.149731
Capn5,8.440034
Capn6,0.581903
Capn7,10.017178
Capn8,0.1
Capn9,0.1
Capns1,119.832479
Capns2,0.1
Caprin1,38.11863
Caprin2,3.32409
Caps2,0.123381
Capsl,0.544805
Capza1,14.034735
Capza2,64.958277
Capza3,0.1
Capzb,87.176598
Car1,0.14941
Car10,21.023445
Car11,25.292115
Car12,1.950013
Car13,1.956793
Car14,38.277592
Car15,0.702671
Car2,175.038819
Car3,2.075221
Car4,8.369907
Car5a,0.1
Car5b,1.940298
Car6,0.1
Car7,4.186084
Car8,1.013808
Car9,0.133174
Card10,4.80099
Card11,0.1
Card14,0.342458
Card6,0.501449
Card9,0.891014
Carf,1.79451
Carhsp1,30.39469
Carkd,20.146416
Carm1,13.271763
Carns1,22.567027
Cars,11.019261
Cars2,4.03732
Cartpt,14.432662
Casc1,0.401239
Casc3,14.626495
Casc4,20.837998
Casc5,0.1
Casd1,13.490987
Cask,7.397166
Caskin1,31.030921
Caskin2,6.797668
Casp1,0.897611
Casp12,1.365477
Casp14,0.1
Casp2,3.022787
Casp3,3.49621
Casp4,0.169106
Casp6,1.482775
Casp7,1.328352
Casp8,1.015958
Casp8ap2,1.467848
Casp9,5.811205
Casq1,1.349915
Casq2,0.998119
Casr,0.1
Cass4,0.210098
Cast,5.40871
Casz1,1.981727
Cat,36.463259
Catsper1,0.1
Catsper2,1.611042
Catsper3,0.186433
Catsper4,0.1
Catsperb,0.1
Catsperg1,0.164916
Catsperg2,0.1
Cav1,9.95892
Cav2,15.120954
Cav3,0.1
Cbara1,33.075566
Cbfa2t2,5.950867
Cbfa2t3,0.907256
Cbfb,11.057865
Cbl,2.448145
Cblb,2.814928
Cblc,0.1
Cbll1,4.22153
Cbln1,16.703338
Cbln2,9.161852
Cbln3,0.16069
Cbln4,6.039126
Cbr1,30.308021
Cbr2,1.250755
Cbr3,2.211788
Cbr4,5.742325
Cbs,11.92643
Cbwd1,3.683481
Cbx1,9.819334
Cbx2,0.73908
Cbx3,30.180244
Cbx4,6.950364
Cbx5,17.203386
Cbx6,44.019033
Cbx7,15.923263
Cbx8,3.502613
Cby1,15.965264
Cc2d1a,9.692328
Cc2d1b,10.612548
Cc2d2a,4.063728
Ccar1,6.660944
Ccbe1,0.541164
Ccbl1,5.889892
Ccbl2,2.251676
Ccbp2,0.1
Ccdc101,6.627357
Ccdc102a,0.596116
Ccdc103,0.415447
Ccdc104,36.82507
Ccdc105,0.15758
Ccdc106,6.539034
Ccdc107,10.148962
Ccdc108,1.571813
Ccdc109a,7.227016
Ccdc109b,1.726473
Ccdc11,0.148722
Ccdc110,0.1
Ccdc111,1.674392
Ccdc112,1.32284
Ccdc113,0.487754
Ccdc114,1.744178
Ccdc115,4.309413
Ccdc116,0.274612
Ccdc117,5.474176
Ccdc12,10.004415
Ccdc120,1.778434
Ccdc121,0.22671
Ccdc122,1.480545
Ccdc123,1.840563
Ccdc124,49.284662
Ccdc125,0.106688
Ccdc126,5.099283
Ccdc127,12.040041
Ccdc129,0.1
Ccdc13,2.589791
Ccdc130,2.574476
Ccdc132,13.05239
Ccdc134,2.849084
Ccdc135,0.591723
Ccdc136,17.581842
Ccdc137,5.464434
Ccdc138,0.650311
Ccdc14,0.895217
Ccdc141,2.709042
Ccdc142,2.11908
Ccdc144b,0.1
Ccdc146,0.318176
Ccdc147,0.1
Ccdc148,2.240346
Ccdc15,0.416241
Ccdc150,0.1
Ccdc151,0.794224
Ccdc152,0.12574
Ccdc153,2.365201
Ccdc154,0.1
Ccdc155,0.136161
Ccdc157,5.507567
Ccdc158,0.1
Ccdc159,2.934258
Ccdc160,2.317287
Ccdc162,0.725981
Ccdc163,2.413994
Ccdc164,1.417157
Ccdc17,0.419583
Ccdc18,0.166646
Ccdc19,0.67491
Ccdc21,2.665358
Ccdc22,7.592628
Ccdc23,9.264185
Ccdc24,0.74035
Ccdc25,13.871578
Ccdc27,0.1
Ccdc28a,17.675789
Ccdc28b,9.290961
Ccdc3,17.619612
Ccdc30,2.426456
Ccdc32,13.524345
Ccdc33,0.172059
Ccdc34,2.873271
Ccdc36,0.250642
Ccdc37,1.210848
Ccdc38,0.177389
Ccdc39,2.066464
Ccdc40,0.466498
Ccdc41,6.646242
Ccdc42,0.1
Ccdc42b,0.247699
Ccdc43,4.379008
Ccdc45,1.827229
Ccdc46,0.387627
Ccdc47,28.049941
Ccdc48,2.825939
Ccdc50,8.787284
Ccdc51,1.686775
Ccdc53,10.031396
Ccdc54,0.1
Ccdc55,3.646569
Ccdc56,58.373979
Ccdc57,0.985893
Ccdc58,2.442091
Ccdc59,9.140944
Ccdc6,11.172378
Ccdc60,0.239672
Ccdc61,4.264474
Ccdc62,1.175262
Ccdc63,0.1
Ccdc64,5.275474
Ccdc64b,0.1
Ccdc65,2.39501
Ccdc66,2.375637
Ccdc67,0.113564
Ccdc68,0.102666
Ccdc69,0.26977
Ccdc7,0.1
Ccdc70,0.1
Ccdc71,5.688086
Ccdc72,23.565951
Ccdc73,1.357437
Ccdc74a,4.57353
Ccdc75,6.975936
Ccdc76,1.496038
Ccdc77,1.4059
Ccdc78,0.1
Ccdc79,0.306472
Ccdc8,0.727502
Ccdc80,1.92284
Ccdc81,0.416244
Ccdc82,0.1
Ccdc83,0.1
Ccdc84,2.659998
Ccdc85a,9.689361
Ccdc85b,14.032087
Ccdc85c,17.353879
Ccdc86,2.176454
Ccdc87,0.246929
Ccdc88a,6.757879
Ccdc88b,0.807089
Ccdc88c,3.690716
Ccdc89,0.605588
Ccdc9,11.946292
Ccdc90a,4.495853
Ccdc90b,8.36947
Ccdc91,17.466692
Ccdc92,61.766193
Ccdc93,3.339386
Ccdc94,2.191706
Ccdc96,0.345275
Ccdc97,15.683219
Ccdc99,0.208677
Cchcr1,2.570528
Ccin,0.1
Cck,27.899213
Cckar,0.244138
Cckbr,5.089127
Ccl1,0.1
Ccl11,0.388943
Ccl12,0.914179
Ccl17,0.453281
Ccl19,2.680993
Ccl2,0.373029
Ccl20,0.1
Ccl21c,0.1
Ccl22,0.24179
Ccl24,0.384525
Ccl25,1.567883
Ccl26,0.1
Ccl27a,21.183973
Ccl27b,0.314991
Ccl28,0.1
Ccl3,0.545577
Ccl4,0.42534
Ccl5,0.159817
Ccl6,2.515501
Ccl7,0.3555
Ccl8,0.158194
Ccl9,0.769233
Ccm2,15.746596
Ccna1,0.1
Ccna2,0.819423
Ccnb1,0.1
Ccnb1ip1,0.1
Ccnb2,0.186146
Ccnb3,0.1
Ccnc,14.078141
Ccnd1,11.652613
Ccnd2,3.884256
Ccnd3,12.726877
Ccndbp1,31.604942
Ccne1,6.578081
Ccne2,0.983898
Ccnf,0.394377
Ccng1,11.287419
Ccng2,8.234147
Ccnh,12.466256
Ccni,49.61567
Ccnj,2.058514
Ccnjl,0.458441
Ccnk,10.644704
Ccnl1,9.336633
Ccnl2,18.053374
Ccno,0.274663
Ccnt1,2.517567
Ccnt2,8.820523
Ccny,16.142995
Ccnyl1,4.784957
Ccpg1,27.146207
Ccr1,0.1
Ccr10,0.524423
Ccr1l1,0.1
Ccr2,0.161363
Ccr3,0.1
Ccr4,0.1
Ccr5,1.58768
Ccr6,0.1
Ccr7,0.1
Ccr8,0.1
Ccr9,0.1
Ccrl1,0.111348
Ccrl2,0.548044
Ccrn4l,11.76914
Ccs,14.997089
Cct2,55.925132
Cct3,4.436207
Cct4,38.383585
Cct5,58.750826
Cct6a,50.357832
Cct6b,0.1
Cct7,53.07084
Cct8,62.088121
Cct8l1,0.1
Ccz1,12.078477
Cd101,0.102612
Cd109,0.938797
Cd14,1.864515
Cd151,19.249428
Cd160,0.199551
Cd163,0.250524
Cd163l1,0.1
Cd164,37.993939
Cd164l2,3.229724
Cd177,0.126158
Cd180,1.270499
Cd19,0.1
Cd1d1,1.727052
Cd1d2,0.1
Cd2,0.1
Cd200,28.986479
Cd200r1,0.1
Cd200r2,0.1
Cd200r3,0.1
Cd200r4,0.1
Cd207,0.1
Cd209a,0.1
Cd209b,0.1
Cd209c,0.1
Cd209d,0.1
Cd209e,0.1
Cd209f,0.1
Cd209g,0.1
Cd22,0.1
Cd226,0.1
Cd244,0.1
Cd247,3.423052
Cd248,2.165631
Cd24a,32.080987
Cd27,0.132889
Cd274,1.282963
Cd276,1.720316
Cd28,0.1
Cd2ap,5.744724
Cd2bp2,18.250056
Cd300a,0.109085
Cd300c,0.1
Cd300e,0.130799
Cd300lb,0.1
Cd300ld,0.1
Cd300lf,0.281749
Cd300lg,0.185326
Cd300lh,0.164052
Cd302,7.781521
Cd320,4.26489
Cd33,0.889795
Cd34,7.765035
Cd36,0.186895
Cd37,3.088546
Cd38,6.813265
Cd3d,0.1
Cd3e,0.1
Cd3eap,3.776099
Cd3g,0.1
Cd4,0.1
Cd40,0.441961
Cd40lg,0.1
Cd44,5.006598
Cd46,0.757399
Cd47,16.499112
Cd48,0.387047
Cd5,0.1
Cd52,5.173317
Cd53,1.974589
Cd55,3.653529
Cd59a,12.972953
Cd59b,0.61712
Cd5l,0.1
Cd6,0.1
Cd63,13.62062
Cd68,4.426562
Cd69,0.1
Cd7,0.232253
Cd70,0.202572
Cd72,0.103488
Cd74,5.437122
Cd79a,0.209093
Cd79b,0.261995
Cd80,0.116403
Cd81,367.830444
Cd82,31.761196
Cd83,28.287814
Cd84,0.363226
Cd86,0.594105
Cd8a,0.1
Cd8b1,0.1
Cd9,59.998654
Cd93,1.415546
Cd96,0.1
Cd97,5.094079
Cd99l2,35.582162
Cda,7.596651
Cdadc1,17.201285
Cdan1,4.02435
Cdc123,32.858542
Cdc14a,1.252096
Cdc14b,2.638808
Cdc16,15.136144
Cdc20,0.456219
Cdc23,9.527593
Cdc25a,2.259965
Cdc25b,3.57607
Cdc25c,0.1
Cdc26,11.841525
Cdc27,8.878762
Cdc34,12.936436
Cdc37,38.15657
Cdc37l1,36.920715
Cdc40,5.102168
Cdc42,99.159587
Cdc42bpa,22.128214
Cdc42bpb,15.723937
Cdc42bpg,1.239906
Cdc42ep1,24.331715
Cdc42ep2,21.358102
Cdc42ep3,2.784368
Cdc42ep4,13.715149
Cdc42ep5,0.683936
Cdc42se1,20.915586
Cdc42se2,23.365931
Cdc45,1.025183
Cdc5l,5.032344
Cdc6,0.1
Cdc7,4.619908
Cdc73,4.390118
Cdca2,0.1
Cdca3,0.253903
Cdca4,1.635939
Cdca5,0.1
Cdca7,0.604034
Cdca7l,0.593932
Cdca8,0.541211
Cdcp1,0.1
Cdcp2,0.1
Cdh1,0.965626
Cdh10,7.198781
Cdh11,9.518041
Cdh12,0.985332
Cdh13,13.944189
Cdh15,0.4477
Cdh16,0.1
Cdh17,0.1
Cdh18,6.930341
Cdh19,4.965992
Cdh2,18.342642
Cdh20,8.58522
Cdh22,10.420472
Cdh23,0.474602
Cdh24,3.394723
Cdh26,0.1
Cdh29,0.1
Cdh3,0.90341
Cdh4,2.275407
Cdh5,3.854015
Cdh6,1.52685
Cdh7,2.197662
Cdh8,7.833332
Cdh9,0.872756
Cdhr1,1.153353
Cdhr2,0.227809
Cdhr3,0.43062
Cdhr4,0.137064
Cdhr5,0.1
Cdipt,22.698127
Cdk1,0.220553
Cdk10,16.019074
Cdk11b,18.107854
Cdk12,2.562058
Cdk13,5.472478
Cdk14,30.986151
Cdk15,0.174404
Cdk16,66.946743
Cdk17,14.34522
Cdk18,22.196841
Cdk19,14.405771
Cdk2,1.362937
Cdk20,4.977891
Cdk2ap1,58.991098
Cdk2ap2,10.834859
Cdk3-ps,0.400189
Cdk4,17.319903
Cdk5,41.684358
Cdk5r1,18.131377
Cdk5r2,41.600874
Cdk5rap1,2.227351
Cdk5rap2,5.557634
Cdk5rap3,13.277147
Cdk6,0.1
Cdk7,5.158962
Cdk8,4.771996
Cdk9,11.407204
Cdkal1,4.410545
Cdkl1,6.802901
Cdkl2,7.082226
Cdkl3,3.21569
Cdkl4,2.11418
Cdkl5,1.205133
Cdkn1a,13.079938
Cdkn1b,12.081753
Cdkn1c,11.77919
Cdkn2a,0.1
Cdkn2aip,3.745902
Cdkn2aipnl,21.957648
Cdkn2b,0.537631
Cdkn2c,0.913029
Cdkn2d,27.47201
Cdkn3,0.258288
Cdnf,0.537027
Cdo1,7.672736
Cdon,1.76561
Cdr1,3.157951
Cdr2,20.582831
Cdr2l,12.878112
Cdrt4,0.188311
Cds1,28.882126
Cds2,51.022939
Cdsn,0.203078
Cdt1,1.347636
Cdv3,17.715661
Cdx1,0.1
Cdx2,0.1
Cdx4,0.1
Cdyl,1.928296
Cdyl2,1.043903
Ceacam-ps1,0.1
Ceacam1,1.258866
Ceacam10,0.126913
Ceacam11,0.1
Ceacam12,0.1
Ceacam13,0.1
Ceacam14,0.1
Ceacam15,0.1
Ceacam16,0.332863
Ceacam18,0.1
Ceacam19,0.1
Ceacam2,0.287012
Ceacam20,0.1
Ceacam3,0.1
Ceacam5,0.1
Ceacam9,0.1
Cebpa,3.521761
Cebpb,2.419529
Cebpd,1.016771
Cebpe,0.1
Cebpg,7.656039
Cebpz,5.145804
Cecr2,0.650163
Cecr5,9.04319
Cecr6,1.376136
Cel,0.1
Cela1,7.788917
Cela2a,0.1
Cela3b,0.1
Celf1,9.837999
Celf2,10.708512
Celf3,5.267818
Celf4,46.159548
Celf5,9.742653
Celf6,4.754741
Celsr1,0.354251
Celsr2,18.009099
Celsr3,7.071297
Cend1,156.298305
Cenpa,0.304233
Cenpb,47.075125
Cenpc1,5.009384
Cenpe,0.1
Cenpf,0.1
Cenph,0.216613
Cenpi,0.212951
Cenpj,0.653111
Cenpk,0.318924
Cenpl,0.806477
Cenpm,1.376488
Cenpn,0.809867
Cenpo,1.14332
Cenpp,0.654464
Cenpq,1.722625
Cenpt,3.568183
Cenpv,6.117227
Cenpw,0.604121
Cep110,2.184593
Cep120,12.04594
Cep135,1.386965
Cep152,0.654952
Cep164,3.878012
Cep170,8.854272
Cep192,1.126664
Cep250,5.314518
Cep290,1.473247
Cep350,3.223442
Cep55,0.20427
Cep57,4.444596
Cep57l1,1.276579
Cep63,4.826681
Cep68,3.882124
Cep70,3.984249
Cep72,0.805095
Cep76,1.767285
Cep78,2.675043
Cep97,4.460031
Cept1,16.461571
Cer1,0.1
Cercam,7.402561
Cerk,22.393028
Cerkl,0.1
Ces1a,0.1
Ces1b,0.1
Ces1c,0.1
Ces1d,0.1
Ces1e,0.1
Ces1f,0.1
Ces1g,0.1
Ces2a,0.1
Ces2b,0.1
Ces2c,0.1
Ces2d-ps,0.1
Ces2e,0.1
Ces2f,0.1
Ces2g,0.158351
Ces3a,0.1
Ces3b,0.1
Ces4a,0.1
Ces5a,0.163292
Cetn1,0.1
Cetn2,16.229934
Cetn3,26.594891
Cetn4,1.640858
Cfb,0.255243
Cfc1,0.1
Cfd,0.403194
Cfdp1,31.789177
Cfh,7.957482
Cfhr1,0.1
Cfhr2,0.1
Cfi,0.1
Cfl1,266.456704
Cfl2,44.722088
Cflar,1.858707
Cfp,2.923059
Cftr,0.109687
Cga,0.1
Cggbp1,12.933097
Cgn,1.782977
Cgnl1,11.270692
Cgref1,5.642542
Cgrrf1,14.0171
Ch25h,0.201415
Chac1,5.303139
Chac2,3.778787
Chad,0.331985
Chadl,5.071326
Chaf1a,1.307797
Chaf1b,0.205367
Chat,7.220962
Chchd1,29.12229
Chchd10,129.969568
Chchd2,61.941074
Chchd3,27.307842
Chchd4,12.478287
Chchd5,6.024334
Chchd6,27.111103
Chchd7,24.030843
Chchd8,2.627372
Chd1,2.385937
Chd1l,2.886346
Chd2,4.716855
Chd3,33.949007
Chd4,22.848947
Chd5,16.333458
Chd6,8.384716
Chd7,1.692497
Chd8,8.542272
Chd9,4.222469
Chdh,1.802854
Chek1,0.637338
Chek2,1.208669
Cherp,12.908703
Chfr,8.374227
Chga,121.163117
Chgb,60.537409
Chi3l1,11.109277
Chi3l3,0.330243
Chi3l4,0.1
Chia,0.776537
Chic1,8.127993
Chic2,4.325123
Chid1,8.742239
Chit1,0.1
Chka,13.679106
Chkb,13.568422
Chl1,9.684741
Chm,7.053164
Chml,2.336846
Chmp1a,25.801039
Chmp1b,11.715785
Chmp2a,44.162238
Chmp2b,25.475904
Chmp4b,89.449546
Chmp4c,0.1
Chmp5,55.853421
Chmp6,11.831131
Chmp7,29.081553
Chn1,39.087917
Chn2,14.73717
Chodl,9.283946
Chordc1,19.178163
Chpf,24.749549
Chpf2,14.997595
Chpt1,32.889118
Chrac1,6.380894
Chrd,2.652342
Chrdl1,0.647521
Chrdl2,0.202851
Chrm1,0.191244
Chrm2,8.032936
Chrm3,2.37613
Chrm4,0.936038
Chrm5,1.132856
Chrna1,0.1
Chrna10,0.1
Chrna2,0.599047
Chrna3,0.74861
Chrna4,10.531678
Chrna5,0.179872
Chrna6,0.106861
Chrna7,4.129173
Chrna9,0.1
Chrnb1,0.490262
Chrnb2,8.973869
Chrnb3,0.1
Chrnb4,0.15856
Chrnd,0.1
Chrne,0.1
Chrng,0.1
Chst1,23.431738
Chst10,15.628639
Chst11,6.47248
Chst12,14.106798
Chst13,0.1
Chst14,1.31865
Chst15,4.911879
Chst2,14.313359
Chst3,1.76831
Chst4,0.1
Chst5,0.438408
Chst7,0.564303
Chst8,7.011388
Chst9,0.619656
Chsy1,1.991034
Chsy3,1.211525
Chtf18,0.711095
Chtf8,11.866425
Chuk,8.890276
Churc1,27.957075
Ciao1,11.862979
Ciapin1,8.231963
Cib1,14.401603
Cib2,23.885548
Cib3,0.1
Cib4,0.1
Cic,19.433248
Cidea,3.809821
Cideb,4.790395
Cidec,0.1
Ciita,0.1
Cilp,0.870026
Cilp2,0.281087
Cinp,6.396274
Cir1,5.097763
Cirbp,53.21741
Cirh1a,6.806291
Cisd1,69.049099
Cisd2,15.587297
Cisd3,12.316638
Cish,1.699141
Cit,10.238711
Cited1,4.112173
Cited2,11.19853
Cited4,0.883016
Ciz1,8.464451
Ckap2,0.386544
Ckap2l,0.240555
Ckap4,7.445702
Ckap5,19.884204
Ckb,670.613221
Cklf,2.09533
Ckm,0.212359
Ckmt1,153.251966
Ckmt2,0.1
Cks1b,1.484694
Cks2,0.696383
Clasp1,14.220964
Clasp2,57.110259
Clasrp,28.170177
Clca1,0.105862
Clca2,0.1
Clca3,0.1
Clca4,0.1
Clca5,0.1
Clca6,0.1
Clcc1,8.579893
Clcf1,0.913399
Clcn1,0.427346
Clcn2,14.971845
Clcn3,33.567589
Clcn4-2,36.574931
Clcn5,2.502897
Clcn6,22.256635
Clcn7,12.655131
Clcnka,0.1
Clcnkb,0.1
Cldn1,1.113539
Cldn10,41.905736
Cldn11,268.907224
Cldn12,8.816332
Cldn13,0.1
Cldn14,7.359557
Cldn15,0.16604
Cldn16,0.1
Cldn17,0.1
Cldn18,0.1
Cldn19,0.831765
Cldn2,0.1
Cldn20,0.1
Cldn22,0.182248
Cldn23,0.1
Cldn24,0.1
Cldn26,2.098708
Cldn27,0.581987
Cldn3,0.191015
Cldn4,0.1
Cldn5,24.179924
Cldn6,0.1
Cldn7,0.1
Cldn8,0.1
Cldn9,0.1
Cldnd1,43.464851
Cldnd2,0.1
Clec10a,0.185237
Clec11a,0.649304
Clec12a,0.163114
Clec12b,0.13556
Clec14a,1.222833
Clec16a,9.532956
Clec18a,0.135327
Clec1a,0.340288
Clec1b,0.165852
Clec2d,3.028325
Clec2e,0.1
Clec2g,0.1
Clec2h,0.1
Clec2i,0.1
Clec2l,22.010726
Clec3a,0.1
Clec3b,10.430655
Clec4a1,0.1
Clec4a2,0.306269
Clec4a3,0.242491
Clec4a4,0.1
Clec4b1,0.1
Clec4b2,0.1
Clec4d,0.1
Clec4e,0.1
Clec4f,0.1
Clec4g,0.1
Clec4n,0.15466
Clec5a,0.449284
Clec7a,0.66925
Clec9a,0.164393
Clgn,13.401621
Clic1,9.597022
Clic3,0.1
Clic4,58.051369
Clic5,2.023128
Clic6,0.278052
Clint1,15.801421
Clip1,7.559633
Clip2,25.4188
Clip3,113.675779
Clip4,15.775993
Clk1,27.141748
Clk2,8.182267
Clk3,13.877655
Clk4,22.386536
Clmn,7.22756
Cln3,5.77389
Cln5,8.507564
Cln6,5.47768
Cln8,5.04759
Clnk,0.1
Clns1a,13.114767
Clock,7.319546
Clp1,3.703986
Clpb,6.490738
Clpp,24.906845
Clps,0.1
Clptm1,34.330141
Clptm1l,34.116449
Clpx,8.124118
Clrn1,0.587811
Clrn2,0.1
Clrn3,0.1
Clspn,0.1
Clstn1,136.087178
Clstn2,10.829112
Clstn3,88.07024
Clta,125.825665
Cltb,72.373181
Cltc,101.824394
Clu,333.486248
Cluap1,8.137857
Clvs1,13.09705
Clvs2,7.791814
Clybl,10.638038
Cma1,0.1
Cma2,0.1
Cmah,0.1
Cmas,40.240696
Cmbl,10.156517
Cmc1,11.299196
Cmklr1,1.38228
Cml1,10.762335
Cml2,0.166377
Cml3,1.543839
Cml5,1.403232
Cmpk1,26.825861
Cmpk2,9.401564
Cmtm1,0.1
Cmtm2a,0.1
Cmtm2b,0.1
Cmtm3,5.385049
Cmtm4,5.831848
Cmtm5,140.249088
Cmtm6,9.741485
Cmtm7,2.296413
Cmtm8,0.812559
Cmya5,0.302857
Cnbp,76.556242
Cndp1,0.1
Cndp2,17.28766
Cnfn,0.1
Cnga1,0.1
Cnga2,0.127575
Cnga3,0.108656
Cnga4,0.306705
Cngb1,0.292801
Cngb3,0.1
Cnih,49.152625
Cnih2,25.25632
Cnih3,1.254177
Cnih4,11.033628
Cnksr1,0.1
Cnksr2,2.912498
Cnksr3,2.967874
Cnn1,0.267297
Cnn2,4.036487
Cnn3,47.887715
Cnnm1,15.342676
Cnnm2,8.007674
Cnnm3,5.346852
Cnnm4,1.758586
Cno,7.388289
Cnot1,8.109627
Cnot10,12.280772
Cnot2,11.970112
Cnot3,5.95842
Cnot4,6.39763
Cnot6,6.83227
Cnot6l,4.144921
Cnot7,14.7354
Cnot8,13.10354
Cnp,425.509198
Cnpy1,0.1
Cnpy2,16.252893
Cnpy3,19.239089
Cnpy4,5.236851
Cnr1,7.531493
Cnr2,0.1
Cnrip1,17.729442
Cnst,8.174931
Cntd1,0.491414
Cntf,4.642631
Cntfr,42.240659
Cntln,1.670081
Cntn1,63.529868
Cntn2,37.058358
Cntn3,3.129963
Cntn4,5.710271
Cntn5,0.684928
Cntn6,4.726491
Cntnap1,50.218921
Cntnap2,13.669058
Cntnap3,0.120161
Cntnap4,5.826885
Cntnap5a,1.87195
Cntnap5b,1.009783
Cntnap5c,0.445525
Cntrob,2.869319
Coasy,8.683502
Cobl,4.68784
Cobll1,5.132682
Cobra1,16.416458
Coch,1.035067
Cog1,12.336829
Cog2,6.838279
Cog3,7.260922
Cog4,14.467501
Cog5,5.922735
Cog6,11.652185
Cog7,13.482114
Cog8,9.875395
Coil,4.978664
Col10a1,0.1
Col11a1,9.707236
Col11a2,13.497179
Col12a1,1.610774
Col13a1,0.461017
Col14a1,0.397251
Col15a1,2.05969
Col16a1,9.31261
Col17a1,0.1
Col18a1,2.408524
Col19a1,1.248634
Col1a1,9.157197
Col1a2,15.56445
Col20a1,0.583085
Col22a1,0.435689
Col23a1,5.510517
Col24a1,1.354811
Col25a1,2.623535
Col27a1,2.212136
Col28a1,0.151795
Col2a1,1.094321
Col3a1,4.980476
Col4a1,5.276668
Col4a2,7.917538
Col4a3,0.145346
Col4a3bp,20.016695
Col4a4,0.145483
Col4a5,1.823243
Col4a6,0.228793
Col5a1,2.216456
Col5a2,3.0778
Col5a3,2.296041
Col6a1,8.080184
Col6a2,4.293363
Col6a3,0.955666
Col6a4,0.1
Col6a5,0.1
Col6a6,0.100201
Col7a1,0.434501
Col8a1,0.851778
Col8a2,1.247644
Col9a1,0.379295
Col9a2,3.162056
Col9a3,7.729024
Colec10,0.1
Colec11,0.582589
Colec12,2.420131
Colq,1.264094
Commd1,21.628988
Commd10,9.604699
Commd2,3.097554
Commd3,29.769618
Commd4,24.535352
Commd5,12.887607
Commd6,17.836166
Commd7,5.436811
Commd8,9.864585
Commd9,19.960049
Comp,0.55494
Comt,25.030093
Comtd1,4.146579
Copa,42.995444
Copb1,15.762616
Copb2,25.92689
Cope,66.725133
Copg,94.854355
Copg2,25.015361
Cops2,28.907739
Cops3,28.318463
Cops4,33.924766
Cops5,41.869804
Cops6,76.1499
Cops7a,47.616678
Cops7b,6.015006
Cops8,31.884519
Copz1,30.053391
Copz2,3.882426
Coq10a,12.829512
Coq10b,8.607541
Coq2,18.533733
Coq3,5.42167
Coq4,3.794395
Coq5,11.167935
Coq6,8.822762
Coq7,24.930458
Coq9,28.663535
Corin,0.159746
Coro1a,17.458795
Coro1b,26.982125
Coro1c,25.584487
Coro2a,6.124705
Coro2b,29.5918
Coro6,27.257593
Coro7,12.550282
Cort,0.1
Cotl1,37.341767
Cox10,7.318849
Cox11,7.635935
Cox15,6.256651
Cox16,4.466846
Cox17,75.970333
Cox18,6.291611
Cox19,17.149192
Cox4i1,580.100205
Cox4i2,1.402266
Cox4nb,11.82545
Cox5a,243.210405
Cox5b,19.432984
Cox6a1,347.286452
Cox6a2,0.288755
Cox6b1,326.269743
Cox6b2,2.991192
Cox6c,166.641802
Cox7a1,10.175895
Cox7a2,148.546239
Cox7a2l,79.281726
Cox7b,52.01163
Cox7b2,0.570916
Cox7c,55.297296
Cox8a,328.923511
Cox8b,2.75026
Cox8c,0.1
Cp,4.731085
Cpa1,0.1
Cpa2,1.253754
Cpa3,0.1
Cpa4,0.1
Cpa5,0.1
Cpa6,0.14783
Cpb1,0.1
Cpb2,0.1
Cpd,22.500185
Cpe,463.072868
Cpeb1,21.956842
Cpeb2,18.930229
Cpeb3,13.489179
Cpeb4,8.088739
Cphx,0.236094
Cplx1,468.68188
Cplx2,42.443174
Cplx3,0.1
Cplx4,0.1
Cpm,5.716212
Cpn1,0.1
Cpn2,0.1
Cpne1,10.861785
Cpne2,8.74181
Cpne3,3.370791
Cpne4,6.013376
Cpne5,3.458381
Cpne6,32.553013
Cpne7,5.445963
Cpne8,6.369475
Cpne9,5.490498
Cpox,30.287284
Cpped1,11.670591
Cps1,0.1
Cpsf1,11.505838
Cpsf2,7.307
Cpsf3,14.742956
Cpsf3l,6.990314
Cpsf4,6.215772
Cpsf4l,0.130585
Cpsf6,13.938986
Cpsf7,17.238977
Cpt1a,11.571442
Cpt1b,0.318228
Cpt1c,19.373828
Cpt2,6.211048
Cpvl,0.1
Cpxcr1,0.1
Cpxm1,2.371776
Cpxm2,3.427499
Cpz,0.126804
Cr1l,4.051898
Cr2,0.1
Crabp1,6.982382
