gene.symbol,7DM2
Car2,119.096584
Car3,4.829954
Car4,1.615736
Car5a,0.1
Car5b,4.011443
Car6,0.1
Car7,0.81088
Car8,0.629048
Car9,1.742882
Card10,1.575312
Card11,2.706936
Card14,0.294735
Card6,1.397056
Card9,7.899571
Carf,1.429551
Carhsp1,32.932122
Carkd,20.379036
Carm1,11.60402
Carns1,13.051558
Cars,8.097589
Cars2,4.257686
Cartpt,6.197288
Casc1,0.713343
Casc3,12.324872
Casc4,15.136694
Casc5,0.805726
Casd1,11.020822
Cask,5.056251
Caskin1,5.889156
Caskin2,5.495364
Casp1,8.678181
Casp12,8.153337
Casp14,0.1
Casp2,5.133588
Casp3,13.362002
Casp4,3.239059
Casp6,6.379774
Casp7,4.396929
Casp8,11.056184
Casp8ap2,2.435607
Casp9,7.301794
Casq1,0.962984
Casq2,1.014563
Casr,0.462304
Cass4,0.133504
Cast,9.245199
Casz1,0.622942
Cat,55.134295
Catsper1,0.1
Catsper2,2.046767
Catsper3,0.1
Catsper4,0.1
Catsperb,0.1
Catsperg1,0.226487
Catsperg2,0.1
Cav1,17.144657
Cav2,26.483139
Cav3,0.1
Cbara1,23.103328
Cbfa2t2,3.886541
Cbfa2t3,0.634497
Cbfb,29.298026
Cbl,4.671722
Cblb,5.121002
Cblc,0.1
Cbll1,4.589387
Cbln1,2.456694
Cbln2,1.753545
Cbln3,0.1
Cbln4,0.825238
Cbr1,17.039446
Cbr2,6.195937
Cbr3,4.207638
Cbr4,7.374432
Cbs,3.617195
Cbwd1,3.095867
Cbx1,10.851933
Cbx2,1.174869
Cbx3,42.89585
Cbx4,5.134655
Cbx5,17.065431
Cbx6,14.487139
Cbx7,4.051655
Cbx8,1.952851
Cby1,10.28416
Cc2d1a,6.307503
Cc2d1b,15.836419
Cc2d2a,3.056297
Ccar1,10.307575
Ccbe1,1.956591
Ccbl1,2.908505
Ccbl2,1.854046
Ccbp2,0.1
Ccdc101,4.760437
Ccdc102a,2.70013
Ccdc103,0.73942
Ccdc104,25.310992
Ccdc105,0.1
Ccdc106,1.544658
Ccdc107,8.525602
Ccdc108,1.255318
Ccdc109a,5.207538
Ccdc109b,5.462681
Ccdc11,0.181383
Ccdc110,0.1
Ccdc111,2.686929
Ccdc112,1.869672
Ccdc113,0.543187
Ccdc114,3.259958
Ccdc115,8.821439
Ccdc116,0.206534
Ccdc117,6.034588
Ccdc12,16.067675
Ccdc120,0.731025
Ccdc121,0.365731
Ccdc122,2.592258
Ccdc123,3.070937
Ccdc124,27.58013
Ccdc125,1.325864
Ccdc126,2.321926
Ccdc127,9.030723
Ccdc129,0.1
Ccdc13,2.102332
Ccdc130,3.270629
Ccdc132,8.939182
Ccdc134,3.783204
Ccdc135,1.09219
Ccdc136,6.413845
Ccdc137,4.242696
Ccdc138,0.955442
Ccdc14,1.264187
Ccdc141,2.018195
Ccdc142,2.231251
Ccdc144b,0.1
Ccdc146,0.351652
Ccdc147,0.1
Ccdc148,2.024595
Ccdc15,0.313801
Ccdc150,0.1
Ccdc151,0.44319
Ccdc152,0.1
Ccdc153,1.232982
Ccdc154,0.1
Ccdc155,0.1
Ccdc157,3.65152
Ccdc158,0.105572
Ccdc159,1.673561
Ccdc160,0.458156
Ccdc162,0.944206
Ccdc163,4.486923
Ccdc164,1.07843
Ccdc17,0.917156
Ccdc18,0.267146
Ccdc19,1.20145
Ccdc21,3.483095
Ccdc22,9.373507
Ccdc23,19.409532
Ccdc24,0.963194
Ccdc25,11.284835
Ccdc27,0.1
Ccdc28a,5.287733
Ccdc28b,6.484529
Ccdc3,25.505341
Ccdc30,1.401694
Ccdc32,7.234626
Ccdc33,0.125196
Ccdc34,6.21054
Ccdc36,0.1
Ccdc37,1.568734
Ccdc38,0.127495
Ccdc39,1.890259
Ccdc40,0.635317
Ccdc41,4.865245
Ccdc42,0.1
Ccdc42b,0.317661
Ccdc43,5.77082
Ccdc45,3.544956
Ccdc46,0.977893
Ccdc47,28.911388
Ccdc48,0.944497
Ccdc50,11.967875
Ccdc51,2.178454
Ccdc53,11.83479
Ccdc54,0.1
Ccdc55,4.200799
Ccdc56,37.773423
Ccdc57,0.632454
Ccdc58,3.431529
Ccdc59,9.248742
Ccdc6,8.963451
Ccdc60,0.334506
Ccdc61,5.107739
Ccdc62,0.856352
Ccdc63,0.1
Ccdc64,1.861915
Ccdc64b,0.1
Ccdc65,0.903474
Ccdc66,2.644457
Ccdc67,0.1
Ccdc68,0.121986
Ccdc69,1.058489
Ccdc7,0.1
Ccdc70,0.1
Ccdc71,5.779453
Ccdc72,32.765566
Ccdc73,0.605853
Ccdc74a,3.898494
Ccdc75,3.079332
Ccdc76,1.481114
Ccdc77,1.281533
Ccdc78,0.339332
Ccdc79,0.1
Ccdc8,1.786341
Ccdc80,10.176163
Ccdc81,0.520373
Ccdc82,0.1
Ccdc83,0.1
Ccdc84,3.7227
Ccdc85a,1.995413
Ccdc85b,5.055762
Ccdc85c,2.025632
Ccdc86,4.477303
Ccdc87,0.303116
Ccdc88a,5.533928
Ccdc88b,5.58093
Ccdc88c,2.214876
Ccdc89,0.778179
Ccdc9,12.410846
Ccdc90a,10.460165
Ccdc90b,13.129714
Ccdc91,7.919129
Ccdc92,9.788335
Ccdc93,4.050232
Ccdc94,3.007469
Ccdc96,0.560897
Ccdc97,11.725874
Ccdc99,2.334256
Cchcr1,7.939224
Ccin,0.1
Cck,2.934316
Cckar,0.1
Cckbr,2.271963
Ccl1,0.1
Ccl11,1.579042
Ccl12,2.452481
Ccl17,0.1
Ccl19,3.180015
Ccl2,15.222267
Ccl20,0.1
Ccl21c,0.1
Ccl22,0.188289
Ccl24,0.1
Ccl25,1.638536
Ccl26,0.1
Ccl27a,6.072183
Ccl27b,0.1
Ccl28,0.1
Ccl3,22.761382
Ccl4,14.491091
Ccl5,2.875468
Ccl6,19.563167
Ccl7,6.617971
Ccl8,1.149812
Ccl9,5.917086
Ccm2,15.842815
Ccna1,0.1
Ccna2,12.946635
Ccnb1,4.156634
Ccnb1ip1,0.1
Ccnb2,7.857239
Ccnb3,0.1
Ccnc,9.62027
Ccnd1,35.843856
Ccnd2,14.536272
Ccnd3,24.970002
Ccndbp1,25.662398
Ccne1,3.705527
Ccne2,2.087878
Ccnf,3.153407
Ccng1,34.064138
Ccng2,12.788469
Ccnh,10.669381
Ccni,52.139462
Ccnj,1.795519
Ccnjl,0.739512
Ccnk,11.749358
Ccnl1,21.075668
Ccnl2,27.403735
Ccno,0.202118
Ccnt1,3.028301
Ccnt2,9.020295
Ccny,19.988887
Ccnyl1,7.268837
Ccpg1,22.344275
Ccr1,2.914641
Ccr10,0.359113
Ccr1l1,0.1
Ccr2,3.07185
Ccr3,0.1
Ccr4,0.1
Ccr5,7.650553
Ccr6,0.218596
Ccr7,0.15455
Ccr8,0.1
Ccr9,0.1
Ccrl1,0.538372
Ccrl2,3.439193
Ccrn4l,6.890766
Ccs,14.644797
Cct2,57.9736
Cct3,0.1
Cct4,42.598646
Cct5,55.665117
Cct6a,39.694219
Cct6b,0.234576
Cct7,39.177918
Cct8,49.92563
Cct8l1,0.1
Ccz1,19.224921
Cd101,0.548631
Cd109,14.77773
Cd14,15.009142
Cd151,45.600865
Cd160,0.181421
Cd163,0.420757
Cd163l1,0.1
Cd164,53.451707
Cd164l2,0.786345
Cd177,0.224603
Cd180,48.446304
Cd19,0.1
Cd1d1,1.890814
Cd1d2,0.1
Cd2,0.1
Cd200,16.528172
Cd200r1,7.859114
Cd200r2,0.377864
Cd200r3,0.1
Cd200r4,13.757561
Cd207,0.1
Cd209a,0.973701
Cd209b,0.1
Cd209c,0.1
Cd209d,0.1
Cd209e,0.1
Cd209f,0.1
Cd209g,0.1
Cd22,10.615178
Cd226,0.1
Cd244,1.089248
Cd247,3.31483
Cd248,11.153002
Cd24a,35.911789
Cd27,0.1
Cd274,4.335319
Cd276,5.781627
Cd28,4.945865
Cd2ap,8.652932
Cd2bp2,13.973153
Cd300a,13.595603
Cd300c,0.254238
Cd300e,0.109306
Cd300lb,5.35322
Cd300ld,5.275829
Cd300lf,21.21731
Cd300lg,0.515861
Cd300lh,8.049407
Cd302,23.777086
Cd320,3.249693
Cd33,11.490519
Cd34,13.426463
Cd36,135.493163
Cd37,51.945261
Cd38,21.84798
Cd3d,0.1
Cd3e,0.1
Cd3eap,3.956047
Cd3g,0.1
Cd4,0.939515
Cd40,1.836027
Cd40lg,0.1
Cd44,40.533295
Cd46,0.263978
Cd47,19.144226
Cd48,44.001702
Cd5,0.624655
Cd52,109.740845
Cd53,84.994018
Cd55,1.679692
Cd59a,9.742682
Cd59b,1.462981
Cd5l,58.527824
Cd6,0.1
Cd63,74.97979
Cd68,511.048354
Cd69,0.209074
Cd7,0.334701
Cd70,0.15098
Cd72,15.610445
Cd74,67.712455
Cd79a,0.1
Cd79b,1.151323
Cd80,1.852061
Cd81,447.014057
Cd82,41.85977
Cd83,19.151116
Cd84,29.144843
Cd86,5.379555
Cd8a,0.1
Cd8b1,0.1
Cd9,458.685236
Cd93,20.323753
Cd96,0.1
Cd97,26.382258
Cd99l2,16.791779
Cda,5.765931
Cdadc1,9.782529
Cdan1,3.417883
Cdc123,20.230363
Cdc14a,2.481279
Cdc14b,1.455467
Cdc16,20.331121
Cdc20,5.84326
Cdc23,9.580634
Cdc25a,2.522302
Cdc25b,8.29624
Cdc25c,1.324134
Cdc26,12.300267
Cdc27,8.994425
Cdc34,14.69105
Cdc37,31.80074
Cdc37l1,19.852737
Cdc40,6.609921
Cdc42,212.041003
Cdc42bpa,10.20643
Cdc42bpb,14.380487
Cdc42bpg,2.874535
Cdc42ep1,18.34043
Cdc42ep2,19.763333
Cdc42ep3,5.846056
Cdc42ep4,14.681461
Cdc42ep5,2.314267
Cdc42se1,52.433748
Cdc42se2,30.301056
Cdc45,2.939373
Cdc5l,4.409086
Cdc6,0.783713
Cdc7,2.793592
Cdc73,5.687656
Cdca2,1.606992
Cdca3,12.285318
Cdca4,5.932336
Cdca5,3.045658
Cdca7,1.855145
Cdca7l,5.217262
Cdca8,6.182436
Cdcp1,0.1
Cdcp2,0.1
Cdh1,1.104252
Cdh10,4.229931
Cdh11,21.592986
Cdh12,0.102626
Cdh13,5.313243
Cdh15,0.1
Cdh16,0.1
Cdh17,0.1
Cdh18,0.973993
Cdh19,5.088846
Cdh2,16.232223
Cdh20,5.944922
Cdh22,4.811527
Cdh23,0.149081
Cdh24,1.720037
Cdh26,0.132359
Cdh29,0.194798
Cdh3,0.1
Cdh4,0.690007
Cdh5,8.178979
Cdh6,0.627267
Cdh7,0.289702
Cdh8,1.225139
Cdh9,0.1
Cdhr1,0.880857
Cdhr2,0.31053
Cdhr3,0.375817
Cdhr4,0.154554
Cdhr5,0.227288
Cdipt,32.01394
Cdk1,8.287934
Cdk10,8.862687
Cdk11b,18.42892
Cdk12,3.796655
Cdk13,6.769578
Cdk14,7.388004
Cdk15,0.738718
Cdk16,29.939325
Cdk17,14.189935
Cdk18,26.223228
Cdk19,14.196236
Cdk2,8.468997
Cdk20,6.539271
Cdk2ap1,44.82634
Cdk2ap2,17.828246
Cdk3-ps,0.361933
Cdk4,51.896513
Cdk5,22.403367
Cdk5r1,4.107674
Cdk5r2,6.954017
Cdk5rap1,2.443194
Cdk5rap2,7.214941
Cdk5rap3,14.890984
Cdk6,1.018634
Cdk7,3.708967
Cdk8,6.50428
Cdk9,14.240515
Cdkal1,3.917817
Cdkl1,0.76229
Cdkl2,2.34138
Cdkl3,2.31627
Cdkl4,0.684512
Cdkl5,0.404481
Cdkn1a,31.183759
Cdkn1b,16.326601
Cdkn1c,9.423317
Cdkn2a,1.587849
Cdkn2aip,4.767235
Cdkn2aipnl,13.563539
Cdkn2b,3.361772
Cdkn2c,9.481674
Cdkn2d,16.463563
Cdkn3,2.978362
Cdnf,0.450355
Cdo1,13.507973
Cdon,1.748976
Cdr1,1.096139
Cdr2,6.767496
Cdr2l,9.890258
Cdrt4,0.201001
Cds1,4.834368
Cds2,19.071732
Cdsn,3.197788
Cdt1,7.350693
Cdv3,24.776451
Cdx1,0.1
Cdx2,0.1
Cdx4,0.1
Cdyl,3.390223
Cdyl2,0.598629
Ceacam-ps1,0.1
Ceacam1,2.011064
Ceacam10,0.1
Ceacam11,0.1
Ceacam12,0.1
Ceacam13,0.1
Ceacam14,0.1
Ceacam15,0.1
Ceacam16,0.181039
Ceacam18,0.1
Ceacam19,0.1
Ceacam2,0.204146
Ceacam20,0.1
Ceacam3,0.1
Ceacam5,0.1
Ceacam9,0.1
Cebpa,58.159395
Cebpb,25.662196
Cebpd,13.003028
Cebpe,0.140061
Cebpg,14.856109
Cebpz,7.507587
Cecr2,0.367382
Cecr5,7.430829
Cecr6,0.430947
Cel,0.1
Cela1,20.469647
Cela2a,0.1
Cela3b,0.1
Celf1,10.504641
Celf2,10.380292
Celf3,2.325929
Celf4,9.104215
Celf5,2.409396
Celf6,1.362087
Celsr1,0.83756
Celsr2,7.092577
Celsr3,1.829179
Cend1,27.474829
Cenpa,10.940277
Cenpb,60.975012
Cenpc1,4.741437
Cenpe,1.704456
Cenpf,1.504624
Cenph,1.678419
Cenpi,1.878271
Cenpj,1.169376
Cenpk,1.118874
Cenpl,3.192854
Cenpm,2.010201
Cenpn,2.083634
Cenpo,1.947821
Cenpp,1.821319
Cenpq,3.701844
Cenpt,6.403223
Cenpv,3.747571
Cenpw,1.203765
Cep110,3.730386
Cep120,8.49574
Cep135,1.68714
Cep152,0.825517
Cep164,3.310631
Cep170,10.18233
Cep192,3.189221
Cep250,5.39805
Cep290,0.937691
Cep350,3.555943
Cep55,3.067538
Cep57,5.741498
Cep57l1,2.37712
Cep63,5.465498
Cep68,3.436086
Cep70,2.315982
Cep72,1.262143
Cep76,1.983756
Cep78,3.185632
Cep97,2.776308
Cept1,16.561473
Cer1,0.100147
Cercam,10.017373
Cerk,47.169931
Cerkl,0.197884
Ces1a,0.1
Ces1b,0.1
Ces1c,0.1
Ces1d,0.1
Ces1e,0.1
Ces1f,0.1
Ces1g,0.1
Ces2a,0.1
Ces2b,0.1
Ces2c,0.1
Ces2d-ps,0.1
Ces2e,0.121787
Ces2f,0.1
Ces2g,0.1
Ces3a,0.1
Ces3b,0.1
Ces4a,0.1
Ces5a,0.1
Cetn1,0.1
Cetn2,22.579726
Cetn3,29.985103
Cetn4,4.43692
Cfb,0.43093
Cfc1,0.1
Cfd,0.1
Cfdp1,29.405129
Cfh,50.308739
Cfhr1,0.1
Cfhr2,0.112181
Cfi,0.127123
Cfl1,451.004021
Cfl2,35.211825
Cflar,6.118654
Cfp,39.408843
Cftr,0.145904
Cga,0.1
Cggbp1,17.678024
Cgn,0.666896
Cgnl1,9.374493
Cgref1,4.005694
Cgrrf1,9.750669
Ch25h,18.465351
Chac1,2.196586
Chac2,4.41894
Chad,0.143047
Chadl,7.708044
Chaf1a,2.762512
Chaf1b,3.408936
Chat,1.026262
Chchd1,28.830169
Chchd10,40.422244
Chchd2,52.242611
Chchd3,23.435779
Chchd4,8.882806
Chchd5,6.441134
Chchd6,9.889646
Chchd7,14.889405
Chchd8,8.779236
Chd1,4.287326
Chd1l,3.187313
Chd2,4.48434
Chd3,15.82363
Chd4,34.194671
Chd5,2.595415
Chd6,4.713967
Chd7,3.537765
Chd8,7.370645
Chd9,4.328366
Chdh,0.873394
Chek1,1.084054
Chek2,4.422847
Cherp,12.577467
Chfr,11.756072
Chga,13.485491
Chgb,12.56959
Chi3l1,14.544315
Chi3l3,9.709581
Chi3l4,1.967418
Chia,0.593291
Chic1,2.240374
Chic2,10.154306
Chid1,6.929788
Chit1,0.1
Chka,15.549134
Chkb,17.962043
Chl1,15.109299
Chm,6.295367
Chml,1.864135
Chmp1a,33.318047
Chmp1b,22.807728
Chmp2a,48.355352
Chmp2b,25.807961
Chmp4b,88.820796
Chmp4c,0.1
Chmp5,58.52648
Chmp6,14.372221
Chmp7,19.378678
Chn1,6.871847
Chn2,16.183007
Chodl,1.732745
Chordc1,12.070653
Chpf,22.663991
Chpf2,14.774815
Chpt1,28.047198
Chrac1,12.211183
Chrd,1.387102
Chrdl1,0.597418
Chrdl2,0.1
Chrm1,0.108931
Chrm2,0.310825
Chrm3,0.362787
Chrm4,0.361102
Chrm5,0.1
Chrna1,0.1
Chrna10,0.1
Chrna2,0.1
Chrna3,0.108412
Chrna4,1.277024
Chrna5,0.126594
Chrna6,0.1
Chrna7,0.534919
Chrna9,0.1
Chrnb1,0.813453
Chrnb2,2.019354
Chrnb3,0.1
Chrnb4,0.111037
Chrnd,0.1
Chrne,0.1
Chrng,0.1
Chst1,15.123957
Chst10,3.47861
Chst11,12.801166
Chst12,13.602747
Chst13,0.21258
Chst14,7.140774
Chst15,3.471498
Chst2,29.248561
Chst3,4.02176
Chst4,0.1
Chst5,1.074279
Chst7,1.127436
Chst8,5.126046
Chst9,0.1
Chsy1,6.763208
Chsy3,0.615202
Chtf18,1.349241
Chtf8,18.122988
Chuk,9.839298
Churc1,17.30468
Ciao1,6.808998
Ciapin1,5.242776
Cib1,32.382949
Cib2,5.779241
Cib3,0.1
Cib4,0.1
Cic,26.630746
Cidea,2.112327
Cideb,1.117524
Cidec,0.1
Ciita,0.415916
Cilp,0.181763
Cilp2,0.189121
Cinp,7.255942
Cir1,5.46323
Cirbp,30.483654
Cirh1a,5.817334
Cisd1,33.917568
Cisd2,13.013866
Cisd3,9.503351
Cish,0.758839
Cit,1.91469
Cited1,1.453359
Cited2,15.113658
Cited4,0.288131
Ciz1,9.108269
Ckap2,6.971828
Ckap2l,4.53664
Ckap4,25.312647
Ckap5,17.671338
Ckb,486.866794
Cklf,9.03987
Ckm,0.893658
Ckmt1,14.642493
Ckmt2,0.1
Cks1b,11.709348
Cks2,3.590708
Clasp1,7.006738
Clasp2,25.772103
Clasrp,19.149777
Clca1,2.164394
Clca2,0.886678
Clca3,0.1
Clca4,0.1
Clca5,0.1
Clca6,0.1
Clcc1,11.408857
Clcf1,2.026661
Clcn1,0.1
Clcn2,10.037468
Clcn3,22.312623
Clcn4-2,26.502912
Clcn5,1.994002
Clcn6,8.688939
Clcn7,24.137614
Clcnka,0.1
Clcnkb,0.1
Cldn1,1.013645
Cldn10,5.463061
Cldn11,480.741504
Cldn12,4.217061
Cldn13,0.1
Cldn14,9.016128
Cldn15,0.212092
Cldn16,0.1
Cldn17,0.1
Cldn18,0.1
Cldn19,0.565573
Cldn2,0.1
Cldn20,0.1
Cldn22,0.1
Cldn23,0.143925
Cldn24,0.1
Cldn26,0.305608
Cldn27,0.1
Cldn3,0.1
Cldn4,0.1
Cldn5,31.443306
Cldn6,0.1
Cldn7,0.1
Cldn8,0.1
Cldn9,0.2164
Cldnd1,38.53241
Cldnd2,0.1
Clec10a,1.02685
Clec11a,1.088149
Clec12a,12.48156
Clec12b,0.16655
Clec14a,1.54197
Clec16a,5.551035
Clec18a,0.1
Clec1a,0.606707
Clec1b,0.179722
Clec2d,7.003322
Clec2e,0.1
Clec2g,0.1
Clec2h,0.1
Clec2i,2.292995
Clec2l,3.012742
Clec3a,0.1
Clec3b,8.162848
Clec4a1,1.824141
Clec4a2,1.84575
Clec4a3,4.254287
Clec4a4,0.1
Clec4b1,0.531094
Clec4b2,0.1
Clec4d,16.341353
Clec4e,1.478585
Clec4f,0.1
Clec4g,0.1
Clec4n,9.100326
Clec5a,8.874909
Clec7a,75.576887
Clec9a,0.5231
Clgn,6.396277
Clic1,88.261849
Clic3,0.37141
Clic4,66.114068
Clic5,0.532162
Clic6,0.215569
Clint1,23.556774
Clip1,5.488215
Clip2,19.474234
Clip3,76.134794
Clip4,8.551724
Clk1,47.316888
Clk2,11.889547
Clk3,14.283302
Clk4,26.1059
Clmn,3.470364
Cln3,19.723142
Cln5,29.33904
Cln6,14.755251
Cln8,12.032233
Clnk,0.1
Clns1a,10.596267
Clock,6.112676
Clp1,3.982678
Clpb,4.221652
Clpp,14.218032
Clps,0.1
Clptm1,28.166018
Clptm1l,45.982508
Clpx,7.93484
Clrn1,0.375789
Clrn2,0.1
Clrn3,0.1
Clspn,1.342359
Clstn1,34.528481
Clstn2,2.659853
Clstn3,13.562416
Clta,166.960586
Cltb,40.22877
Cltc,77.325576
Clu,307.231908
Cluap1,5.95893
Clvs1,2.594131
Clvs2,1.239048
Clybl,7.816815
Cma1,0.1
Cma2,0.1
Cmah,0.1
Cmas,21.89475
Cmbl,8.815814
Cmc1,10.482315
Cmklr1,12.35604
Cml1,5.388004
Cml2,0.1
Cml3,0.123582
Cml5,0.375314
Cmpk1,37.960534
Cmpk2,2.230407
Cmtm1,0.1
Cmtm2a,0.1
Cmtm2b,0.1
Cmtm3,49.030774
Cmtm4,3.889073
Cmtm5,70.790043
Cmtm6,23.627121
Cmtm7,25.116085
Cmtm8,1.327953
Cmya5,0.473741
Cnbp,68.213437
Cndp1,0.1
Cndp2,57.288826
Cnfn,0.1
Cnga1,0.1
Cnga2,0.1
Cnga3,0.1
Cnga4,0.1
Cngb1,0.111634
Cngb3,0.1
Cnih,46.35897
Cnih2,7.82348
Cnih3,1.581752
Cnih4,11.001829
Cnksr1,0.1
Cnksr2,0.52668
Cnksr3,9.547409
Cnn1,1.821132
Cnn2,22.971163
Cnn3,145.596812
Cnnm1,1.736556
Cnnm2,4.520653
Cnnm3,4.502184
Cnnm4,1.939552
Cno,7.278223
Cnot1,7.971436
Cnot10,9.019078
Cnot2,14.309227
Cnot3,5.831396
Cnot4,7.956551
Cnot6,11.367991
Cnot6l,6.4686
Cnot7,14.142765
Cnot8,16.886076
Cnp,393.137971
Cnpy1,0.1
Cnpy2,34.241516
Cnpy3,26.847211
Cnpy4,8.771186
Cnr1,1.608228
Cnr2,3.499466
Cnrip1,14.723583
Cnst,4.774024
Cntd1,0.517138
Cntf,11.285274
Cntfr,21.83274
Cntln,2.649355
Cntn1,34.118263
Cntn2,19.425761
Cntn3,1.948816
Cntn4,0.889241
Cntn5,0.232422
Cntn6,2.018984
Cntnap1,7.10031
Cntnap2,1.787529
Cntnap3,0.1
Cntnap4,0.751976
Cntnap5a,0.209408
Cntnap5b,0.137778
Cntnap5c,0.1
Cntrob,2.789108
Coasy,12.507571
Cobl,1.531174
Cobll1,5.714633
Cobra1,14.264619
Coch,1.170736
Cog1,8.375809
Cog2,7.756119
Cog3,7.485526
Cog4,14.83364
Cog5,3.966245
Cog6,9.521526
Cog7,9.180268
Cog8,8.638901
Coil,3.32669
Col10a1,5.849924
Col11a1,7.609736
Col11a2,13.970059
Col12a1,9.575515
Col13a1,1.509195
Col14a1,4.45171
Col15a1,14.607706
Col16a1,34.609884
Col17a1,0.1
Col18a1,41.658143
Col19a1,0.135748
Col1a1,410.827091
Col1a2,264.464646
Col20a1,17.700243
Col22a1,0.646103
Col23a1,6.777631
Col24a1,0.129265
Col25a1,0.252582
Col27a1,6.28341
Col28a1,0.584237
Col2a1,2.011537
Col3a1,230.399934
Col4a1,82.066788
Col4a2,49.05122
Col4a3,0.1
Col4a3bp,13.970817
Col4a4,0.1
Col4a5,8.141443
Col4a6,3.000161
Col5a1,19.998271
Col5a2,22.062479
Col5a3,9.206266
Col6a1,49.666193
Col6a2,43.265091
Col6a3,14.542928
Col6a4,0.1
Col6a5,1.004187
Col6a6,0.1
Col7a1,5.415221
Col8a1,20.623589
Col8a2,2.738576
Col9a1,0.561871
Col9a2,5.320622
Col9a3,24.981063
Colec10,0.940838
Colec11,0.336806
Colec12,14.318458
Colq,0.378295
Commd1,23.188835
Commd10,15.414125
Commd2,4.487534
Commd3,40.69561
Commd4,28.276207
Commd5,10.594189
Commd6,18.587885
Commd7,7.770408
Commd8,12.849471
Commd9,20.278897
Comp,0.21746
Comt,32.301283
Comtd1,4.410397
Copa,44.296067
Copb1,23.942476
Copb2,31.270739
Cope,58.40459
Copg,33.44701
Copg2,15.930985
Cops2,25.780789
Cops3,23.006627
Cops4,22.014767
Cops5,33.455945
Cops6,47.060416
Cops7a,30.476651
Cops7b,6.49513
Cops8,22.501658
Copz1,45.148542
Copz2,20.536237
Coq10a,8.726088
Coq10b,10.978104
Coq2,12.812043
Coq3,4.023046
Coq4,3.8933
Coq5,7.359511
Coq6,5.907358
Coq7,19.23974
Coq9,16.422695
Corin,0.1
Coro1a,59.398621
Coro1b,60.100538
Coro1c,51.687992
Coro2a,3.502318
Coro2b,18.974632
Coro6,4.075529
Coro7,14.571378
Cort,0.126798
Cotl1,328.162476
Cox10,4.539131
Cox11,3.209841
Cox15,5.198069
Cox16,4.990854
Cox17,39.614366
Cox18,4.348427
Cox19,21.208108
Cox4i1,285.733644
Cox4i2,2.111476
Cox4nb,9.3895
Cox5a,109.841667
Cox5b,11.158266
Cox6a1,223.740676
Cox6a2,1.69915
Cox6b1,221.895208
Cox6b2,13.994579
Cox6c,85.290016
Cox7a1,7.793758
Cox7a2,81.598397
Cox7a2l,65.618862
Cox7b,29.751958
Cox7b2,0.113458
Cox7c,34.153165
Cox8a,241.913155
Cox8b,0.176116
Cox8c,0.1
Cp,15.399769
Cpa1,0.1
Cpa2,0.563247
Cpa3,0.1
Cpa4,0.1
Cpa5,0.1
Cpa6,0.1
Cpb1,0.1
Cpb2,0.1
Cpd,33.545844
Cpe,323.90713
Cpeb1,13.123306
Cpeb2,17.576686
Cpeb3,3.825126
Cpeb4,8.822597
Cphx,0.1
Cplx1,56.664071
Cplx2,5.539415
Cplx3,0.1
Cplx4,0.1
Cpm,4.868452
Cpn1,0.1
Cpn2,0.1
Cpne1,15.326822
Cpne2,20.703529
Cpne3,8.915879
Cpne4,0.450968
Cpne5,0.56882
Cpne6,5.836014
Cpne7,0.664098
Cpne8,7.294148
Cpne9,0.593321
Cpox,18.780711
Cpped1,15.203304
Cps1,0.1
Cpsf1,10.964257
Cpsf2,5.584169
Cpsf3,13.804816
Cpsf3l,7.408079
Cpsf4,7.662324
Cpsf4l,0.1
Cpsf6,11.523411
Cpsf7,17.075094
Cpt1a,29.977311
Cpt1b,1.075665
Cpt1c,14.95191
Cpt2,9.628955
Cpvl,0.29147
Cpxcr1,0.1
Cpxm1,19.890461
Cpxm2,6.578762
Cpz,1.376298
Cr1l,8.953933
Cr2,0.1
Crabp1,0.801526
Crabp2,3.875864
Cradd,3.917428
Cramp1l,4.788251
Crat,12.538162
Crb1,0.1
Crb2,1.324085
Crb3,0.271061
Crbn,10.372633
Crcp,9.587584
Crct1,0.1
Creb1,6.15371
Creb3,19.696064
Creb3l1,7.617785
Creb3l2,7.465619
Creb3l3,0.505972
Creb3l4,0.572232
Creb5,1.136236
Crebbp,4.100039
Crebl2,4.534571
Crebzf,14.866677
Creg1,107.035719
Creg2,2.222591
Creld1,13.375774
Creld2,9.50176
Crem,6.585782
Crh,4.755727
Crhbp,2.124236
Crhr1,1.16075
Crhr2,0.1
Crim1,4.315562
Crip1,77.660844
Crip2,37.934979
Crip3,0.1
Cript,26.42271
Crisp1,0.1
Crisp2,0.1
Crisp3,0.1
Crisp4,0.1
Crispld1,3.212539
Crispld2,3.899718
Crk,33.125952
Crkl,10.296495
Crlf1,4.411047
Crlf2,28.693617
Crlf3,9.607702
Crls1,9.198253
Crmp1,8.273247
Crnkl1,5.877243
Crnn,0.1
Crocc,2.519448
Crot,12.856684
Crp,0.1
Crtac1,7.257908
Crtam,0.1
Crtap,27.377938
Crtc1,5.944019
Crtc2,10.937574
Crtc3,4.630671
Crx,0.1
Crxos1,0.1
Cry1,2.6201
Cry2,6.739306
Cryaa,0.264213
Cryab,185.424809
Cryba1,0.1
Cryba2,0.338863
Cryba4,1.544196
Crybb1,0.783321
Crybb2,0.1
Crybb3,0.621985
Crybg3,3.527994
Cryga,0.1
Crygb,0.1
Crygc,0.1
Crygd,0.107038
Cryge,0.1
Crygf,0.1
Crygn,0.676412
