gene.symbol,2DM1
Cryz,5.247205
Cryzl1,13.202786
Cs,79.963947
Csad,6.361204
Csda,47.181823
Csdc2,37.66294
Csde1,40.392653
Cse1l,15.364454
Csf1,33.508386
Csf1r,27.286796
Csf2,3.363573
Csf2ra,17.068143
Csf2rb,5.543958
Csf2rb2,3.807381
Csf3,42.313568
Csf3r,4.355736
Csgalnact1,5.370655
Csgalnact2,5.24483
Csk,27.978585
Csl,21.021481
Csmd1,0.820408
Csmd3,0.610422
Csn1s1,0.1
Csn1s2a,0.1
Csn1s2b,0.1
Csn2,0.1
Csn3,0.1
Csnk1a1,61.382503
Csnk1d,40.482789
Csnk1e,20.092798
Csnk1g1,2.827302
Csnk1g2,44.357492
Csnk1g3,9.104605
Csnk2a1,22.728307
Csnk2a2,6.508796
Csnk2b,67.545727
Csnka2ip,0.1
Cspg4,4.079666
Cspg5,17.297246
Cspp1,3.256669
Csprs,0.1
Csrnp1,9.228419
Csrnp2,3.408066
Csrnp3,2.572333
Csrp1,150.84495
Csrp2,16.504681
Csrp2bp,6.952219
Csrp3,0.627039
Cst10,0.1
Cst11,0.1
Cst12,0.1
Cst13,0.1
Cst3,561.418328
Cst6,1.458581
Cst7,1.843627
Cst8,0.1
Cst9,0.1
Csta,0.1
Cstad,0.534815
Cstb,105.834744
Cstf1,10.124073
Cstf2,15.994731
Cstf2t,11.025411
Cstf3,9.799446
Cstl1,0.396436
Ctag2,0.1
Ctage5,12.37105
Ctbp1,71.870959
Ctbp2,8.024874
Ctbs,2.648365
Ctcf,11.233509
Ctcfl,0.1
Ctdnep1,32.323138
Ctdp1,4.855103
Ctdsp1,25.096618
Ctdsp2,22.350124
Ctdspl,5.35754
Ctdspl2,2.368072
Ctf1,1.444878
Ctf2,0.1
Ctgf,43.375613
Cth,1.288796
Cthrc1,13.833695
Ctif,12.549404
Ctla2a,41.052498
Ctla2b,10.29429
Ctla4,0.1
Ctnna1,45.290574
Ctnna2,25.545331
Ctnna3,1.681363
Ctnnal1,8.91181
Ctnnb1,130.943927
Ctnnbip1,16.393667
Ctnnbl1,8.535903
Ctnnd1,20.407692
Ctnnd2,14.738065
Ctns,5.550182
Ctps,17.249011
Ctps2,4.787529
Ctr9,10.753734
Ctrb1,0.1
Ctrc,0.1
Ctrl,0.695887
Cts3,0.1
Cts6,0.1
Cts7,0.1
Cts8,0.1
Cts8-ps,0.1
Ctsa,40.082965
Ctsb,334.438356
Ctsc,31.737742
Ctsd,665.795013
Ctse,1.131298
Ctsf,16.040141
Ctsg,1.228356
Ctsh,34.367783
Ctsj,0.1
Ctsk,13.696697
Ctsl,224.267806
Ctsll3,0.1
Ctsm,0.1
Ctso,8.544106
Ctsq,0.1
Ctsr,0.1
Ctss,110.412544
Ctsw,0.323684
Ctsz,123.453571
Cttn,61.980881
Cttnbp2,3.62182
Cttnbp2nl,11.655043
Ctu1,1.979608
Ctu2,5.872643
Ctxn1,23.157813
Ctxn2,4.325671
Ctxn3,7.489496
Cubn,0.169581
Cuedc1,13.542076
Cuedc2,45.063993
Cul1,23.260961
Cul2,9.649618
Cul3,22.591954
Cul4a,14.555291
Cul4b,9.323749
Cul5,7.983667
Cul7,7.70315
Cul9,4.812545
Cuta,55.225222
Cutc,3.887138
Cux1,18.347841
Cux2,2.496407
Cuzd1,0.1
Cwc15,53.035315
Cwc22,2.408225
Cwc25,4.330138
Cwc27,7.583568
Cwf19l1,2.572761
Cwf19l2,3.174002
Cwh43,0.1
Cx3cl1,28.817313
Cx3cr1,13.582952
Cxadr,5.181933
Cxcl1,196.87127
Cxcl10,13.114033
Cxcl11,0.118987
Cxcl12,27.725279
Cxcl13,5.671952
Cxcl14,27.442797
Cxcl15,0.1
Cxcl16,7.167976
Cxcl17,0.1
Cxcl2,133.809722
Cxcl3,79.221305
Cxcl5,36.505982
Cxcl9,3.172026
Cxcr1,0.1
Cxcr2,0.80026
Cxcr3,0.1
Cxcr4,5.035205
Cxcr5,0.1
Cxcr6,0.1
Cxcr7,15.37122
Cxx1a,106.659255
Cxx1b,102.35277
Cxx1c,101.63288
Cxxc1,14.106601
Cxxc4,2.684507
Cxxc5,24.663941
Cyb5,62.323297
Cyb561,18.302693
Cyb561d1,3.925797
Cyb561d2,6.172584
Cyb5b,32.463899
Cyb5d1,4.7517
Cyb5d2,4.250768
Cyb5r1,21.738326
Cyb5r2,0.269667
Cyb5r3,109.698927
Cyb5r4,4.736978
Cyb5rl,2.128061
Cyba,71.231104
Cybasc3,6.628581
Cybb,3.499505
Cybrd1,0.747011
Cyc1,130.539978
Cycs,25.05297
Cyct,0.1
Cyfip1,18.739334
Cyfip2,43.430649
Cygb,23.690643
Cyhr1,31.142153
Cylc1,0.1
Cylc2,0.1
Cyld,5.647131
Cym,0.1
Cyp11a1,0.175154
Cyp11b1,0.1
Cyp11b2,0.1
Cyp17a1,0.1
Cyp19a1,0.1
Cyp1a1,0.1
Cyp1a2,0.1
Cyp1b1,16.875008
Cyp20a1,13.474948
Cyp21a1,0.110465
Cyp24a1,0.106748
Cyp26a1,0.1
Cyp26b1,2.224199
Cyp26c1,0.1
Cyp27a1,7.823449
Cyp27b1,0.324273
Cyp2a12,0.1
Cyp2a22,0.1
Cyp2a4,0.1
Cyp2a5,0.1
Cyp2ab1,0.1
Cyp2b10,0.1
Cyp2b13,0.1
Cyp2b19,0.1
Cyp2b23,0.1
Cyp2b9,0.1
Cyp2c29,0.1
Cyp2c37,0.1
Cyp2c38,0.1
Cyp2c39,0.1
Cyp2c40,0.1
Cyp2c44,0.1
Cyp2c50,0.1
Cyp2c53-ps,0.1
Cyp2c54,0.1
Cyp2c55,0.1
Cyp2c65,0.1
Cyp2c66,0.1
Cyp2c67,0.1
Cyp2c68,0.1
Cyp2c69,0.1
Cyp2c70,0.1
Cyp2d10,0.1
Cyp2d11,0.1
Cyp2d12,0.1
Cyp2d13,0.174497
Cyp2d22,8.067462
Cyp2d26,0.177087
Cyp2d34,0.1
Cyp2d37-ps,0.1
Cyp2d40,0.1
Cyp2d9,0.1
Cyp2e1,1.063591
Cyp2f2,0.244865
Cyp2g1,0.1
Cyp2j11,0.1
Cyp2j12,3.893158
Cyp2j13,0.1
Cyp2j5,0.1
Cyp2j6,6.402122
Cyp2j8,0.106917
Cyp2j9,7.945062
Cyp2r1,0.28651
Cyp2s1,0.966678
Cyp2t4,0.1
Cyp2u1,1.478014
Cyp2w1,0.1
Cyp39a1,2.364996
Cyp3a11,0.1
Cyp3a13,1.054035
Cyp3a16,0.1
Cyp3a25,0.1
Cyp3a41a,0.1
Cyp3a41b,0.1
Cyp3a44,0.1
Cyp3a57,0.1
Cyp3a59,0.1
Cyp46a1,9.933312
Cyp4a10,0.1
Cyp4a12a,0.1
Cyp4a12b,0.1
Cyp4a14,0.1
Cyp4a29-ps,0.1
Cyp4a30b-ps,0.1
Cyp4a31,0.1
Cyp4a32,0.1
Cyp4b1,1.505672
Cyp4f13,6.349852
Cyp4f14,4.531206
Cyp4f15,0.441292
Cyp4f16,6.291126
Cyp4f17,1.544974
Cyp4f18,4.085519
Cyp4f39,0.878109
Cyp4f40,0.1
Cyp4f41-ps,0.390024
Cyp4v3,5.558027
Cyp4x1,1.491232
Cyp51,26.971321
Cyp7a1,0.1
Cyp7b1,5.032227
Cyp8b1,0.1
Cypt1,0.1
Cypt12,0.1
Cypt14,0.1
Cypt15,0.1
Cypt2-ps,0.1
Cypt3,0.1
Cypt4,0.1
Cypt7,0.1
Cyr61,41.76957
Cys1,1.634673
Cysltr1,0.669773
Cysltr2,0.812902
Cyth1,21.767723
Cyth2,16.966869
Cyth3,10.815607
Cyth4,12.748847
Cytip,0.611832
Cytl1,1.824336
Cyyr1,1.923849
D030016E14Rik,9.967844
D030018L15Rik,0.1
D030024E09Rik,0.1
D030025P21Rik,0.1
D030028A08Rik,1.78834
D030040B21Rik,0.1
D030045P18Rik,0.118149
D030047H15Rik,0.452882
D030056L22Rik,9.515773
D0H4S114,7.246322
D10Bwg1379e,1.263325
D10Jhu81e,30.756534
D10Wsu102e,4.440975
D10Wsu52e,54.141362
D11Wsu47e,3.145653
D11Wsu99e,12.797901
D130009I18Rik,0.257249
D130017N08Rik,1.536361
D130020L05Rik,0.352313
D130040H23Rik,0.115916
D130043K22Rik,3.119458
D14Abb1e,4.365943
D14Ertd449e,0.1
D14Ertd668e,0.959617
D15Ertd621e,11.399075
D16Ertd472e,2.458325
D16Ertd519e,0.1
D16H22S680E,30.684094
D17H6S53E,5.0828
D17H6S56E-3,4.336936
D17Wsu104e,46.490086
D17Wsu92e,43.243174
D18Ertd653e,4.29312
D19Bwg1357e,10.775124
D19Ertd386e,3.727355
D19Ertd737e,8.589586
D19Wsu162e,19.544702
D1Bwg0212e,6.278251
D1Ertd622e,12.053349
D1Pas1,0.367019
D230025D16Rik,7.774487
D230037D09Rik,10.465691
D2Ertd750e,3.646036
D2Wsu81e,12.102267
D2hgdh,2.683769
D330012F22Rik,1.105115
D330023K18Rik,3.414911
D330028D13Rik,0.419449
D330041H03Rik,0.435551
D330045A20Rik,0.183407
D330050G23Rik,0.469725
D330050I16Rik,0.804334
D3Bwg0562e,2.739736
D3Ertd254e,1.200466
D3Ertd751e,0.583251
D430019H16Rik,2.169275
D430020J02Rik,0.101084
D430036J16Rik,0.1
D430041D05Rik,2.055268
D430042O09Rik,2.686401
D430050G20,0.19559
D4Bwg0951e,4.406971
D4Ertd22e,22.717011
D4Ertd617e,0.241284
D4Wsu53e,94.990928
D530049I02Rik,0.1
D5Ertd577e,0.1
D5Ertd579e,10.984212
D5Ertd605e,0.142749
D630003M21Rik,1.812929
D630023F18Rik,0.57981
D630029K05Rik,0.1
D630032N06Rik,0.104782
D630033O11Rik,0.1
D630037F22Rik,0.923208
D630039A03Rik,0.304439
D630041G03Rik,0.107437
D630042F21Rik,0.1
D630042P16Rik,0.1
D630045J12Rik,1.751969
D6Ertd474e,0.1
D6Ertd527e,0.103991
D6Mm5e,0.162423
D6Wsu116e,20.248738
D6Wsu163e,6.857753
D730001G18Rik,0.1
D730005E14Rik,0.258026
D730039F16Rik,0.365041
D730040F13Rik,1.184675
D730048I06Rik,0.1
D7Ertd443e,0.860921
D7Ertd715e,7.281998
D830005E20Rik,0.1
D830015G02Rik,0.1
D830030K20Rik,1.779601
D830031N03Rik,0.38338
D830046C22Rik,0.1
D8Ertd738e,91.127114
D8Ertd82e,5.66112
D930014E17Rik,5.722176
D930015E06Rik,2.291321
D930015M05Rik,0.1
D930016D06Rik,3.968031
D930020B18Rik,0.1
D930020E02Rik,0.1
D930048N14Rik,0.1
D9Ertd402e,3.651331
DXBay18,0.1
Daam1,9.879213
Daam2,13.939958
Dab1,4.172718
Dab2,29.264612
Dab2ip,11.097002
Dach1,1.525532
Dach2,0.330729
Dact1,1.831147
Dact2,3.396512
Dact3,22.451033
Dad1,132.134725
Daf2,0.1
Dag1,22.88538
Dagla,5.896654
Daglb,7.762195
Dak,4.565204
Dalrd3,17.819523
Dand5,4.143834
Dao,0.432093
Dap,35.167215
Dap3,10.65981
Dapk1,7.4035
Dapk2,1.464404
Dapk3,23.148314
Dapl1,4.495945
Dapp1,1.519835
Darc,47.992868
Dars,26.51483
Dars2,3.870235
Daxx,7.710488
Dazap1,24.491814
Dazap2,82.650798
Dazl,0.1
Dbc1,6.766274
Dbf4,2.593336
Dbh,1.303189
Dbi,332.066208
Dbil5,0.868504
Dbn1,33.954943
Dbndd1,6.338859
Dbndd2,77.318415
Dbnl,33.230132
Dbp,13.067187
Dbpht2,0.893587
Dbr1,3.945596
Dbt,5.749585
Dbx1,0.1
Dbx2,16.893138
Dcaf10,2.698348
Dcaf11,18.956431
Dcaf12,17.292395
Dcaf12l1,4.526149
Dcaf12l2,0.161471
Dcaf13,13.288818
Dcaf15,9.118094
Dcaf17,2.356137
Dcaf4,4.880737
Dcaf5,8.59229
Dcaf6,9.733674
Dcaf7,21.36343
Dcaf8,26.662415
Dcakd,15.135219
Dcbld1,3.357009
Dcbld2,6.562175
Dcc,0.615154
Dcdc2a,0.28899
Dcdc2b,0.319179
Dcdc2c,0.1
Dchs1,1.464162
Dck,7.056549
Dclk1,40.149541
Dclk2,8.094701
Dclk3,2.90244
Dclre1a,1.746787
Dclre1b,2.08639
Dclre1c,1.759352
Dcn,193.269725
Dcp1a,3.845253
Dcp1b,2.211417
Dcp2,6.019216
Dcpp1,0.1
Dcpp2,0.1
Dcpp3,0.1
Dcps,14.118533
Dcst1,0.1
Dct,0.173763
Dctd,2.478933
Dctn1,61.116083
Dctn2,108.448719
Dctn3,52.312057
Dctn4,25.805245
Dctn5,36.336501
Dctn6,38.510449
Dctpp1,18.173776
Dcun1d1,5.110789
Dcun1d2,9.090696
Dcun1d3,2.961755
Dcun1d4,13.404708
Dcun1d5,26.228512
Dcx,0.701519
Dcxr,8.333293
Dda1,29.44219
Ddah1,40.795917
Ddah2,29.953127
Ddb1,65.35085
Ddb2,2.556196
Ddc,3.439666
Ddhd1,11.030023
Ddhd2,8.487025
Ddi1,0.1
Ddi2,7.741785
Ddit3,24.427301
Ddit4,29.047489
Ddit4l,4.611921
Ddn,1.679377
Ddo,2.090353
Ddost,66.150978
Ddr1,56.37971
Ddr2,4.69852
Ddrgk1,50.113363
Ddt,46.721331
Ddx1,43.221973
Ddx10,4.56731
Ddx11,1.091143
Ddx17,100.092857
Ddx18,1.775519
Ddx19a,9.700385
Ddx19b,4.463471
Ddx20,3.232761
Ddx21,14.855109
Ddx23,17.91703
Ddx24,38.760324
Ddx25,7.523449
Ddx26b,7.088416
Ddx27,10.580813
Ddx28,5.372313
Ddx31,2.500777
Ddx39,19.460807
Ddx39b,80.466603
Ddx3x,65.434404
Ddx3y,0.1
Ddx4,0.348261
Ddx41,13.51704
Ddx42,15.469857
Ddx43,0.1
Ddx46,9.869337
Ddx47,22.746698
Ddx49,14.236443
Ddx5,111.47033
Ddx50,9.660256
Ddx51,2.568405
Ddx52,7.214815
Ddx54,15.818372
Ddx55,4.518791
Ddx56,11.125674
Ddx58,4.220544
Ddx59,3.1022
Ddx6,21.801606
Ddx60,0.542061
Deaf1,11.629188
Dear1,0.1
Deb1,45.823061
Decr1,12.54003
Decr2,7.116071
Dedd,10.679311
Dedd2,6.963971
Def6,4.891468
Def8,13.39915
Defa-ps1,0.1
Defa-ps12,0.1
Defa-ps13,0.1
Defa-rs1,0.1
Defa-rs7,0.1
Defa17,0.1
Defa20,0.1
Defa21,0.1
Defa22,0.1
Defa24,0.1
Defa25,0.1
Defa26,0.1
Defa3,0.1
Defa4,0.1
Defa5,0.1
Defb1,0.394065
Defb10,0.1
Defb11,0.1
Defb12,0.1
Defb13,0.1
Defb14,0.136751
Defb15,0.1
Defb18,0.1
Defb19,0.1
Defb2,0.1
Defb20,0.1
Defb21,0.1
Defb22,0.1
Defb23,0.1
Defb25,0.1
Defb26,0.1
Defb28,0.1
Defb29,0.1
Defb3,0.1
Defb30,0.1
Defb34,0.1
Defb35,0.1
Defb36,0.1
Defb37,0.1
Defb38,0.1
Defb39,0.1
Defb4,0.1
Defb40,0.1
Defb41,0.1
Defb42,0.247126
Defb43,0.1
Defb44-ps,0.1
Defb45,0.1
Defb46,0.1
Defb47,0.235916
Defb48,0.1
Defb48-ps,0.1
Defb5,0.1
Defb50,0.1
Defb6,0.1
Defb7,0.1
Defb8,0.1
Defb9,0.1
Degs1,65.506172
Degs2,3.011905
Dek,22.942044
Dem1,2.913904
Dennd1a,7.907911
Dennd1b,1.371097
Dennd1c,1.118494
Dennd2a,6.00088
Dennd2c,0.464183
Dennd2d,0.228864
Dennd3,1.654227
Dennd4a,6.151115
Dennd4b,6.169599
Dennd4c,2.196288
Dennd5a,44.541178
Dennd5b,2.950052
Denr,22.665227
Depdc1a,0.290343
Depdc1b,1.233161
Depdc5,5.111322
Depdc7,1.455161
Deptor,2.366041
Dera,4.510982
Derl1,30.163222
Derl2,8.839758
Derl3,0.605652
Des,3.751262
Det1,2.116225
Dexi,27.101463
Dffa,28.738052
Dffb,2.469774
Dfna5,3.965047
Dfnb59,0.1
Dgat1,10.707587
Dgat2,14.976028
Dgat2l6,0.1
Dgcr14,6.267532
Dgcr2,23.263545
Dgcr6,21.568146
Dgcr8,5.179107
Dgka,4.665889
Dgkb,1.692428
Dgkd,7.586086
Dgke,4.555423
Dgkg,1.957613
Dgkh,2.617629
Dgki,2.430288
Dgkk,0.922625
Dgkq,7.722542
Dgkz,37.810196
Dguok,8.583801
Dhcr24,50.6406
Dhcr7,15.184653
Dhdds,19.357429
Dhdh,1.022032
Dhfr,1.709423
Dhh,7.1965
Dhodh,4.443653
Dhps,15.458071
Dhrs1,152.238728
Dhrs11,4.979983
Dhrs13,4.049164
Dhrs2,0.216907
Dhrs3,23.705312
Dhrs4,10.910038
Dhrs7,16.050035
Dhrs7b,13.046445
Dhrs7c,0.1
Dhrs9,0.332833
Dhrsx,0.1
Dhtkd1,0.918312
Dhx15,25.167729
Dhx16,10.436397
Dhx29,4.648492
Dhx30,18.772827
Dhx32,8.144055
Dhx33,4.995272
Dhx34,3.549582
Dhx35,4.519051
Dhx36,10.742955
Dhx37,5.397275
Dhx38,8.970521
Dhx40,7.062669
Dhx57,4.950288
Dhx58,2.390156
Dhx8,6.006701
Dhx9,24.156982
Diablo,26.289194
Diap1,8.477535
Diap2,1.625782
Diap3,1.129725
Dicer1,5.31418
Dido1,6.216547
Diexf,1.892798
Dimt1,2.061706
Dio1,0.1
Dio2,5.299975
Dio3,0.778059
Dio3os,0.1
Dip2a,15.155335
Dip2b,8.812122
Dip2c,6.481105
Diras1,17.213997
Diras2,10.518543
Dirc2,10.643658
Dis3,4.150302
Dis3l,6.018476
Dis3l2,4.814092
Disc1,0.259081
Disp1,0.1
Disp2,52.550331
Dixdc1,7.383171
Dkc1,6.213429
Dkk1,0.1
Dkk2,0.383231
Dkk3,16.040402
Dkk4,0.1
Dkkl1,0.338797
Dlat,17.862228
Dlc1,7.889126
Dld,37.857295
Dlec1,0.255491
Dleu2,0.783422
Dleu7,2.431842
Dlg1,21.09644
Dlg2,9.060469
Dlg3,7.183672
Dlg4,39.147917
Dlg5,7.848907
Dlgap1,7.694006
Dlgap2,0.511406
Dlgap3,11.342271
Dlgap4,19.951326
Dlgap5,1.738396
Dlk1,8.282933
Dlk2,3.183441
Dll1,1.744094
Dll3,0.533637
Dll4,1.67467
Dlst,47.694055
Dlx1,0.1
Dlx1as,0.1
Dlx2,0.1
Dlx3,0.223586
Dlx4,0.1
Dlx5,0.1
Dlx6,0.1
Dlx6as,0.1
Dlx6os1,0.1
Dmap1,12.68565
Dmbt1,0.1
Dmbx1,0.1
Dmc1,0.123709
Dmd,2.120329
Dmgdh,0.142311
Dmkn,9.350316
Dmp1,1.713943
Dmpk,13.126917
Dmrt1,0.1
Dmrt2,0.195193
Dmrt3,0.305736
Dmrta1,0.333945
Dmrta2,0.151055
Dmrtb1,0.119767
Dmrtc1a,1.014747
Dmrtc1b,0.1
Dmrtc1c1,0.1
Dmrtc1c2,0.1
Dmrtc2,0.1
Dmtf1,9.112967
Dmwd,28.099245
Dmxl1,2.570177
Dmxl2,8.140157
Dna2,1.747963
Dnahc1,0.194795
Dnahc10,0.262027
Dnahc11,0.1
Dnahc17,0.198455
Dnahc2,0.119575
Dnahc5,0.1
Dnahc6,0.106512
Dnahc7b,0.367741
Dnahc8,0.1
Dnahc9,0.171168
Dnaic1,0.295359
Dnaic2,1.457265
Dnaja1,8.914376
Dnaja2,40.160188
Dnaja3,18.162736
Dnaja4,10.728546
Dnajb1,17.594823
Dnajb11,40.496679
Dnajb12,12.080188
Dnajb13,0.289351
Dnajb14,4.484013
Dnajb2,46.703084
Dnajb3,1.135927
Dnajb4,19.684006
Dnajb5,12.748527
Dnajb6,10.903915
Dnajb7,0.1
Dnajb8,0.1
Dnajb9,23.654087
Dnajc1,3.923962
Dnajc10,21.756021
Dnajc11,17.02504
Dnajc12,6.062858
Dnajc13,7.450364
Dnajc14,13.162899
Dnajc15,28.643655
Dnajc16,6.300372
Dnajc17,0.546161
Dnajc18,12.02953
Dnajc19,1.184507
Dnajc2,8.016006
Dnajc21,9.660298
Dnajc22,0.1
Dnajc24,6.349465
Dnajc25,2.685587
Dnajc27,17.380672
Dnajc28,1.314422
Dnajc3,18.325051
Dnajc30,15.028256
Dnajc4,9.101053
Dnajc5,38.270812
Dnajc5b,0.320918
Dnajc5g,0.1
Dnajc6,14.369851
Dnajc7,51.865108
Dnajc8,29.512032
Dnajc9,20.074746
Dnalc1,4.709187
Dnalc4,12.890754
Dnali1,0.508096
Dnase1,0.107486
Dnase1l1,5.123936
Dnase1l2,1.431912
Dnase1l3,0.825797
Dnase2a,7.615457
Dnase2b,0.1
Dnd1,0.715883
Dner,19.5164
Dnlz,13.52687
Dnm1,111.542836
Dnm1l,26.90918
Dnm2,31.449975
Dnm3,18.426185
Dnm3os,0.243758
Dnmbp,1.834982
Dnmt1,13.261561
Dnmt3a,6.599759
Dnmt3b,0.33634
Dnmt3l,0.413345
Dnpep,25.970783
Dntt,0.1
Dnttip1,13.996591
Dnttip2,10.644968
Doc2a,4.957967
Doc2b,1.461534
Doc2g,2.207287
Dock1,10.8928
Dock10,6.25178
Dock11,3.27277
Dock2,3.655056
Dock3,7.422626
Dock4,3.880083
Dock5,5.519644
Dock6,3.859817
Dock7,8.308066
Dock8,2.033372
Dock9,17.432421
Dohh,33.236675
Dok1,4.796244
Dok2,3.468539
Dok3,7.141096
Dok4,17.637279
Dok5,13.517783
Dok6,0.790618
Dok7,3.609135
Dolk,11.163774
Dolpp1,9.650727
Dom3z,7.009046
Donson,5.901206
Dopey1,3.43182
Dopey2,8.93115
Dos,33.219287
Dot1l,9.783597
Doxl2,0.1
Dpagt1,16.028497
Dpcd,24.17094
Dpcr1,0.1
Dpep1,1.116835
Dpep2,1.867652
Dpep3,0.10759
Dpf1,4.239174
Dpf2,20.000667
Dpf3,0.479726
Dph1,6.380802
Dph2,4.382034
Dph3,9.677573
Dph5,6.294695
Dpm1,11.446043
Dpm2,32.507853
Dpm3,29.405645
Dpp10,5.85779
Dpp3,17.245874
Dpp4,1.841938
Dpp6,27.515003
Dpp7,9.467947
Dpp8,20.702783
Dpp9,17.838886
Dppa1,0.1
Dppa2,0.1
Dppa3,0.1
Dppa4,0.1
Dppa5a,0.1
Dpt,5.221948
Dpy19l1,16.251291
Dpy19l2,0.1
Dpy19l3,3.011059
Dpy19l4,3.58005
Dpy30,29.886762
Dpyd,1.006693
Dpys,0.1
Dpysl2,38.641529
Dpysl3,19.159206
Dpysl4,4.715193
Dpysl5,9.100934
Dqx1,0.248909
Dr1,10.291284
Dram1,2.850304
Dram2,12.406739
Drap1,116.869507
Drd1a,0.168399
Drd2,2.732536
Drd3,0.1
Drd4,0.1
Drd5,0.40403
Drg1,36.435075
Drg2,20.842107
Drosha,15.062989
Drp2,14.787953
Dsc1,0.1
Dsc2,0.260574
Dsc3,0.334833
Dscam,2.498757
Dscaml1,2.451711
Dscc1,1.378569
Dscr3,19.424787
Dse,3.977176
Dsel,2.552965
Dsg1a,0.1
Dsg1b,0.1
Dsg1c,0.1
Dsg2,0.187864
Dsg3,0.287393
Dsg4,0.1
Dsn1,2.839375
Dsp,0.51537
Dspp,0.1
Dst,26.961028
Dstn,102.45406
Dstyk,7.12984
Dtd1,24.054691
Dtl,1.707373
Dtna,12.921039
Dtnb,8.413382
Dtnbp1,41.34314
Dtwd1,2.950144
Dtwd2,0.972219
Dtx1,12.494034
Dtx2,4.424799
Dtx3,47.599765
Dtx3l,2.626674
Dtx4,8.103149
Dtymk,29.984226
Dub1,0.1
Dub1a,0.1
Dub2a,0.1
Duox1,0.1
Duox2,0.1
Duoxa1,0.243327
Duoxa2,0.1
Dupd1,0.1
Dus1l,11.374933
Dus2l,6.868126
Dus3l,18.344114
Dus4l,2.158422
Dusp1,29.186484
Dusp10,4.335044
Dusp11,11.08286
Dusp12,5.775456
Dusp13,0.187575
Dusp14,3.912207
Dusp15,14.229533
Dusp16,5.880514
Dusp18,3.043211
Dusp19,7.159529
Dusp2,1.395163
Dusp21,0.1
Dusp22,13.29281
Dusp23,3.784467
Dusp26,50.21905
Dusp27,0.195172
Dusp28,8.707464
Dusp3,29.227718
Dusp4,2.886376
Dusp5,4.820741
Dusp6,18.28896
Dusp7,16.564167
Dusp8,9.655644
Dusp9,0.195113
Dut,8.81874
Dux,0.1
Duxbl,0.1
Dvl1,21.45146
Dvl2,4.550805
Dvl3,9.689739
Dydc1,0.1
Dydc2,1.585736
Dym,16.44175
Dync1h1,41.493787
Dync1i1,25.130099
Dync1i2,48.014366
Dync1li1,26.20411
Dync1li2,57.466921
Dync2h1,1.240776
Dync2li1,6.005514
Dynll1,53.584214
Dynll2,221.142548
Dynlrb1,153.048449
Dynlrb2,0.904262
Dynlt1a,5.773193
Dynlt1b,10.959035
Dynlt1e,0.200771
Dynlt1f,0.1
Dynlt3,55.868552
Dyrk1a,8.307692
Dyrk1b,5.655505
Dyrk2,1.903337
Dyrk3,1.777408
Dyrk4,0.158833
Dysf,5.176484
Dysfip1,0.322292
Dytn,0.1
Dyx1c1,0.641899
Dzip1,9.885815
Dzip1l,2.081457
Dzip3,5.373613
E030002O03Rik,0.1
E030003E18Rik,24.683424
E030010A14Rik,9.725118
E030011O05Rik,0.969717
E030013I19Rik,0.1
E030019B06Rik,0.636487
E030024N20Rik,0.1
E030025P04Rik,0.1
E130003G02Rik,1.076929
E130012A19Rik,2.212919
E130018N17Rik,0.1
E130102H24Rik,2.441819
E130112N10Rik,0.343949
E130114P18Rik,0.661879
E130201H02Rik,3.211879
E130203B14Rik,5.739521
E130215H24Rik,0.2526
E130218I03Rik,0.358636
E130303B06Rik,4.775644
E130304F04Rik,0.1
E130304I02Rik,0.141101
E130306D19Rik,1.802799
E130307A14Rik,4.268548
E130308A19Rik,2.305929
E130309D02Rik,9.273136
E130309D14Rik,4.465215
E130309F12Rik,1.436236
E130311K13Rik,2.292194
E130317F20Rik,0.851591
E230008N13Rik,0.1
E230016K23Rik,0.139376
E230016M11Rik,0.78917
E230019M04Rik,0.1
E230025N22Rik,0.1
E230029C05Rik,0.261651
E2f1,6.527202
E2f2,1.657642
E2f3,4.13712
E2f4,15.319501
E2f5,7.060263
E2f6,11.976677
E2f7,0.65229
E2f8,1.652831
E330009D11,0.1
E330009J07Rik,1.940414
E330012B07Rik,0.1
E330013P04Rik,0.1
E330014E10Rik,0.1
E330016A19Rik,0.58646
E330017A01Rik,0.1
E330020D12Rik,0.311475
E330021D16Rik,0.1
E330033B04Rik,0.348537
E330033L03,0.1
E330034G19Rik,0.1
E430016F16Rik,0.325549
E430018J23Rik,1.280689
E430025E21Rik,12.976801
E4f1,7.517757
E530001F21Rik,1.197125
E530011L22Rik,1.74371
EG654453,0.1
ENSMUSG00000068790,0.254803
EU599041,0.1
Eaf1,13.007133
Eaf2,0.261871
Eapp,14.48269
Ear1,0.557417
Ear10,0.1
Ear11,0.1
Ear2,0.373773
Ear3,0.26275
Ear4,0.1
Ear5,0.1
Ear6,0.259685
Ear7,0.1
Ears2,2.37188
Ebag9,5.688685
Ebf1,5.091883
Ebf2,1.075826
Ebf3,5.922027
Ebf4,3.046663
Ebi3,1.151842
Ebna1bp2,16.215262
Ebp,22.060794
Ebpl,4.116545
Ecd,9.772135
Ece1,23.712705
Ece2,15.8757
Ecel1,17.056921
Ech1,43.420029
Echdc1,5.417275
Echdc2,3.136562
Echdc3,0.983937
Echs1,34.306801
Eci1,15.20503
Eci2,25.649121
Eci3,0.146972
Ecm1,70.104528
Ecm2,2.40854
Ecscr,14.537409
Ecsit,15.152733
Ect2,2.131486
Ect2l,0.1
Eda,0.646846
Eda2r,0.681071
