gene.symbol,CTR2
Bmp5,0.282386
Bmp6,4.168385
Bmp7,2.698019
Bmp8a,0.1
Bmp8b,0.1
Bmper,3.720807
Bmpr1a,10.403125
Bmpr1b,4.538369
Bmpr2,4.829037
Bms1,6.424866
Bmx,0.34894
Bmyc,30.88525
Bnc1,0.1
Bnc2,0.249078
Bnip1,7.93237
Bnip2,9.496501
Bnip3,32.033067
Bnip3l,33.766103
Bnipl,0.1
Boc,3.369761
Bod1,34.070386
Bod1l,4.57534
Bok,5.725586
Bola1,7.332538
Bola2,34.561688
Bola3,17.652611
Boll,0.1
Bop1,12.111351
Bpgm,36.008786
Bphl,15.357365
Bpi,0.1
Bpifa1,0.1
Bpifa2e,0.1
Bpifa3,0.1
Bpifa5,0.1
Bpifa6,0.1
Bpifb1,0.1
Bpifb2,0.1
Bpifb3,0.1
Bpifb4,0.1
Bpifb5,0.1
Bpifb6,0.1
Bpifb9a,0.1
Bpifb9b,0.1
Bpifc,0.1
Bpnt1,22.417064
Bptf,6.30028
Braf,9.922298
Brap,11.512879
Brca1,0.360738
Brca2,0.451069
Brcc3,16.263867
Brd1,7.356076
Brd2,32.109412
Brd3,7.629945
Brd4,13.439416
Brd7,11.661859
Brd8,9.165326
Brd9,14.625804
Brdt,1.842723
Bre,20.920075
Brf1,10.739071
Brf2,5.913824
Bri3,14.905888
Bri3bp,13.142436
Brip1,0.1
Brix1,5.408805
Brms1,7.980253
Brms1l,19.985994
Brox,0.1
Brp44,54.805527
Brp44l,58.047994
Brpf1,4.904874
Brpf3,2.794569
Brs3,0.1
Brsk1,85.398873
Brsk2,34.681206
Brwd1,17.34162
Brwd3,0.543452
Bscl2,32.763224
Bsdc1,17.33223
Bsg,195.199437
Bsn,6.98944
Bsnd,0.1
Bsph1,0.1
Bspry,0.376142
Bst1,0.1
Bst2,3.31796
Bsx,0.1
Btaf1,2.46341
Btbd1,18.833816
Btbd10,14.596334
Btbd11,11.078104
Btbd16,0.189642
Btbd17,10.057446
Btbd19,1.415957
Btbd2,20.507085
Btbd3,21.288288
Btbd6,10.449273
Btbd7,2.393184
Btbd9,6.585953
Btc,0.402709
Btd,5.956715
Btf3,4.952697
Btf3l4,14.482069
Btg1,4.253627
Btg2,2.374851
Btg3,0.334714
Btg4,0.1
Btk,0.418446
Btla,0.175395
Btn1a1,0.1
Btn2a2,0.130308
Btn3a3,0.1
Btnl2,0.1
Btnl3,0.1
Btnl5,0.1
Btnl6,0.1
Btnl9,0.1
Btrc,15.352199
Bub1,0.1
Bub1b,1.009237
Bub3,30.480835
Bud13,3.21301
Bud31,19.2946
Butr1,0.1
Bves,0.275519
Bysl,4.66579
Bzrap1,20.068172
Bzw1,32.735336
Bzw2,5.939322
C030006K11Rik,12.611307
C030007H22Rik,0.1
C030016D13Rik,0.15186
C030019I05Rik,0.653637
C030023E24Rik,4.337985
C030030A07Rik,5.182285
C030034I22Rik,1.541724
C030034L19Rik,0.1
C030037D09Rik,2.740593
C030039L03Rik,1.476002
C030044B11Rik,11.161895
C030046E11Rik,4.610001
C030046I01Rik,34.147746
C030048B08Rik,2.312674
C130022K22Rik,6.928522
C130026I21Rik,0.1
C130026L21Rik,0.163857
C130036L24Rik,0.1
C130039O16Rik,2.979701
C130050O18Rik,0.1
C130060K24Rik,0.217398
C130071C03Rik,1.188479
C130074G19Rik,5.313599
C130079G13Rik,0.1
C130080G10Rik,0.155483
C130083M11Rik,0.1
C1d,10.657963
C1galt1,2.611668
C1galt1c1,9.718265
C1qa,32.331543
C1qb,31.367472
C1qbp,36.207837
C1qc,28.645641
C1ql1,13.200496
C1ql2,1.175857
C1ql3,7.627355
C1ql4,0.176614
C1qtnf1,1.394114
C1qtnf2,1.150407
C1qtnf3,1.118893
C1qtnf4,30.706435
C1qtnf5,12.280045
C1qtnf6,1.113638
C1qtnf7,0.422597
C1qtnf9,0.1
C1ra,0.661918
C1rb,0.177
C1rl,0.160573
C1s,0.69775
C2,0.537872
C230004F18Rik,2.946877
C230035I16Rik,2.072331
C230052I12Rik,1.404132
C230079O03,0.1
C230081A13Rik,3.302287
C230091D08Rik,7.049319
C230096C10Rik,15.144076
C2cd2,4.109121
C2cd2l,9.445262
C2cd3,2.860124
C2cd4a,0.149109
C2cd4b,0.814771
C2cd4c,0.690565
C2cd4d,0.790855
C3,17.836885
C330005M16Rik,0.690607
C330006K01Rik,6.074577
C330007P06Rik,11.852123
C330008G21Rik,0.1
C330018D20Rik,3.085417
C330019G07Rik,3.655329
C330021F23Rik,10.530955
C330024D21Rik,0.1
C330027C09Rik,0.665064
C330046G13Rik,0.1
C3ar1,0.666987
C430002E04Rik,0.1
C430048L16Rik,3.94531
C430049B03Rik,0.1
C4a,1.489037
C4b,16.462343
C4bp,0.1
C4bp-ps1,0.351467
C530005A16Rik,1.547264
C530008M17Rik,10.326146
C530028O21Rik,35.526596
C5ar1,0.258558
C6,0.1
C630004H02Rik,23.98538
C630020P19Rik,0.505891
C630028M04Rik,0.1
C630043F03Rik,4.100985
C730027H18Rik,0.1
C730036E19Rik,0.1
C77080,2.541388
C77370,1.343933
C78339,15.760177
C80913,12.266768
C85492,15.633641
C86187,0.1
C86695,0.1
C87414,0.1
C87436,4.869828
C87499,0.1
C87977,0.1
C8a,0.1
C8b,0.1
C8g,0.725943
C9,0.1
C920006O11Rik,1.770813
C920009B18Rik,0.1
C920021L13Rik,0.598971
CK137956,0.485598
Cab39,60.091655
Cab39l,10.305092
Cabin1,7.55969
Cables1,5.172905
Cables2,12.974007
Cabp1,46.412016
Cabp2,0.1
Cabp4,0.140439
Cabp5,0.1
Cabp7,39.592003
Cabyr,1.630719
Cachd1,5.682114
Cacna1a,13.849762
Cacna1b,5.550349
Cacna1c,2.979954
Cacna1d,2.632509
Cacna1e,4.786511
Cacna1f,0.1
Cacna1g,8.991213
Cacna1h,4.262012
Cacna1i,5.072146
Cacna1s,0.1
Cacna2d1,8.467519
Cacna2d2,15.312907
Cacna2d3,18.908468
Cacna2d4,0.27187
Cacnb1,11.6183
Cacnb2,8.062155
Cacnb3,10.439019
Cacnb4,17.50442
Cacng1,0.1
Cacng2,16.909915
Cacng3,8.736554
Cacng4,12.430971
Cacng5,3.491541
Cacng6,0.1
Cacng7,68.361099
Cacng8,9.480166
Cacybp,26.879526
Cad,3.263018
Cadm1,17.292016
Cadm2,13.505572
Cadm3,65.917875
Cadm4,139.164024
Cadps,58.847568
Cadps2,3.834382
Cage1,0.567562
Calb1,9.45041
Calb2,112.817438
Calca,20.915184
Calcb,5.96275
Calcoco1,16.916896
Calcoco2,0.1
Calcr,0.132291
Calcrl,2.869951
Cald1,6.769634
Calhm1,0.1
Calhm2,0.724247
Calm1,444.573426
Calm2,345.708765
Calm3,492.040276
Calm4,0.1
Calm5,0.1
Calml3,0.1
Calml4,1.26939
Caln1,14.867726
Calr,92.936147
Calr3,2.034435
Calr4,0.892559
Calu,26.529701
Caly,45.83978
Camk1,18.947325
Camk1d,18.794941
Camk1g,11.274026
Camk2a,24.708602
Camk2b,76.48834
Camk2d,26.380773
Camk2g,96.20287
Camk2n1,76.427017
Camk2n2,94.695114
Camk4,2.260386
Camkk1,35.463371
Camkk2,12.05428
Camkv,26.711891
Caml,13.498173
Camp,0.809196
Camsap1,7.758346
Camsap1l1,12.493718
Camta1,38.831476
Camta2,36.653243
Cand1,20.769899
Cand2,0.774196
Cant1,15.046591
Canx,84.307151
Cap1,54.851353
Cap2,10.633581
Capg,2.580679
Capn1,14.149781
Capn10,6.534322
Capn11,0.212058
Capn12,0.1
Capn13,0.1
Capn2,37.325024
Capn3,1.246207
Capn5,8.097887
Capn6,0.702715
Capn7,9.947195
Capn8,0.1
Capn9,0.1
Capns1,132.931257
Capns2,0.214366
Caprin1,37.408211
Caprin2,3.207946
Caps2,0.128874
Capsl,0.487278
Capza1,15.153424
Capza2,67.263646
Capza3,0.1
Capzb,85.315814
Car1,0.206197
Car10,20.65054
Car11,21.538247
Car12,1.358978
Car13,1.74829
Car14,36.13229
Car15,0.517903
Car2,172.443891
Car3,2.272124
Car4,8.612864
Car5a,0.244454
Car5b,1.99276
Car6,0.1
Car7,4.512767
Car8,0.934575
Car9,0.1
Card10,4.665186
Card11,0.1
Card14,0.250113
Card6,0.421472
Card9,0.926861
Carf,1.586251
Carhsp1,32.031657
Carkd,19.185249
Carm1,13.21314
Carns1,20.980597
Cars,11.096294
Cars2,3.672612
Cartpt,15.458456
Casc1,0.501892
Casc3,15.111308
Casc4,19.671108
Casc5,0.1
Casd1,12.455368
Cask,7.282783
Caskin1,31.499828
Caskin2,5.955546
Casp1,0.835642
Casp12,1.442911
Casp14,0.1
Casp2,2.482519
Casp3,3.364962
Casp4,0.262825
Casp6,1.357756
Casp7,0.992951
Casp8,0.722529
Casp8ap2,1.676965
Casp9,5.236938
Casq1,1.033411
Casq2,0.742309
Casr,0.1
Cass4,0.164876
Cast,5.99656
Casz1,1.717425
Cat,35.074252
Catsper1,0.1
Catsper2,1.725604
Catsper3,0.184348
Catsper4,0.1
Catsperb,0.1
Catsperg1,0.172309
Catsperg2,0.1
Cav1,8.310437
Cav2,13.02891
Cav3,0.1
Cbara1,30.560619
Cbfa2t2,6.576961
Cbfa2t3,0.846109
Cbfb,10.510853
Cbl,2.976427
Cblb,2.851192
Cblc,0.1
Cbll1,4.957783
Cbln1,15.247692
Cbln2,8.649595
Cbln3,0.136613
Cbln4,5.732701
Cbr1,32.099508
Cbr2,1.087536
Cbr3,2.23395
Cbr4,5.180856
Cbs,12.907679
Cbwd1,3.435615
Cbx1,11.180384
Cbx2,0.812898
Cbx3,28.456753
Cbx4,6.850413
Cbx5,16.894979
Cbx6,45.591072
Cbx7,14.758542
Cbx8,3.227526
Cby1,14.880242
Cc2d1a,9.038335
Cc2d1b,11.719471
Cc2d2a,4.485825
Ccar1,7.12667
Ccbe1,0.563585
Ccbl1,5.954968
Ccbl2,2.255185
Ccbp2,0.1
Ccdc101,5.916897
Ccdc102a,0.58492
Ccdc103,0.357987
Ccdc104,40.096934
Ccdc105,0.235436
Ccdc106,4.869066
Ccdc107,8.337234
Ccdc108,1.485186
Ccdc109a,7.682285
Ccdc109b,1.254817
Ccdc11,0.123649
Ccdc110,0.1
Ccdc111,1.4269
Ccdc112,1.221221
Ccdc113,0.56246
Ccdc114,1.531671
Ccdc115,4.785284
Ccdc116,0.251563
Ccdc117,4.918874
Ccdc12,9.965885
Ccdc120,1.477157
Ccdc121,0.316774
Ccdc122,1.745422
Ccdc123,2.166831
Ccdc124,52.675512
Ccdc125,0.138728
Ccdc126,5.182216
Ccdc127,12.131321
Ccdc129,0.1
Ccdc13,2.522538
Ccdc130,2.894105
Ccdc132,12.447573
Ccdc134,3.038374
Ccdc135,0.502017
Ccdc136,18.931007
Ccdc137,5.472503
Ccdc138,0.612539
Ccdc14,0.931449
Ccdc141,3.147869
Ccdc142,1.948628
Ccdc144b,0.1
Ccdc146,0.375926
Ccdc147,0.1
Ccdc148,2.306321
Ccdc15,0.419199
Ccdc150,0.157192
Ccdc151,0.816054
Ccdc152,0.101184
Ccdc153,2.208165
Ccdc154,0.1
Ccdc155,0.158952
Ccdc157,5.177871
Ccdc158,0.1
Ccdc159,2.781804
Ccdc160,2.505987
Ccdc162,0.68739
Ccdc163,2.062354
Ccdc164,1.278766
Ccdc17,0.457488
Ccdc18,0.1
Ccdc19,0.611981
Ccdc21,2.735352
Ccdc22,7.034105
Ccdc23,9.618364
Ccdc24,0.384013
Ccdc25,15.66509
Ccdc27,0.116018
Ccdc28a,17.49354
Ccdc28b,8.443791
Ccdc3,14.973768
Ccdc30,2.099452
Ccdc32,13.814985
Ccdc33,0.178834
Ccdc34,3.255916
Ccdc36,0.221971
Ccdc37,1.221284
Ccdc38,0.224965
Ccdc39,2.075167
Ccdc40,0.497581
Ccdc41,7.093675
Ccdc42,0.1
Ccdc42b,0.328047
Ccdc43,5.031845
Ccdc45,2.450581
Ccdc46,0.549897
Ccdc47,30.425481
Ccdc48,2.565674
Ccdc50,8.118705
Ccdc51,1.646509
Ccdc53,8.039867
Ccdc54,0.1
Ccdc55,3.907582
Ccdc56,50.434974
Ccdc57,1.123886
Ccdc58,2.005113
Ccdc59,9.098661
Ccdc6,11.867125
Ccdc60,0.355679
Ccdc61,4.327207
Ccdc62,0.902209
Ccdc63,0.1
Ccdc64,5.542396
Ccdc64b,0.1
Ccdc65,2.408415
Ccdc66,2.431752
Ccdc67,0.1
Ccdc68,0.1
Ccdc69,0.315382
Ccdc7,0.1
Ccdc70,0.1
Ccdc71,6.212174
Ccdc72,19.835725
Ccdc73,1.395151
Ccdc74a,4.237737
Ccdc75,7.278177
Ccdc76,1.648654
Ccdc77,1.298274
Ccdc78,0.1
Ccdc79,0.104888
Ccdc8,0.807261
Ccdc80,1.664338
Ccdc81,0.43487
Ccdc82,0.1
Ccdc83,0.1
Ccdc84,2.682737
Ccdc85a,8.660367
Ccdc85b,13.692744
Ccdc85c,15.758114
Ccdc86,2.185567
Ccdc87,0.327281
Ccdc88a,6.321568
Ccdc88b,0.830067
Ccdc88c,4.186075
Ccdc89,0.679917
Ccdc9,11.983653
Ccdc90a,4.606956
Ccdc90b,8.578504
Ccdc91,18.87992
Ccdc92,68.876612
Ccdc93,3.646616
Ccdc94,2.682508
Ccdc96,0.580855
Ccdc97,14.080299
Ccdc99,0.353332
Cchcr1,2.645136
Ccin,0.1
Cck,24.477087
Cckar,0.234501
Cckbr,5.074304
Ccl1,0.1
Ccl11,0.117152
Ccl12,0.385216
Ccl17,0.318651
Ccl19,2.262777
Ccl2,0.27083
Ccl20,0.1
Ccl21c,0.1
Ccl22,0.243461
Ccl24,0.151317
Ccl25,1.817817
Ccl26,0.1
Ccl27a,17.946435
Ccl27b,0.271914
Ccl28,0.1
Ccl3,0.668729
Ccl4,0.155227
Ccl5,0.332078
Ccl6,1.503835
Ccl7,0.1
Ccl8,0.1
Ccl9,0.44007
Ccm2,15.750979
Ccna1,0.1
Ccna2,0.738972
Ccnb1,0.1
Ccnb1ip1,0.1
Ccnb2,0.356903
Ccnb3,0.1
Ccnc,12.766242
Ccnd1,11.679552
Ccnd2,4.620735
Ccnd3,12.63159
Ccndbp1,32.60949
Ccne1,6.572588
Ccne2,0.746211
Ccnf,0.458337
Ccng1,11.471114
Ccng2,7.639847
Ccnh,12.154971
Ccni,48.759798
Ccnj,1.99763
Ccnjl,0.51753
Ccnk,10.417378
Ccnl1,8.441328
Ccnl2,15.373439
Ccno,0.281596
Ccnt1,3.519589
Ccnt2,8.848912
Ccny,16.051554
Ccnyl1,4.342703
Ccpg1,27.265943
Ccr1,0.188671
Ccr10,0.691932
Ccr1l1,0.1
Ccr2,0.117398
Ccr3,0.1
Ccr4,0.1
Ccr5,1.595209
Ccr6,0.1
Ccr7,0.1
Ccr8,0.1
Ccr9,0.1
Ccrl1,0.189492
Ccrl2,0.573566
Ccrn4l,11.073068
Ccs,12.998915
Cct2,57.201535
Cct3,10.811705
Cct4,38.103435
Cct5,57.638094
Cct6a,49.029028
Cct6b,0.1
Cct7,55.224653
Cct8,64.041567
Cct8l1,0.1
Ccz1,13.623504
Cd101,0.186173
Cd109,0.92865
Cd14,2.163005
Cd151,19.603118
Cd160,0.167574
Cd163,0.320014
Cd163l1,0.1
Cd164,36.684601
Cd164l2,2.199142
Cd177,0.1
Cd180,0.945609
Cd19,0.1
Cd1d1,1.805868
Cd1d2,0.1
Cd2,0.1
Cd200,28.408857
Cd200r1,0.161503
Cd200r2,0.1
Cd200r3,0.1
Cd200r4,0.1
Cd207,0.1
Cd209a,0.1
Cd209b,0.1
Cd209c,0.1
Cd209d,0.1
Cd209e,0.1
Cd209f,0.1
Cd209g,0.1
Cd22,0.1
Cd226,0.1
Cd244,0.1
Cd247,3.021137
Cd248,1.678168
Cd24a,31.250173
Cd27,0.160416
Cd274,1.415653
Cd276,1.292446
Cd28,0.1
Cd2ap,5.447643
Cd2bp2,17.531183
Cd300a,0.193744
Cd300c,0.1
Cd300e,0.1
Cd300lb,0.1
Cd300ld,0.1
Cd300lf,0.187321
Cd300lg,0.151438
Cd300lh,0.206058
Cd302,6.953443
Cd320,4.291534
Cd33,1.0098
Cd34,7.808451
Cd36,0.17779
Cd37,3.132086
Cd38,7.32605
Cd3d,0.1
Cd3e,0.1
Cd3eap,3.771893
Cd3g,0.1
Cd4,0.1
Cd40,0.34245
Cd40lg,0.1
Cd44,4.376267
Cd46,0.736099
Cd47,14.532016
Cd48,0.431863
Cd5,0.1
Cd52,4.590572
Cd53,2.074195
Cd55,3.320826
Cd59a,12.604411
Cd59b,0.85125
Cd5l,0.1
Cd6,0.1
Cd63,9.792275
Cd68,4.377566
Cd69,0.1
Cd7,0.766267
Cd70,0.1
Cd72,0.520765
Cd74,5.431911
Cd79a,0.104513
Cd79b,0.198959
Cd80,0.1
Cd81,358.079595
Cd82,31.821473
Cd83,27.593347
Cd84,0.446426
Cd86,0.659003
Cd8a,0.1
Cd8b1,0.1
Cd9,55.579064
Cd93,1.560512
Cd96,0.1
Cd97,5.154536
Cd99l2,36.999487
Cda,7.679141
Cdadc1,17.598177
Cdan1,4.039569
Cdc123,34.242082
Cdc14a,1.318904
Cdc14b,2.08714
Cdc16,14.074812
Cdc20,0.324781
Cdc23,8.915375
Cdc25a,2.212808
Cdc25b,3.738186
Cdc25c,0.1
Cdc26,10.116946
Cdc27,8.046759
Cdc34,12.172248
Cdc37,37.31281
Cdc37l1,35.829185
Cdc40,4.681036
Cdc42,95.246064
Cdc42bpa,21.890975
Cdc42bpb,16.728573
Cdc42bpg,1.255728
Cdc42ep1,21.296567
Cdc42ep2,19.279195
Cdc42ep3,2.785845
Cdc42ep4,12.730212
Cdc42ep5,0.559419
Cdc42se1,20.386587
Cdc42se2,24.082904
Cdc45,0.742962
Cdc5l,5.269268
Cdc6,0.1
Cdc7,4.465376
Cdc73,4.157755
Cdca2,0.1
Cdca3,0.528161
Cdca4,1.584923
Cdca5,0.1
Cdca7,0.607327
Cdca7l,0.634044
Cdca8,0.60949
Cdcp1,0.1
Cdcp2,0.1
Cdh1,0.458887
Cdh10,7.948796
Cdh11,9.313108
Cdh12,1.086547
Cdh13,11.663641
Cdh15,0.462555
Cdh16,0.1
Cdh17,0.1
Cdh18,7.514511
Cdh19,4.716963
Cdh2,17.26195
Cdh20,10.657346
Cdh22,10.159758
Cdh23,0.405932
Cdh24,3.597993
Cdh26,0.1
Cdh29,0.1
Cdh3,0.823906
Cdh4,2.322142
Cdh5,3.849248
Cdh6,1.800091
Cdh7,2.160487
Cdh8,7.817756
Cdh9,0.765581
Cdhr1,0.907633
Cdhr2,0.152835
Cdhr3,0.538467
Cdhr4,0.1
Cdhr5,0.1
Cdipt,14.582275
Cdk1,0.256666
Cdk10,14.501978
Cdk11b,19.708069
Cdk12,2.762523
Cdk13,5.278138
Cdk14,30.879331
Cdk15,0.214872
Cdk16,72.748416
Cdk17,13.856848
Cdk18,20.811438
Cdk19,13.492502
Cdk2,1.318012
Cdk20,4.166737
Cdk2ap1,54.755312
Cdk2ap2,10.242053
Cdk3-ps,0.579845
Cdk4,17.19804
Cdk5,42.231884
Cdk5r1,18.260219
Cdk5r2,43.001581
Cdk5rap1,2.120366
Cdk5rap2,5.45044
Cdk5rap3,13.179052
Cdk6,0.1
Cdk7,5.318216
Cdk8,4.666837
Cdk9,10.065796
Cdkal1,4.350845
Cdkl1,7.276238
Cdkl2,7.422631
Cdkl3,3.580634
Cdkl4,1.737926
Cdkl5,1.235731
Cdkn1a,11.76817
Cdkn1b,13.781196
Cdkn1c,11.749841
Cdkn2a,0.1
Cdkn2aip,3.552717
Cdkn2aipnl,21.265127
Cdkn2b,0.618638
Cdkn2c,0.839464
Cdkn2d,27.547616
Cdkn3,0.128945
Cdnf,0.526476
Cdo1,7.975246
Cdon,1.624884
Cdr1,2.746531
Cdr2,24.237309
Cdr2l,14.547986
Cdrt4,0.241512
Cds1,29.091416
Cds2,50.53372
Cdsn,0.192094
Cdt1,1.061327
Cdv3,19.280944
Cdx1,0.1
Cdx2,0.1
Cdx4,0.1
Cdyl,2.009937
Cdyl2,1.002913
Ceacam-ps1,0.1
Ceacam1,1.240772
Ceacam10,0.143614
Ceacam11,0.1
Ceacam12,0.1
Ceacam13,0.1
Ceacam14,0.1
Ceacam15,0.1
Ceacam16,0.273878
Ceacam18,0.1
Ceacam19,0.1
Ceacam2,0.150969
Ceacam20,0.1
Ceacam3,0.1
Ceacam5,0.1
Ceacam9,0.1
Cebpa,3.511441
Cebpb,1.925024
Cebpd,1.05411
Cebpe,0.1
Cebpg,7.143763
Cebpz,5.426262
Cecr2,0.558673
Cecr5,7.554767
Cecr6,1.269091
Cel,0.1
Cela1,7.123337
Cela2a,0.1
Cela3b,0.1
Celf1,10.984922
Celf2,9.430024
Celf3,4.610286
Celf4,40.232254
Celf5,8.190511
Celf6,3.752149
Celsr1,0.315565
Celsr2,18.023101
Celsr3,6.542434
Cend1,177.940117
Cenpa,0.180346
Cenpb,50.366659
Cenpc1,4.942324
Cenpe,0.104182
Cenpf,0.1
Cenph,0.158277
Cenpi,0.157826
Cenpj,0.745804
Cenpk,0.284341
Cenpl,0.704178
Cenpm,1.025064
Cenpn,0.950354
Cenpo,1.256857
Cenpp,1.05863
Cenpq,2.016628
Cenpt,3.140576
Cenpv,5.167631
Cenpw,0.945474
Cep110,2.263763
Cep120,12.015756
Cep135,1.634966
Cep152,0.711757
Cep164,3.34521
Cep170,8.687768
Cep192,1.377053
Cep250,5.492111
Cep290,1.41658
Cep350,3.195517
Cep55,0.16231
Cep57,4.462036
Cep57l1,1.169304
Cep63,4.73694
Cep68,3.761363
Cep70,3.640432
Cep72,0.677644
Cep76,1.827234
Cep78,2.663041
Cep97,5.172204
Cept1,13.295852
Cer1,0.1
Cercam,6.424155
Cerk,23.67542
Cerkl,0.1
Ces1a,0.1
Ces1b,0.1
Ces1c,0.1
Ces1d,0.1
Ces1e,0.1
Ces1f,0.1
Ces1g,0.1
Ces2a,0.1
Ces2b,0.1
Ces2c,0.1
Ces2d-ps,0.1
Ces2e,0.1
Ces2f,0.1
Ces2g,0.1
Ces3a,0.1
Ces3b,0.1
Ces4a,0.1
Ces5a,0.111543
Cetn1,0.1
Cetn2,14.184848
Cetn3,26.118958
Cetn4,2.109861
Cfb,0.176545
Cfc1,0.1
Cfd,0.1
Cfdp1,37.439923
Cfh,6.5833
Cfhr1,0.1
Cfhr2,0.1
Cfi,0.1
Cfl1,253.911416
Cfl2,45.358044
Cflar,1.851479
Cfp,2.733177
Cftr,0.1
Cga,0.1
Cggbp1,12.188338
Cgn,1.719558
Cgnl1,13.021051
Cgref1,5.998793
Cgrrf1,13.371103
Ch25h,0.259544
Chac1,4.765921
Chac2,4.371684
Chad,0.391417
Chadl,4.903113
Chaf1a,1.669468
Chaf1b,0.192563
Chat,8.508034
Chchd1,24.344902
Chchd10,116.608977
Chchd2,63.427865
Chchd3,28.318146
Chchd4,12.75118
Chchd5,5.270453
Chchd6,25.947088
Chchd7,19.114808
Chchd8,2.732901
Chd1,2.352614
Chd1l,2.703822
Chd2,4.76477
Chd3,35.107037
Chd4,25.610896
Chd5,16.959604
Chd6,8.92735
Chd7,1.819941
Chd8,9.599935
Chd9,4.281787
Chdh,1.730935
Chek1,0.334181
Chek2,1.129423
Cherp,12.754811
Chfr,8.556944
Chga,134.700229
Chgb,64.524613
Chi3l1,11.399127
Chi3l3,0.107664
Chi3l4,0.1
Chia,0.622233
Chic1,7.77986
Chic2,4.411547
Chid1,8.984247
Chit1,0.1
Chka,14.993762
Chkb,12.35008
Chl1,9.145079
Chm,6.392116
Chml,2.166785
Chmp1a,25.156285
Chmp1b,10.646276
Chmp2a,41.533617
Chmp2b,24.669926
Chmp4b,96.974927
Chmp4c,0.1
Chmp5,55.221416
Chmp6,11.131946
Chmp7,29.46629
Chn1,37.096651
Chn2,13.611485
Chodl,12.757819
Chordc1,17.706403
Chpf,24.744864
Chpf2,14.766176
Chpt1,28.268038
Chrac1,7.431507
Chrd,2.423774
Chrdl1,0.464898
Chrdl2,0.109699
Chrm1,0.175272
Chrm2,7.236138
Chrm3,2.150889
Chrm4,0.809529
Chrm5,0.932517
Chrna1,0.117992
Chrna10,0.1
Chrna2,0.788761
Chrna3,0.754138
Chrna4,10.388568
Chrna5,0.202306
Chrna6,0.147283
Chrna7,3.632622
Chrna9,0.1
Chrnb1,0.532645
Chrnb2,8.512619
Chrnb3,0.1
Chrnb4,0.145812
Chrnd,0.1
Chrne,0.1
Chrng,0.1
Chst1,22.606155
Chst10,15.736894
Chst11,6.446769
Chst12,12.967332
Chst13,0.1
Chst14,1.425593
Chst15,5.156726
Chst2,14.528969
Chst3,1.612725
Chst4,0.1
Chst5,0.59893
Chst7,0.59323
Chst8,6.816738
Chst9,0.669923
Chsy1,1.688109
Chsy3,0.991948
Chtf18,0.618173
Chtf8,11.617742
Chuk,7.598974
Churc1,23.487355
Ciao1,11.324713
Ciapin1,7.762168
Cib1,12.140477
Cib2,20.901247
Cib3,0.1
Cib4,0.1
Cic,17.951588
Cidea,3.135141
Cideb,3.717064
Cidec,0.1
Ciita,0.1
Cilp,0.77062
Cilp2,0.184011
Cinp,5.400145
Cir1,5.676005
Cirbp,51.462157
Cirh1a,7.596279
Cisd1,59.665419
Cisd2,15.25322
Cisd3,9.303308
Cish,1.435657
Cit,9.918695
Cited1,4.439052
Cited2,9.897576
Cited4,0.590032
Ciz1,9.385947
Ckap2,0.500187
Ckap2l,0.184336
Ckap4,7.341107
Ckap5,20.034503
Ckb,641.04996
Cklf,2.042953
Ckm,0.394586
Ckmt1,164.73662
Ckmt2,0.1
Cks1b,1.750835
Cks2,0.629433
Clasp1,15.209453
Clasp2,51.469638
Clasrp,26.054977
Clca1,0.1
Clca2,0.1
Clca3,0.1
Clca4,0.1
Clca5,0.1
Clca6,0.1
Clcc1,8.902231
Clcf1,0.974532
Clcn1,0.517311
Clcn2,13.298964
Clcn3,33.286613
Clcn4-2,36.07597
Clcn5,2.731485
Clcn6,23.03342
Clcn7,11.489943
Clcnka,0.1
Clcnkb,0.1
Cldn1,0.861518
Cldn10,33.153634
Cldn11,273.874096
Cldn12,8.034632
Cldn13,0.1
Cldn14,5.818255
Cldn15,0.1
Cldn16,0.1
Cldn17,0.1
Cldn18,0.1
Cldn19,0.221018
Cldn2,0.1
Cldn20,0.1
Cldn22,0.159211
Cldn23,0.1
Cldn24,0.1
Cldn26,1.656633
Cldn27,0.476074
Cldn3,0.171835
Cldn4,0.1
Cldn5,21.168233
Cldn6,0.1
Cldn7,0.1
Cldn8,0.1
Cldn9,0.1
Cldnd1,42.646899
Cldnd2,0.1
Clec10a,0.252326
Clec11a,0.58856
Clec12a,0.150519
Clec12b,0.112619
Clec14a,1.176963
Clec16a,9.782996
Clec18a,0.23585
Clec1a,0.334536
Clec1b,0.1
Clec2d,2.656951
Clec2e,0.1
Clec2g,0.1
Clec2h,0.1
Clec2i,0.1
Clec2l,21.521475
Clec3a,0.1
Clec3b,11.529359
Clec4a1,0.129896
Clec4a2,0.183676
Clec4a3,0.37723
Clec4a4,0.1
Clec4b1,0.1
Clec4b2,0.1
Clec4d,0.134169
Clec4e,0.1
Clec4f,0.1
Clec4g,0.1
Clec4n,0.1
Clec5a,0.592795
Clec7a,0.500422
Clec9a,0.126271
Clgn,13.056226
Clic1,7.611042
Clic3,0.298273
Clic4,54.301793
Clic5,2.096583
Clic6,0.321244
Clint1,15.332793
Clip1,7.204554
Clip2,25.930019
Clip3,116.660101
Clip4,15.892095
Clk1,29.173803
Clk2,7.690605
Clk3,14.964218
Clk4,20.345111
Clmn,7.525078
Cln3,5.009886
Cln5,8.219696
Cln6,4.540647
Cln8,5.064317
