gene.symbol,7DM3
Bhlhe22,1.12722
Bhlhe23,0.1
Bhlhe40,22.539645
Bhlhe41,42.856028
Bhmt,0.217805
Bhmt2,0.1
Bicc1,1.084426
Bicd1,0.447072
Bicd2,9.944103
Bid,6.813977
Bik,2.340228
Bin1,83.383369
Bin3,11.112902
Birc2,6.862804
Birc3,1.998605
Birc5,11.920677
Birc6,2.437083
Birc7,0.133677
Bivm,2.798558
Blcap,23.654403
Blk,0.1
Blm,0.683091
Blmh,20.585776
Blnk,27.733745
Bloc1s1,34.317677
Bloc1s2,11.337388
Bloc1s3,5.814389
Blvra,26.228127
Blvrb,31.674381
Blzf1,2.339868
Bmf,2.797962
Bmi1,5.718187
Bmp1,28.245892
Bmp10,0.1
Bmp15,0.1
Bmp2,0.818981
Bmp2k,4.282027
Bmp3,0.11684
Bmp4,4.108743
Bmp5,0.687398
Bmp6,4.766439
Bmp7,2.882701
Bmp8a,0.1
Bmp8b,0.1
Bmper,0.8207
Bmpr1a,6.858311
Bmpr1b,2.322608
Bmpr2,0.648727
Bms1,4.235189
Bmx,0.141015
Bmyc,35.412102
Bnc1,0.1
Bnc2,0.105246
Bnip1,9.763704
Bnip2,22.987286
Bnip3,17.487988
Bnip3l,24.091496
Bnipl,0.1
Boc,1.930803
Bod1,22.741907
Bod1l,1.881768
Bok,6.779764
Bola1,10.125699
Bola2,85.024822
Bola3,24.459591
Boll,0.1
Bop1,11.011313
Bpgm,27.826657
Bphl,20.143498
Bpi,0.1
Bpifa1,0.1
Bpifa2e,0.1
Bpifa3,0.1
Bpifa5,0.121694
Bpifa6,0.1
Bpifb1,0.1
Bpifb2,0.1
Bpifb3,0.1
Bpifb4,0.1
Bpifb5,0.108414
Bpifb6,0.1
Bpifb9a,0.1
Bpifb9b,0.1
Bpifc,1.226619
Bpnt1,12.506755
Bptf,2.381681
Braf,2.149935
Brap,9.040093
Brca1,0.676692
Brca2,0.309909
Brcc3,7.971697
Brd1,5.673906
Brd2,22.773651
Brd3,4.909405
Brd4,6.625725
Brd7,12.789647
Brd8,4.906589
Brd9,13.512109
Brdt,1.024054
Bre,26.746107
Brf1,9.280921
Brf2,5.686447
Bri3,57.672634
Bri3bp,3.661805
Brip1,0.195188
Brix1,4.418174
Brms1,15.673542
Brms1l,6.802037
Brox,0.1
Brp44,41.725029
Brp44l,70.992689
Brpf1,4.758207
Brpf3,2.271508
Brs3,0.1
Brsk1,18.80451
Brsk2,5.339436
Brwd1,8.484725
Brwd3,0.2351
Bscl2,45.897045
Bsdc1,12.970547
Bsg,293.461385
Bsn,0.964599
Bsnd,0.1
Bsph1,0.1
Bspry,0.38893
Bst1,3.971879
Bst2,93.883469
Bsx,0.1
Btaf1,2.059168
Btbd1,14.424678
Btbd10,5.369417
Btbd11,1.462641
Btbd16,0.327949
Btbd17,4.338068
Btbd19,2.354174
Btbd2,12.0876
Btbd3,5.41104
Btbd6,8.331571
Btbd7,0.775523
Btbd9,3.653312
Btc,0.383516
Btd,11.742312
Btf3,12.818289
Btf3l4,8.468214
Btg1,10.690173
Btg2,3.813295
Btg3,0.1
Btg4,0.1
Btk,7.787108
Btla,0.131055
Btn1a1,0.1
Btn2a2,0.1
Btn3a3,0.1
Btnl2,0.1
Btnl3,0.1
Btnl5,0.1
Btnl6,0.1
Btnl9,0.1
Btrc,3.805284
Bub1,1.201976
Bub1b,2.496901
Bub3,32.262293
Bud13,4.036485
Bud31,42.388231
Butr1,0.1
Bves,0.10049
Bysl,3.865122
Bzrap1,3.240991
Bzw1,27.600839
Bzw2,9.991749
C030006K11Rik,11.157874
C030007H22Rik,0.1
C030016D13Rik,0.1
C030019I05Rik,0.835884
C030023E24Rik,0.625117
C030030A07Rik,2.143746
C030034I22Rik,0.566811
C030034L19Rik,0.1
C030037D09Rik,1.752278
C030039L03Rik,0.575504
C030044B11Rik,7.500503
C030046E11Rik,2.09585
C030046I01Rik,33.516655
C030048B08Rik,1.722847
C130022K22Rik,4.865444
C130026I21Rik,0.113326
C130026L21Rik,0.1
C130036L24Rik,0.1
C130039O16Rik,2.066241
C130050O18Rik,2.06006
C130060K24Rik,0.11161
C130071C03Rik,1.213939
C130074G19Rik,2.256084
C130079G13Rik,0.1
C130080G10Rik,0.1
C130083M11Rik,0.1
C1d,7.509618
C1galt1,1.644508
C1galt1c1,10.748619
C1qa,1532.28331
C1qb,1459.381858
C1qbp,40.339102
C1qc,1601.084205
C1ql1,51.934883
C1ql2,3.030708
C1ql3,2.058424
C1ql4,0.1
C1qtnf1,3.046487
C1qtnf2,4.854679
C1qtnf3,3.922668
C1qtnf4,11.468141
C1qtnf5,50.363744
C1qtnf6,11.027273
C1qtnf7,0.507642
C1qtnf9,0.121842
C1ra,2.252189
C1rb,0.352599
C1rl,0.723584
C1s,1.900128
C2,1.30731
C230004F18Rik,0.634642
C230035I16Rik,1.562668
C230052I12Rik,3.452485
C230079O03,0.1
C230081A13Rik,2.226329
C230091D08Rik,2.163536
C230096C10Rik,8.80904
C2cd2,2.29733
C2cd2l,5.803429
C2cd3,1.700639
C2cd4a,0.114451
C2cd4b,0.41166
C2cd4c,0.315826
C2cd4d,1.648908
C3,46.175125
C330005M16Rik,0.257325
C330006K01Rik,6.972881
C330007P06Rik,9.384732
C330008G21Rik,0.1
C330018D20Rik,3.355856
C330019G07Rik,1.666494
C330021F23Rik,15.692315
C330024D21Rik,0.1
C330027C09Rik,1.408818
C330046G13Rik,0.1
C3ar1,30.156811
C430002E04Rik,0.1
C430048L16Rik,3.059904
C430049B03Rik,0.568374
C4a,3.010032
C4b,62.884011
C4bp,0.1
C4bp-ps1,0.115788
C530005A16Rik,0.33657
C530008M17Rik,3.592241
C530028O21Rik,17.215369
C5ar1,13.871257
C6,0.78753
C630004H02Rik,14.1787
C630020P19Rik,0.1
C630028M04Rik,0.1
C630043F03Rik,1.49725
C730027H18Rik,0.1
C730036E19Rik,0.1
C77080,8.436053
C77370,0.182321
C78339,3.720156
C80913,6.942526
C85492,7.662446
C86187,0.1
C86695,0.1
C87414,0.1
C87436,3.770883
C87499,0.1
C87977,0.1
C8a,0.1
C8b,0.1
C8g,1.275197
C9,0.1
C920006O11Rik,1.987839
C920009B18Rik,0.215874
C920021L13Rik,0.162778
CK137956,0.409836
Cab39,25.09926
Cab39l,5.174894
Cabin1,5.95781
Cables1,1.937439
Cables2,2.905512
Cabp1,21.733778
Cabp2,0.1
Cabp4,0.1
Cabp5,0.1
Cabp7,8.502992
Cabyr,0.983469
Cachd1,3.354792
Cacna1a,4.689717
Cacna1b,0.584134
Cacna1c,0.555955
Cacna1d,1.81875
Cacna1e,0.271943
Cacna1f,0.1
Cacna1g,0.907743
Cacna1h,1.282269
Cacna1i,0.322656
Cacna1s,0.1
Cacna2d1,1.832627
Cacna2d2,1.419228
Cacna2d3,2.304775
Cacna2d4,0.29611
Cacnb1,5.845212
Cacnb2,1.15277
Cacnb3,9.050866
Cacnb4,3.220024
Cacng1,0.160061
Cacng2,0.627939
Cacng3,2.028254
Cacng4,6.237
Cacng5,1.535062
Cacng6,0.266227
Cacng7,25.610132
Cacng8,2.458435
Cacybp,15.16894
Cad,2.980431
Cadm1,11.132405
Cadm2,3.24556
Cadm3,16.062806
Cadm4,158.194011
Cadps,6.686844
Cadps2,0.692949
Cage1,0.169691
Calb1,0.755098
Calb2,15.688197
Calca,13.389391
Calcb,2.143947
Calcoco1,9.477934
Calcoco2,0.1
Calcr,0.1
Calcrl,2.864307
Cald1,10.871269
Calhm1,0.1
Calhm2,4.774279
Calm1,109.201435
Calm2,171.099565
Calm3,156.129847
Calm4,0.1
Calm5,0.1
Calml3,0.1
Calml4,3.767258
Caln1,0.701812
Calr,246.108716
Calr3,1.226749
Calr4,0.78182
Calu,38.698106
Caly,13.304964
Camk1,68.761436
Camk1d,2.832919
Camk1g,1.736934
Camk2a,2.688207
Camk2b,8.496996
Camk2d,12.994159
Camk2g,20.505687
Camk2n1,10.949163
Camk2n2,38.862303
Camk4,0.198105
Camkk1,4.171231
Camkk2,3.549312
Camkv,3.355125
Caml,19.405707
Camp,2.096675
Camsap1,3.168195
Camsap1l1,4.775131
Camta1,6.001016
Camta2,12.851685
Cand1,6.780661
Cand2,1.471989
Cant1,19.465117
Canx,59.257868
Cap1,101.432272
Cap2,2.478578
Capg,141.421785
Capn1,11.70109
Capn10,4.111239
Capn11,1.385709
Capn12,0.1
Capn13,0.1
Capn2,30.262893
Capn3,1.440938
Capn5,6.302299
Capn6,1.268166
Capn7,6.85127
Capn8,0.1
Capn9,0.1
Capns1,315.467962
Capns2,0.264115
Caprin1,21.735187
Caprin2,1.648131
Caps2,0.237019
Capsl,1.641008
Capza1,21.152719
Capza2,61.318163
Capza3,0.1
Capzb,158.625227
Car1,0.157403
Car10,2.340356
Car11,13.544469
Car12,0.219644
Car13,3.68476
Car14,21.262034
Car15,0.666335
Car2,133.410685
Car3,3.808816
Car4,2.331913
Car5a,0.224422
Car5b,2.595364
Car6,0.1
Car7,1.052792
Car8,0.528116
Car9,1.424093
Card10,1.291927
Card11,1.626382
Card14,0.208162
Card6,0.64227
Card9,9.107342
Carf,0.608837
Carhsp1,27.907587
Carkd,28.070492
Carm1,8.171788
Carns1,9.696971
Cars,8.6456
Cars2,4.741046
Cartpt,16.22408
Casc1,0.520395
Casc3,9.166715
Casc4,8.339195
Casc5,0.15765
Casd1,6.459371
Cask,2.919002
Caskin1,4.693807
Caskin2,4.502578
Casp1,8.067881
Casp12,4.420729
Casp14,0.1
Casp2,3.115964
Casp3,9.27369
Casp4,3.493957
Casp6,5.992593
Casp7,3.699616
Casp8,8.990445
Casp8ap2,0.856154
Casp9,5.040169
Casq1,0.994965
Casq2,0.986461
Casr,0.167067
Cass4,0.165741
Cast,4.732043
Casz1,0.521501
Cat,39.006434
Catsper1,0.1
Catsper2,1.90505
Catsper3,0.1
Catsper4,0.1
Catsperb,0.1
Catsperg1,0.177
Catsperg2,0.1
Cav1,10.824179
Cav2,14.19998
Cav3,0.1
Cbara1,27.575463
Cbfa2t2,2.295413
Cbfa2t3,0.45994
Cbfb,16.087075
Cbl,0.602351
Cblb,2.156932
Cblc,0.134724
Cbll1,2.848734
Cbln1,3.211761
Cbln2,1.780179
Cbln3,0.1
Cbln4,0.759219
Cbr1,26.587973
Cbr2,6.490924
Cbr3,5.82877
Cbr4,8.070133
Cbs,5.587534
Cbwd1,2.322452
Cbx1,7.2003
Cbx2,0.681336
Cbx3,39.44152
Cbx4,3.891339
Cbx5,9.126785
Cbx6,11.961492
Cbx7,3.432362
Cbx8,2.746538
Cby1,13.195963
Cc2d1a,5.881854
Cc2d1b,14.126051
Cc2d2a,1.832319
Ccar1,5.619033
Ccbe1,0.319261
Ccbl1,4.190076
Ccbl2,1.516212
Ccbp2,0.1
Ccdc101,6.607762
Ccdc102a,2.752662
Ccdc103,0.710495
Ccdc104,23.657836
Ccdc105,0.1
Ccdc106,3.268659
Ccdc107,12.226635
Ccdc108,0.983477
Ccdc109a,2.198246
Ccdc109b,7.332
Ccdc11,0.168631
Ccdc110,0.1
Ccdc111,1.425688
Ccdc112,0.79897
Ccdc113,0.557814
Ccdc114,3.109174
Ccdc115,10.328261
Ccdc116,0.151443
Ccdc117,4.885146
Ccdc12,24.09676
Ccdc120,0.612957
Ccdc121,0.349895
Ccdc122,1.853913
Ccdc123,2.834379
Ccdc124,59.481633
Ccdc125,0.567294
Ccdc126,2.021916
Ccdc127,5.3823
Ccdc129,0.1
Ccdc13,2.54025
Ccdc130,3.807335
Ccdc132,5.854829
Ccdc134,4.368222
Ccdc135,1.073701
Ccdc136,8.220102
Ccdc137,4.103581
Ccdc138,0.736223
Ccdc14,0.683202
Ccdc141,1.021123
Ccdc142,1.661571
Ccdc144b,0.1
Ccdc146,0.460386
Ccdc147,0.1
Ccdc148,1.678238
Ccdc15,0.1
Ccdc150,0.126575
Ccdc151,0.758602
Ccdc152,0.1
Ccdc153,2.457878
Ccdc154,0.1
Ccdc155,0.223228
Ccdc157,2.764542
Ccdc158,0.1
Ccdc159,1.26905
Ccdc160,0.899515
Ccdc162,0.596521
Ccdc163,6.168034
Ccdc164,0.942487
Ccdc17,1.132586
Ccdc18,0.101558
Ccdc19,1.473705
Ccdc21,2.3349
Ccdc22,11.776445
Ccdc23,31.606525
Ccdc24,1.248024
Ccdc25,8.531552
Ccdc27,0.1
Ccdc28a,7.574065
Ccdc28b,8.915384
Ccdc3,21.40528
Ccdc30,0.865119
Ccdc32,8.193421
Ccdc33,0.231749
Ccdc34,6.02175
Ccdc36,0.1
Ccdc37,1.487006
Ccdc38,0.146321
Ccdc39,1.250913
Ccdc40,0.651012
Ccdc41,3.79906
Ccdc42,0.1
Ccdc42b,0.279449
Ccdc43,4.482512
Ccdc45,2.608787
Ccdc46,0.406493
Ccdc47,18.383853
Ccdc48,0.407934
Ccdc50,6.218368
Ccdc51,2.412123
Ccdc53,17.935685
Ccdc54,0.1
Ccdc55,2.559076
Ccdc56,60.793932
Ccdc57,0.834715
Ccdc58,4.390557
Ccdc59,11.254917
Ccdc6,6.09192
Ccdc60,0.442343
Ccdc61,6.153197
Ccdc62,0.689891
Ccdc63,0.1
Ccdc64,3.001465
Ccdc64b,0.1
Ccdc65,1.252835
Ccdc66,1.255217
Ccdc67,0.1
Ccdc68,0.137364
Ccdc69,1.164739
Ccdc7,0.1
Ccdc70,0.1
Ccdc71,4.66767
Ccdc72,41.965244
Ccdc73,0.350792
Ccdc74a,6.022758
Ccdc75,1.936118
Ccdc76,1.041526
Ccdc77,1.68179
Ccdc78,0.307589
Ccdc79,0.1
Ccdc8,1.198475
Ccdc80,5.647769
Ccdc81,0.448017
Ccdc82,0.1
Ccdc83,0.1
Ccdc84,3.889179
Ccdc85a,1.270989
Ccdc85b,4.906593
Ccdc85c,1.596594
Ccdc86,3.707011
Ccdc87,0.199429
Ccdc88a,2.549155
Ccdc88b,5.364317
Ccdc88c,1.260572
Ccdc89,0.740222
Ccdc9,13.270006
Ccdc90a,6.491022
Ccdc90b,12.040813
Ccdc91,6.638731
Ccdc92,15.904189
Ccdc93,2.065215
Ccdc94,3.662509
Ccdc96,0.42674
Ccdc97,9.651594
Ccdc99,1.112316
Cchcr1,8.800057
Ccin,0.1
Cck,6.027562
Cckar,0.1
Cckbr,1.709419
Ccl1,0.1
Ccl11,2.239616
Ccl12,7.00984
Ccl17,0.335008
Ccl19,5.638571
Ccl2,7.584709
Ccl20,0.1
Ccl21c,0.1
Ccl22,0.252093
Ccl24,0.1
Ccl25,1.349613
Ccl26,0.1
Ccl27a,8.764526
Ccl27b,0.1144
Ccl28,0.1
Ccl3,28.083937
Ccl4,30.186428
Ccl5,2.190769
Ccl6,18.228045
Ccl7,4.615974
Ccl8,1.798584
Ccl9,3.20365
Ccm2,19.148512
Ccna1,0.12268
Ccna2,7.151208
Ccnb1,3.288015
Ccnb1ip1,0.1
Ccnb2,8.049485
Ccnb3,0.1
Ccnc,7.73707
Ccnd1,23.597622
Ccnd2,5.457784
Ccnd3,25.733551
Ccndbp1,32.616794
Ccne1,3.645238
Ccne2,0.801729
Ccnf,2.439709
Ccng1,21.898669
Ccng2,7.972041
Ccnh,7.637259
Ccni,37.539956
Ccnj,1.143161
Ccnjl,0.511118
Ccnk,8.366904
Ccnl1,19.198849
Ccnl2,20.859543
Ccno,0.148802
Ccnt1,0.892802
Ccnt2,3.597025
Ccny,10.193027
Ccnyl1,4.7982
Ccpg1,15.914609
Ccr1,1.704895
Ccr10,0.284978
Ccr1l1,0.1
Ccr2,1.174236
Ccr3,0.1
Ccr4,0.1
Ccr5,5.096718
Ccr6,0.1
Ccr7,0.274471
Ccr8,0.1
Ccr9,0.1
Ccrl1,0.317746
Ccrl2,4.629164
Ccrn4l,5.312703
Ccs,23.231828
Cct2,63.229989
Cct3,40.755387
Cct4,47.092944
Cct5,71.831577
Cct6a,43.602816
Cct6b,0.127229
Cct7,42.61163
Cct8,41.421157
Cct8l1,0.1
Ccz1,19.959514
Cd101,0.302884
Cd109,6.441089
Cd14,18.267323
Cd151,55.61258
Cd160,0.169042
Cd163,0.132085
Cd163l1,0.1
Cd164,31.864351
Cd164l2,1.070557
Cd177,0.237213
Cd180,27.759603
Cd19,0.1
Cd1d1,2.272099
Cd1d2,0.1
Cd2,0.1
Cd200,19.092256
Cd200r1,5.384593
Cd200r2,0.177023
Cd200r3,0.1
Cd200r4,11.284701
Cd207,0.1
Cd209a,0.897155
Cd209b,0.1
Cd209c,0.1
Cd209d,0.1
Cd209e,0.1
Cd209f,0.1
Cd209g,0.1
Cd22,8.341245
Cd226,0.1
Cd244,0.959501
Cd247,1.800947
Cd248,4.873839
Cd24a,29.887367
Cd27,0.1
Cd274,2.310462
Cd276,3.428387
Cd28,2.211529
Cd2ap,3.824016
Cd2bp2,12.128129
Cd300a,10.987511
Cd300c,0.500194
Cd300e,0.166294
Cd300lb,3.002043
Cd300ld,3.463867
Cd300lf,15.972797
Cd300lg,0.556332
Cd300lh,4.297033
Cd302,20.386786
Cd320,4.248255
Cd33,5.241297
Cd34,11.781888
Cd36,59.837747
Cd37,65.555352
Cd38,10.155898
Cd3d,0.1
Cd3e,0.1
Cd3eap,5.685026
Cd3g,0.1
Cd4,0.683353
Cd40,1.307578
Cd40lg,0.1
Cd44,22.144352
Cd46,0.382325
Cd47,13.859559
Cd48,48.601093
Cd5,0.58795
Cd52,181.747594
Cd53,48.614283
Cd55,1.035301
Cd59a,12.84325
Cd59b,2.024201
Cd5l,34.743793
Cd6,0.1
Cd63,93.58683
Cd68,555.777598
Cd69,0.267406
Cd7,0.253581
Cd70,0.142578
Cd72,23.088019
Cd74,88.597477
Cd79a,0.219703
Cd79b,1.859566
Cd80,0.78285
Cd81,536.530039
Cd82,45.522597
Cd83,22.196299
Cd84,15.747244
Cd86,3.69634
Cd8a,0.1
Cd8b1,0.128237
Cd9,562.951198
Cd93,8.218509
Cd96,0.1
Cd97,16.514522
Cd99l2,13.888629
Cda,10.902767
Cdadc1,9.569519
Cdan1,2.153581
Cdc123,22.013187
Cdc14a,1.027088
Cdc14b,1.011224
Cdc16,17.647213
Cdc20,5.507709
Cdc23,5.692062
Cdc25a,1.649969
Cdc25b,4.415392
Cdc25c,1.163942
Cdc26,18.668412
Cdc27,4.603062
Cdc34,21.190336
Cdc37,28.798936
Cdc37l1,12.675568
Cdc40,3.47881
Cdc42,182.865869
Cdc42bpa,5.234723
Cdc42bpb,9.870989
Cdc42bpg,1.735605
Cdc42ep1,15.335562
Cdc42ep2,22.991181
Cdc42ep3,5.484001
Cdc42ep4,11.569594
Cdc42ep5,2.787194
Cdc42se1,55.032298
Cdc42se2,20.958708
Cdc45,2.732716
Cdc5l,4.314147
Cdc6,0.502205
Cdc7,2.107441
Cdc73,2.321505
Cdca2,0.795219
Cdca3,11.630195
Cdca4,4.907191
Cdca5,2.375241
Cdca7,1.837663
Cdca7l,3.063984
Cdca8,7.077521
Cdcp1,0.1
Cdcp2,0.1
Cdh1,0.159179
Cdh10,2.777051
Cdh11,8.051405
Cdh12,0.1
Cdh13,4.012037
Cdh15,0.1
Cdh16,0.1
Cdh17,0.1
Cdh18,0.401722
Cdh19,2.616014
Cdh2,9.979459
Cdh20,4.688885
Cdh22,5.560809
Cdh23,0.1
Cdh24,1.433113
Cdh26,0.1
Cdh29,0.1
Cdh3,0.115304
Cdh4,0.4043
Cdh5,4.410911
Cdh6,0.246502
Cdh7,0.225202
Cdh8,0.616308
Cdh9,0.191045
Cdhr1,0.545401
Cdhr2,0.335736
Cdhr3,0.335971
Cdhr4,0.694569
Cdhr5,0.131967
Cdipt,45.602052
Cdk1,5.63086
Cdk10,12.293957
Cdk11b,16.935878
Cdk12,1.483919
Cdk13,2.82324
Cdk14,4.357068
Cdk15,1.180478
Cdk16,26.021471
Cdk17,8.90238
Cdk18,20.695178
Cdk19,8.466944
Cdk2,7.480362
Cdk20,6.308436
Cdk2ap1,66.272746
Cdk2ap2,29.451007
Cdk3-ps,0.626653
Cdk4,75.662326
Cdk5,30.214071
Cdk5r1,2.786835
Cdk5r2,6.793161
Cdk5rap1,1.96654
Cdk5rap2,4.732337
Cdk5rap3,23.313656
Cdk6,0.385604
Cdk7,2.114749
Cdk8,5.825441
Cdk9,12.99049
Cdkal1,3.083778
Cdkl1,0.644337
Cdkl2,1.832622
Cdkl3,1.635433
Cdkl4,0.417048
Cdkl5,0.101172
Cdkn1a,31.836314
Cdkn1b,11.135864
Cdkn1c,10.334148
Cdkn2a,1.831372
Cdkn2aip,2.351086
Cdkn2aipnl,13.984204
Cdkn2b,2.690204
Cdkn2c,9.977539
Cdkn2d,22.002348
Cdkn3,3.364304
Cdnf,0.359768
Cdo1,13.115978
Cdon,0.909927
Cdr1,0.515428
Cdr2,6.253712
Cdr2l,7.141026
Cdrt4,0.323753
Cds1,4.052287
Cds2,13.218775
Cdsn,1.794571
Cdt1,7.423036
Cdv3,17.086776
Cdx1,0.1
Cdx2,0.1
Cdx4,0.1
Cdyl,2.020874
Cdyl2,0.612751
Ceacam-ps1,0.134332
Ceacam1,0.973374
Ceacam10,0.1
Ceacam11,0.1
Ceacam12,0.1
Ceacam13,0.1
Ceacam14,0.1
Ceacam15,0.1
Ceacam16,0.348814
Ceacam18,0.1
Ceacam19,0.1
Ceacam2,0.1
Ceacam20,0.1
Ceacam3,0.1
Ceacam5,0.1
Ceacam9,0.1
Cebpa,43.9776
Cebpb,40.319416
Cebpd,14.16504
Cebpe,0.202005
Cebpg,9.44051
Cebpz,4.615833
Cecr2,0.192864
Cecr5,7.932561
Cecr6,0.17473
Cel,0.1
Cela1,29.500162
Cela2a,0.1
Cela3b,0.1
Celf1,5.367213
Celf2,4.86184
Celf3,1.913076
Celf4,7.719013
Celf5,1.600117
Celf6,1.476109
Celsr1,0.470433
Celsr2,4.185136
Celsr3,0.98255
Cend1,39.410572
Cenpa,10.306475
Cenpb,59.863427
Cenpc1,2.204145
Cenpe,0.803365
Cenpf,0.713952
Cenph,1.879129
Cenpi,0.922192
Cenpj,0.764479
Cenpk,0.794271
Cenpl,2.518551
Cenpm,2.106682
Cenpn,1.943908
Cenpo,1.165875
Cenpp,2.655382
Cenpq,3.230418
Cenpt,7.039158
Cenpv,6.934532
Cenpw,0.74815
Cep110,1.825915
Cep120,5.926744
Cep135,1.017518
Cep152,0.822208
Cep164,2.195354
Cep170,4.443438
Cep192,1.384848
Cep250,3.799835
Cep290,0.481509
Cep350,1.672774
Cep55,2.791853
Cep57,3.534748
Cep57l1,1.749306
Cep63,4.34478
Cep68,2.115807
Cep70,1.624861
Cep72,0.800762
Cep76,1.247188
Cep78,2.350396
Cep97,1.846413
Cept1,9.776347
Cer1,0.1
Cercam,7.700444
Cerk,31.615942
Cerkl,0.1
Ces1a,0.1
Ces1b,0.1
Ces1c,0.1
Ces1d,0.1
Ces1e,0.1
Ces1f,0.1
Ces1g,0.1
Ces2a,0.1
Ces2b,0.1
Ces2c,0.1
Ces2d-ps,0.1
Ces2e,0.1
Ces2f,0.1
Ces2g,0.1
Ces3a,0.1
Ces3b,0.1
Ces4a,0.1
Ces5a,0.1
Cetn1,0.1
Cetn2,22.316399
Cetn3,28.00793
Cetn4,4.893949
Cfb,0.388657
Cfc1,0.1
Cfd,0.130147
Cfdp1,35.593278
Cfh,25.684762
Cfhr1,0.1
Cfhr2,0.11105
Cfi,0.1
Cfl1,669.220865
Cfl2,25.948658
Cflar,3.161425
Cfp,41.941332
Cftr,0.1
Cga,0.1
Cggbp1,9.377228
Cgn,0.389383
Cgnl1,4.072305
Cgref1,7.711846
Cgrrf1,13.543756
Ch25h,34.75785
Chac1,3.946123
Chac2,3.310691
Chad,0.277153
Chadl,9.031668
Chaf1a,2.463908
Chaf1b,2.926387
Chat,0.511885
Chchd1,36.631965
Chchd10,79.848947
Chchd2,99.73364
Chchd3,24.397335
Chchd4,9.854899
Chchd5,9.14135
Chchd6,18.650801
Chchd7,15.701013
Chchd8,8.636696
Chd1,1.849768
Chd1l,2.448691
Chd2,2.349636
Chd3,9.07411
Chd4,22.727948
Chd5,1.920775
Chd6,2.408869
Chd7,1.954847
Chd8,4.432214
Chd9,1.93923
Chdh,0.517528
Chek1,0.643705
Chek2,3.699367
Cherp,9.000731
Chfr,8.748673
Chga,24.842581
Chgb,14.098834
Chi3l1,25.600848
Chi3l3,4.111343
Chi3l4,0.455365
Chia,0.896173
Chic1,1.17932
Chic2,11.298135
Chid1,7.76347
Chit1,0.1
Chka,14.390266
Chkb,20.365624
Chl1,7.752533
Chm,3.033605
Chml,0.95148
Chmp1a,36.759497
Chmp1b,14.698229
Chmp2a,59.835773
Chmp2b,21.997706
Chmp4b,106.910178
Chmp4c,0.1
Chmp5,59.429139
Chmp6,19.907206
Chmp7,20.048678
Chn1,4.989203
Chn2,10.901211
Chodl,0.812727
Chordc1,9.347313
Chpf,26.091598
Chpf2,13.43503
Chpt1,17.080926
Chrac1,14.762692
Chrd,1.356381
Chrdl1,0.293631
Chrdl2,0.189532
Chrm1,0.1
Chrm2,0.1
Chrm3,0.17749
Chrm4,0.111109
Chrm5,0.1
Chrna1,0.1
Chrna10,0.1
Chrna2,0.1
Chrna3,0.164118
Chrna4,1.034304
Chrna5,0.1
Chrna6,0.1
Chrna7,0.179719
Chrna9,0.1
Chrnb1,0.521052
Chrnb2,1.673006
Chrnb3,0.1
Chrnb4,0.146822
Chrnd,0.1
Chrne,0.1
Chrng,0.1
Chst1,14.402114
Chst10,3.32558
Chst11,7.15323
Chst12,16.807201
Chst13,0.1
Chst14,8.005396
Chst15,1.88605
Chst2,18.04604
Chst3,2.320983
Chst4,0.1
Chst5,1.128894
Chst7,1.594206
Chst8,6.942956
Chst9,0.140684
Chsy1,3.92361
Chsy3,0.219589
Chtf18,1.197963
Chtf8,13.150655
Chuk,6.767706
Churc1,22.22587
Ciao1,5.142326
Ciapin1,5.013193
Cib1,42.481021
Cib2,10.559128
Cib3,0.1
Cib4,0.1
Cic,16.973223
Cidea,3.620467
Cideb,3.160767
Cidec,0.1
Ciita,0.182332
Cilp,0.1119
Cilp2,0.1
Cinp,7.318654
Cir1,4.386032
Cirbp,37.123198
Cirh1a,5.889824
Cisd1,40.411422
Cisd2,8.772486
Cisd3,13.179291
Cish,1.120683
Cit,0.750646
Cited1,2.109703
Cited2,12.154487
Cited4,0.966595
Ciz1,8.30015
Ckap2,3.31569
Ckap2l,2.270641
Ckap4,17.539458
Ckap5,10.211992
Ckb,813.813207
Cklf,7.793118
Ckm,0.382146
Ckmt1,25.684041
Ckmt2,0.1
Cks1b,13.488498
Cks2,4.708999
Clasp1,4.025705
Clasp2,18.473005
Clasrp,27.200208
Clca1,1.264061
Clca2,0.407511
Clca3,0.1
Clca4,0.1
Clca5,0.1
Clca6,0.1
Clcc1,10.217341
Clcf1,2.849
Clcn1,0.1
Clcn2,8.636217
Clcn3,12.588796
Clcn4-2,17.351907
Clcn5,0.364025
Clcn6,4.24529
Clcn7,16.441978
Clcnka,0.1
Clcnkb,0.1
Cldn1,0.557254
Cldn10,8.287359
Cldn11,493.355033
Cldn12,2.570871
Cldn13,0.1
Cldn14,13.199969
Cldn15,0.185037
Cldn16,0.1
Cldn17,0.1
Cldn18,0.1
Cldn19,1.109844
Cldn2,0.162667
Cldn20,0.1
Cldn22,0.1
Cldn23,0.225644
Cldn24,0.1
Cldn26,0.458333
Cldn27,0.1
Cldn3,0.1
Cldn4,0.1
Cldn5,56.004913
Cldn6,0.1
Cldn7,0.1
Cldn8,0.1
Cldn9,0.1
Cldnd1,34.266059
Cldnd2,0.1
Clec10a,1.239828
Clec11a,0.577134
Clec12a,9.006798
Clec12b,0.1
Clec14a,0.845586
Clec16a,3.256796
Clec18a,0.377759
Clec1a,0.137108
