M0	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12	M13	M14	M15
ENSG00000164615	-0.367888371479257	0.0238626275579311	0.158745798276638	-0.215440458070113	0.203988223789547	-0.0339977853047905	-0.0737071291783133	-0.155083306788713	0.330194936353453	-0.0178666873207179	0.139795927974205	-0.0184702620918033	0.335650506024853	-0.392600737973577	-0.400855214122668	0.0727620294665789
ENSG00000145833	-0.174109346267465	0.368487236842818	-0.143163802803493	-0.282987440773489	0.136165936466112	-0.383344935217874	0.287720581199094	0.0835149771985773	-0.117003401928485	-0.0397947992408248	-0.660022441979881	-0.381028257809575	-0.600025147069594	0.0381994581255952	0.496981770966399	-0.511542442719005
ENSG00000181904	-0.109779588995475	0.702107008668455	-0.0920988447150769	-0.678011694449741	0.435475982202784	-0.56849005810793	0.0991130682338476	-0.542929889617015	-0.189045198495403	-0.270553343978497	-0.171091789939977	-0.290171094186956	-0.449651753491803	-0.0716739778793292	0.0907871678337986	-0.0569697808847873
ENSG00000113621	-0.342826109521216	0.0864998972035431	0.194202468794967	-0.156885970040868	-0.316593842432974	-0.0575745998018566	0.138397363733367	0.070476099280221	-0.258964538325631	-0.0903575223233686	-0.197030306789452	0.0488015716687541	0.0445064660383665	-0.0459178422468127	0.168943750475649	-0.399189440115216
ENSG00000249119	-0.00299522842094169	-0.195100238619025	0.174335906858254	0.0643262036781035	0.0455761953848734	0.205484973097393	-0.152461649481707	0.0983010081961772	-0.00159287496265848	-0.0982344468336199	-0.112706452726712	-0.123331043323208	0.0692655466051946	0.00552378879550878	0.102123580963227	0.0770010478826229
ENSG00000247627	-0.143792197778867	-0.167149265421882	0.15710467877549	0.0286419171725863	0.0330374534534484	0.140978387789873	-0.0465734579752888	0.266615333215483	0.0189636628457585	-0.0400319056023238	-0.229295106176685	-0.153979232641124	0.0043878080197946	-0.0119930843582569	0.208977500085235	-0.101351283491664
ENSG00000113648	-0.161861944363492	-0.61891333958084	0.00163616878323857	0.646040920915951	-0.34244278172521	0.44005828702145	0.205491480103812	0.818475297917172	0.335512086646952	-0.00720886653961907	-0.0396131469637107	0.260059851411517	0.312616471777554	-0.0869139290053442	0.0210833851620055	-0.0962725983198762
ENSG00000270021	0.102823243764676	0.061836435685253	-0.257937515404623	-0.0291238520176363	0.717341237298751	-0.141447424467255	-0.0732737969407421	-0.174106741808013	0.552136005981427	0.0216554790850802	0.3742987231423	0.062975214532754	0.0739230700764787	-0.303469337656634	-0.389503873647937	0.499829037837641
ENSG00000120708	0.0485700267613646	-0.384032433941269	-0.255051237109073	0.718514599683578	-0.408607579175551	0.206716813834019	0.349285886523199	0.491878679357755	0.163368395868729	0.108439783437506	-0.129611122309172	0.313913046619432	-0.0580271228719732	-0.0512895158841446	0.111531765428939	-0.221844247921349
ENSG00000152377	0.0464191451399813	0.0172845182105307	0.284015029019838	-0.199364780253118	-0.0113375226066562	0.0734710502382987	-0.20223569125348	-0.073657714226779	-0.15647654083982	-0.0761845084869998	-0.426453954156125	-0.610181425799698	-0.199048323189266	0.206562300887185	0.25643462706199	-0.0091473372331681
ENSG00000177733	-0.00795368669716975	-0.302563503727439	0.377038521501763	0.175613752365904	-0.361520275715921	0.378141376700176	-0.259533786575424	0.0130950920636303	-0.261190304667329	-0.0482888935056332	-0.279100136714428	-0.271685155787573	0.0907665877869586	0.127456059449865	-0.00811198427919501	-0.0856698920679287
ENSG00000031003	-0.360619017647174	0.00427113048914876	0.531027663170767	-0.421275858827177	0.159332317176541	0.142470278844097	-0.287121469079534	-0.157228177232128	-0.157893029660276	-0.110639731878435	-0.513928472596223	-0.664150658338806	0.0166245433166198	0.0170731729131246	0.230167096731148	-0.13083455441467
ENSG00000112983	0.252910490399936	0.469031673558884	-0.0684847170669931	-0.529571868611143	0.214267937128012	-0.374297352889451	-0.0375664620002102	-0.282691777249061	-0.197319753891383	-0.0280392245173046	-0.123094406462351	-0.286407226155858	-0.427768298945793	0.467434591161282	0.50041229541395	-0.0239636094855293
ENSG00000094880	-0.353777287083622	0.557071305478212	-0.310293248772371	-0.341778720192446	-0.0525218553055029	-0.59461805103057	0.525939519149727	-0.0497926916148252	-0.166909254746666	-0.225346433291577	-0.0468126586356437	0.333094875299463	-0.246700934761791	-0.132270016411064	0.278212661250851	-0.545547042088312
ENSG00000120709	0.453001339616608	-0.154383546114975	0.0486660427903284	0.269710038179796	-0.496853589570909	0.223159103603284	-0.0242482276212165	0.0373119299355329	-0.329494717811872	-0.119244651825769	-0.177562765919307	-0.0807525038400947	-0.263556264485233	0.438130501250334	0.342567531669207	-0.022723621786655
ENSG00000120733	0.0805371658898375	0.445325067199555	-0.170651648043743	-0.400275859427179	0.304908875089572	-0.399098746209851	0.0575478815083251	-0.0729924047065909	-0.0595794218571541	0.0587982297556341	-0.425642446609265	-0.463888023273192	-0.618182835452806	0.189034101436651	0.453555416944879	-0.218975597121231
ENSG00000132563	-0.156821108621344	-0.562472686085557	0.917077206625964	-0.0403115282985612	-0.261465586166468	0.747063649036966	-0.735330305566337	-0.0409899104522256	-0.240027851742741	0.157280410293873	-0.185596709687065	-0.535199877424583	0.537393486298894	0.0956662644523359	-0.3053742727623	0.204419480383005
ENSG00000120738	-0.08861274691971	-0.308415162651489	0.376261925513288	0.0621580520836016	-0.0691587753187187	0.3813812139499	-0.385427232709946	-0.0902468565614835	-0.11054135929583	0.237852001026121	-0.160265426907556	-0.323683975256992	0.255158173821211	-0.0681184056158857	-0.218321543738186	0.0788754678411671
ENSG00000120705	-0.335552579420444	-0.0721887462877188	-0.24764827690119	0.273328491558741	0.29914771211627	-0.0756579413904033	0.335230334530792	0.069408546306201	0.349659462202928	0.0360151404044448	-0.281487059141173	0.0447558251880293	-0.0629266243658249	-0.586315888695199	-0.191962341379907	-0.165989756343213
ENSG00000113013	-0.246197004682175	0.0266132020415941	0.00164245482702839	0.0380308661473105	-0.179211145232695	-0.0413825346596834	0.304158511163683	-0.0819267776677747	-0.260228452773524	0.262224992390275	-0.462426295487969	-0.147941161645173	-0.205475178740014	-0.0628810804882558	0.324134029286099	-0.419332569039572
ENSG00000044115	0.116070095082998	0.452135782720689	-0.615820271612574	0.0870115161098553	-0.0792345728085632	-0.540770096338864	0.590849324417423	0.100946610448644	-0.0980167287048722	-0.22696287900236	-0.232250767915921	0.276862188013609	-0.601415947555549	0.0850218572667291	0.535871824187327	-0.496310977303798
ENSG00000120725	0.0430018913744608	0.0318522377299844	-0.470331884548297	0.309125687050874	-0.114401865405449	-0.181737716300134	0.400087942151833	0.154517493764068	0.168463868569988	-0.102392479940255	0.530860480040364	0.781258380937689	0.163966358982175	-0.230631836633254	-0.214820180219099	0.00197328630216527
ENSG00000015479	-0.50584361547537	0.0190383639739024	0.517543529539043	-0.476051321529444	0.25118158982246	0.0970094604868186	-0.196424073266458	-0.144087701694237	-0.0489041300990997	0.0981946212514568	-0.498440220062364	-0.668542540038573	0.0418477985547879	-0.104642066877764	0.157305767537811	-0.147206812192985
ENSG00000120727	-0.481088731900596	0.551554246063019	-0.238484035303271	-0.416124367465297	0.0425464876552072	-0.560588010235247	0.550016137048221	-0.0369118369807612	-0.108161321562898	-0.0745001596080679	-0.319553528802782	0.062399928505012	-0.294080484126502	-0.182888346304498	0.504407074080861	-0.651451231556639
ENSG00000170464	-0.249643648058164	0.820371870838931	-0.185381608364447	-0.74048376688577	0.310831241684382	-0.716013319444965	0.243741558294485	-0.51464360664858	-0.271918469483749	-0.16057410712148	-0.0994362315959208	-0.0413509171239213	-0.407993050375203	-0.149290493512548	0.213443544603133	-0.348457553333158
ENSG00000249751	0.19489881453288	-0.450298792732882	-0.164320764853777	0.690377105129143	-0.201844999440931	0.29974113263058	0.143095745649716	0.271352376028001	0.201039542824923	-0.0475581517011882	0.164501274374596	0.357019384176447	0.173966212009678	0.0342396383332439	-0.0367903460126171	0.144345275288049
ENSG00000184584	-0.0633524908345172	-0.476063790988606	-0.0982616181011938	0.62827362271947	-0.268075484748384	0.291933834169769	0.191316101246969	0.63943931591578	0.256035892985537	0.0383706820427133	-0.159237880938327	0.192608870132977	0.0930868083954402	0.00548292354461727	0.145130020813409	-0.193224600761819
ENSG00000131508	-0.412149859267899	0.574905977787115	-0.270590972338985	-0.470182209309931	0.484598189807109	-0.595019793242157	0.259396626438922	-0.365176089019348	0.169364973536728	-0.112015471910829	0.110882393223444	0.153010365232237	-0.0445993785896326	-0.504773396461786	-0.238214943158019	-0.154996634386666
ENSG00000171604	0.110496939335588	0.409529866571617	-0.170234838809718	-0.277449780647389	0.00215387296191357	-0.33804512030398	0.00425039395157507	-0.293231462993257	-0.224838543525767	0.010943558995471	0.206113070489047	0.151039979576659	-0.2215350053792	-0.0541019606436053	-0.25882083227154	-0.00408364075975048
ENSG00000146005	-0.210260266080247	0.00933190554960842	0.272273316698668	-0.259772656435374	0.113799075143408	0.0766421034387207	-0.263575132799645	-0.314312873621279	-0.149555642897342	0.631123414227873	-0.258596575962486	-0.476740107421072	0.00409657270206426	-0.121038722377915	-0.109882529829734	-0.0985791866226215
ENSG00000185129	-0.320108307278297	0.309477980504495	-0.0337194615940067	-0.384397060290845	0.42344462812738	-0.249994416786624	0.0938844300658485	-0.328079672719252	0.085656925978386	-0.101167023246932	0.0689444075673254	-0.0525267529471004	-0.0178343471180299	-0.369756466970664	-0.176379050346793	0.0801289237498579
ENSG00000182700	-0.181162465857017	0.251450494089984	0.0603119146672364	-0.50293175753005	0.820420425057524	-0.189257905932551	-0.215294579531328	-0.327696276446864	0.318773054479655	0.100860141118313	-0.0640099013702662	-0.425704915890348	-0.0829709955600932	-0.235662029524883	-0.194315861862277	0.27387393273246
ENSG00000120306	-0.0922320585394577	-0.627726321567291	0.0563080762874689	0.604639482884261	-0.0437934757192907	0.499898575989119	-0.0698558795512456	0.143399933808159	0.388095656379396	0.385675187109262	0.246482400029396	0.217145664916832	0.551776040557884	-0.352672628608255	-0.465400648840631	0.270419148985426
ENSG00000113068	-0.156246028706815	0.363120206741545	0.183508601972234	-0.569671962022935	0.126409619652456	-0.227509780471259	-0.28342815704471	-0.353584303607145	-0.16617815652145	-0.267559681951898	0.356972061768529	0.0756370925615617	0.299870465233877	-0.109862737732746	-0.335697065644338	0.112823459424362
ENSG00000113070	0.126635824116926	0.325050572416048	-0.433359353388144	0.0634687809786484	0.0972219194813433	-0.345334262704894	0.254245022588879	-0.320846599689313	-0.0931444487424127	0.0375493299326616	0.0608643685365288	0.262037006789441	-0.319817611951069	-0.185307999411585	-0.0892321135388079	-0.111606393101383
ENSG00000131503	0.132722803827334	0.298510698768341	-0.303540946804333	-0.0716376889739093	0.0133029300009905	-0.342948328840193	0.321185948079127	0.176999665648086	-0.123413258217381	-0.0818690583584451	-0.544507568110804	-0.247715089443787	-0.704878003875278	0.232677294615682	0.681144170524596	-0.39590803714279
ENSG00000213523	-0.0613744259791813	-0.602955157421124	0.477306807499967	0.346089041136604	-0.246612081017424	0.633210668504331	-0.503631670052962	0.173117153441626	0.0440168899822833	0.00456767511627738	0.101288763043705	-0.0593023417411378	0.56821528116478	-0.07626841815052	-0.525785320896687	0.264820694445629
ENSG00000243056	-0.0717574382539853	-0.28785702893954	-0.248323020916458	0.37808062563408	0.105432640910431	0.107912111499149	0.156662484940354	0.25488292791121	0.465562394532122	0.756021047002626	0.131368290452846	0.203056890032184	0.109639570232422	-0.267922339798907	-0.241531015999566	0.0163397663970927
ENSG00000113108	0.393361161150599	-0.0373140795862494	0.0852872990537975	0.0787710528972863	-0.519771802987063	0.0952442484962575	-0.190619473993634	0.143586223471644	-0.435385317843265	-0.00623175772568347	-0.143352217485049	-0.0958480807405014	-0.238523589063028	0.618205919742474	0.356383482684254	-0.157877151921765
ENSG00000176087	0.446145611292325	0.137359850702742	-0.207396702391956	0.0897677975224291	-0.0334975056590165	-0.0812844023476039	-0.0605317694424099	-0.112061681044207	-0.187594272699958	-0.315235816025025	0.338741640361189	0.292770106725483	-0.0734748495331801	0.150435580814071	-0.148848868038575	0.315139998325953
ENSG00000170458	0.0250744653515507	-0.370660036801527	-0.115447213472669	0.593947517452291	-0.343499747504443	0.203604372380842	0.135404115971094	0.681199595561244	0.176381915347841	-0.0288381576894953	-0.126287292061522	0.182091800961721	-0.00638359391173743	-0.0497500026014034	0.000426247012514681	-0.16579667493578
ENSG00000131495	-0.278435204909127	-0.365294904549071	0.201832168138342	0.0490851411037455	0.341678505879663	0.314943087069	-0.321440246179439	0.0780577875075831	0.599148984055078	0.0604288486901789	0.522059490399885	0.136392840715522	0.779915177728299	-0.428280696093844	-0.6908832344853	0.47875459433831
ENSG00000113141	-0.140345109084913	0.141397125408336	-0.0243331172479594	-0.250434313028981	0.259033578354377	-0.136340957941358	-0.0582837520985343	0.0666738495181569	0.114577793498572	0.0748262679565856	-0.089513629017914	-0.132157769432059	-0.021021385481048	-0.0871205222624507	-0.036535041138307	-0.0144741453060267
ENSG00000170445	0.195699361554189	-0.464724524499984	0.745011778734526	-0.00540552608571462	-0.268353682745883	0.655696230744912	-0.7248525912067	-0.133132173969897	-0.299569085560966	-0.168396287045546	0.00092538220770861	-0.417366655065893	0.461115596044627	0.337476959941738	-0.20889617103266	0.436279028251173
ENSG00000112855	0.40335545589398	0.0217543643735748	0.0187561178827828	-0.0479147658870785	0.00295573243755958	0.0143976876414194	-0.191883866933584	0.0393952992769549	-0.0628282524096539	-0.0778119252587545	-0.115604477087289	-0.284528446206869	-0.262899986493352	0.51218693202124	0.256640620672726	0.188633371210674
ENSG00000146007	-0.470075276046521	-0.27171210465814	0.246213683855936	0.00629964070824586	0.245083674329285	0.211997834778142	-0.0801388787475657	0.164150380412141	0.370093481633488	0.00491618677507131	-0.003532044473003	-0.0116463078157666	0.453468375554146	-0.388430385096272	-0.209034879659111	0.0381447962059125
ENSG00000081818	0.00428500408898558	0.41549302150968	-0.478683761928479	0.00989967769171969	-0.121320921245825	-0.474110131942281	0.533249166446307	-0.0905388834710622	-0.182258498008794	-0.0459465870026014	0.040427684741372	0.408358974716525	-0.394387774962123	-0.114000584569984	0.136349602536617	-0.327821184562905
ENSG00000178913	-0.291932516457733	0.115501235332058	-0.123759912620873	-0.0517025282990458	-0.135644851808266	-0.177305025262118	0.433736499293662	0.120396680163264	0.0738535044789996	0.107132290562414	-0.0685958336253085	0.201959398769973	-0.00591803106953714	-0.0985513492329532	0.251621106472615	-0.324553480174617
ENSG00000240184	-0.247432485165144	-0.154119922353853	0.257492235558382	-0.00706275822600033	-0.205300385235781	0.199278275298992	0.00593361068033034	0.00613232321408048	-0.224061729061377	0.580466137255905	-0.325156887242743	-0.2376424183767	-0.000433760587635681	-0.03042803613391	0.153389705378054	-0.331835994174734
ENSG00000131504	-0.14048068465012	-0.808549395771759	0.517849030671626	0.544318717896693	-0.324491984720151	0.783506293469176	-0.289464255680804	0.32706410005177	0.0600883472728271	0.126462672204441	-0.343838541133252	-0.271702520231821	0.406102200134319	-0.0202434255681992	-0.172642257178144	0.0483779505813471
ENSG00000171720	0.0294241074892144	-0.585714003777469	0.454100549685509	0.310931165881243	-0.453782198425137	0.591093089147615	-0.332148762814062	0.48645279428951	-0.0456563250541593	0.162023693995954	-0.262414067591411	-0.266084405976907	0.2175499597248	0.325939340442232	0.110618382678664	-0.025745727383548
ENSG00000156453	0.395005128902725	-0.195363794265653	-0.0619474716537263	0.430307953698086	-0.356119150399386	0.192857807914297	0.0570872213323372	-0.0434357458923945	-0.205351726499751	-0.272875760197823	0.0166086994463892	0.146776198928931	-0.066336690224222	0.276847795790831	0.196486795387508	0.0875443511643687
ENSG00000081791	0.0634447143459287	0.317878118829184	-0.14924549279896	-0.248608691054175	-0.141572967321741	-0.33785693126452	0.190639289986536	0.255161235806369	-0.245865036018661	-0.00718375931019169	-0.21861456884128	-0.0330237867124695	-0.464927385261142	0.38723950095948	0.609754862474931	-0.424947147204021
ENSG00000013561	-0.390336572909769	0.418588963175831	-0.103292074730348	-0.546561322442939	0.857530391282575	-0.401612208760626	-0.021786382570611	-0.352111917881618	0.347673458931278	-0.0609513781008167	0.00418144687761197	-0.199109779855616	-0.0125006798588609	-0.495914960622964	-0.266263543568393	0.119449836578072
ENSG00000113552	-0.230163015187495	-0.420578087713495	0.247431546393961	0.197064020471669	-0.286528675840194	0.390408219538231	0.00426164281266333	0.395532519255395	0.0623124897920819	0.141761236079942	0.119074592508216	0.218096750020855	0.421582956289109	0.0102859617179167	0.0598064966114084	-0.0560103181561069
ENSG00000131507	-0.50315892735394	-0.264769802909165	0.763716424558882	-0.205359635864149	-0.415529233464319	0.403014073210972	-0.293686817598476	0.0144993009177838	-0.416739249205306	0.116879831281409	-0.51745551892115	-0.502799819843872	0.271759732905962	0.0230587866336964	0.0914875844750347	-0.350268809019289
ENSG00000113578	-0.113099684178479	0.284949429774585	-0.201553814022826	-0.304018136535302	0.706499252180338	-0.280461173692047	0.0168776855120181	-0.195699490180833	0.272437150432449	0.0373053599978112	-0.0327115047990066	-0.170686683961228	-0.161616931402522	-0.246314985036526	-0.073763541603063	0.126748211466703
ENSG00000113580	-0.409979478634963	0.506373848986735	-0.178399989002729	-0.530229741502781	0.348753176810359	-0.461708310623398	0.323342728813567	-0.236143593722045	-0.0219298837434508	0.0764256572143595	-0.131642849171242	-0.024886452951529	-0.22812873845511	-0.227382250410384	0.183872882076766	-0.29617371568551
ENSG00000145817	-0.340975436920717	0.596162939744679	-0.526408939167397	-0.260491938936905	0.107827100453206	-0.669728583161585	0.728811209353434	-0.0192508980420585	0.0450066050421597	-0.121816020560309	0.0504709928725902	0.481114262040624	-0.287649293340922	-0.258654858609349	0.339440189104472	-0.514356714012941
ENSG00000133706	-0.310404987141234	0.0735496532882523	-0.238292115852654	0.0175736699076696	0.180467195141341	-0.196358325487603	0.479063596022868	0.270277334937622	0.228279768704455	0.353437081456321	-0.329899174863525	0.0147487488702921	-0.282988996721671	-0.14313503373169	0.451566678268755	-0.436097017174792
ENSG00000113649	0.177475545603926	0.150407151158517	0.261028731378996	-0.218984279787935	-0.249077731179061	-0.0130870265827289	-0.260563817085354	-0.193825294743255	-0.478939737456141	-0.256112474221812	-0.419721143892202	-0.48897613686471	-0.322696227902036	0.406943759541085	0.196082691326963	-0.110829349792378
ENSG00000156475	-0.236282245546199	0.356390969285315	0.270443077295891	-0.602796409533227	0.188604172548338	-0.219836887910246	-0.279315361030289	-0.485898426972441	-0.210036270740561	0.078430869088248	-0.11218405238172	-0.348047107928315	-0.0233973592919074	-0.0467278202698376	-0.0686701593637654	-0.120670264925208
ENSG00000113657	-0.251517739902951	-0.336506804762493	0.180541745843311	0.149715654039195	0.0163157791866343	0.287247599536624	-0.0804278311002308	0.0747372595867604	0.115337327069072	0.846359741341044	-0.155540566213776	-0.155441560270164	0.110380056176623	-0.19415662185858	-0.135012696464591	-0.102852774050632
ENSG00000176049	-0.209009280596699	0.304718072755749	-0.373237493137215	-0.199889907268665	0.699196069391832	-0.379339234608836	0.308121238505413	-0.222571071713641	0.423500248320918	-0.0166263454890861	0.0215966058124357	0.0103824111358394	-0.137379775891595	-0.475075271789094	-0.151187034053982	0.112804571473742
ENSG00000145868	-0.0358898874537399	0.637694342898616	-0.448198662747979	-0.345708121600763	0.129290010269167	-0.68445412126795	0.466682113296958	-0.0602164764162951	-0.0737085835489308	-0.328674405850349	-0.137758675968579	0.100169588192065	-0.529247375819494	0.00836481711970431	0.37685828861765	-0.348543966131375
ENSG00000169247	0.234129513542982	0.914426960481824	-0.531882090351839	-0.571177476775247	0.235574692753151	-0.860279406704791	0.297410690063539	-0.411992042368573	-0.267390923671651	-0.280746101770097	0.0543623387991391	0.119950370484012	-0.659662422198885	0.152277939902031	0.341247667992448	-0.20717749079387
ENSG00000173210	-0.170784248965633	0.0500813707239849	0.077063705359023	-0.279071943791621	0.619921389347309	-0.0443576588351086	-0.191440691380944	-0.163801997039774	0.347942987441218	0.146646951883487	0.0742775813182111	-0.182839945770324	0.0523435183411207	-0.20474922933615	-0.175711614159529	0.238012926850274
ENSG00000113712	-0.250461769806389	0.49057530789834	-0.499140541372622	-0.0296970996702831	-0.19713857652407	-0.593133410656613	0.756917562546696	0.108678120628802	-0.202627778471131	-0.0923520224536793	-0.377773923630027	0.263610458267294	-0.561514765089099	-0.121923885965082	0.600829775844048	-0.790700605946524
ENSG00000183111	0.104407690751498	0.894753047490686	-0.386872497050697	-0.724124879673921	0.517761191839573	-0.815153455297672	0.137801103108703	-0.449122070669156	-0.0728144550221218	-0.250347042144575	0.0733550086194818	-0.0614115767316264	-0.547987902066889	0.0451418450572781	0.192399168963954	-0.0600831635397847
ENSG00000113716	0.41133951901751	0.406558023956048	-0.105987883092555	-0.208362245810695	-0.24213289609723	-0.29633489814892	-0.0358824596520997	-0.258819355381922	-0.559481165665478	-0.319654911417291	-0.194063753654955	-0.135751852345648	-0.510638269331717	0.421009256517162	0.263524490114754	-0.122658885352639
ENSG00000182578	-0.154796157034866	-0.255808386264884	0.00690443669182102	0.287785801689239	-0.407866514177827	0.132801379719099	0.198424232760274	0.847949671060577	0.0394029951205209	-0.0293621144739431	-0.318360713548398	0.0350451604370212	-0.0538916081386984	0.0891766453602982	0.356875640995598	-0.440354111453318
ENSG00000214485	-0.418216350614391	-0.153153143813376	-0.24239431021938	0.166878591530478	0.543182493734532	-0.0416883352666537	0.298316172711905	0.28273763716451	0.855838411249728	0.259681896833152	-0.0210605437110855	0.0761382332608226	0.124011686114055	-0.578727533702162	-0.20507797299296	-0.000209109257261793
ENSG00000113721	0.274660291728643	-0.175252341233682	0.0182101256478329	0.246799295206346	-0.069797973046439	0.209409717194824	-0.184712104669485	-0.085335786336994	-0.0493898450032272	-0.0270280013899884	-0.17145026251553	-0.189001636533892	-0.0268400941028429	0.114983787455376	-0.00139802510810406	0.105140313455033
ENSG00000070808	-0.208562153612125	-0.315203177044121	0.761246243255362	-0.172660601517865	-0.077268738513199	0.474883966006933	-0.522366258296571	-0.0928750017644987	-0.150225379230509	-0.0402790479584003	-0.337090441466124	-0.62439374415094	0.238330688647713	0.0772599525615485	-0.102449033440617	0.108172881442337
ENSG00000070814	0.332357609252617	-0.175893921392206	-0.0285989396072729	0.112383626832795	0.208350118420238	0.147454434095733	-0.157768669888117	0.20665753097076	0.213591706251001	-0.309418332774486	0.197398381802496	0.0247095456042594	0.0613270444281997	0.222408459536376	0.0431811352606368	0.429245559041725
ENSG00000019582	-0.0484283255608199	-0.274139842640441	-0.053732933725137	0.388299651052519	-0.486411765080317	0.145732732228439	0.202299372492681	0.810401943076649	-0.0559808818781557	0.0250297432599773	-0.21853789916473	0.153425449685628	-0.075969341150452	0.171907817673506	0.350152248354195	-0.404952589246767
ENSG00000164587	-0.0358716213526531	-0.140612253501642	-0.356760686135675	0.266915869509311	0.476294371001577	-0.0216285385421771	0.116469833673031	0.180778459888034	0.840761645049057	0.187164810532505	0.379444683775082	0.274171620203343	0.210283496609182	-0.426819239266943	-0.369800793851479	0.300544377767622
ENSG00000070614	0.292016624486479	0.866762116760243	-0.396852309601173	-0.568605902052936	0.152324119940025	-0.763867937973205	0.153799039101509	-0.44278149060809	-0.410662178560515	-0.341056139704575	0.067937085564713	0.0915650169094203	-0.620616424654904	0.219183441352121	0.230949138040107	-0.147502119949005
ENSG00000171992	-0.013792556603697	-0.244709136147813	-0.0272016611161539	0.218111363257378	0.319926518420536	0.17845856404479	-0.0904023532168817	0.0547433510437199	0.414648480988581	0.155713546969715	0.056078992361635	-0.0104639225443218	0.0872145623514495	-0.274264273628834	-0.301780572874621	0.245959619361247
ENSG00000086589	0.0141725363262045	0.596564737772122	-0.648162883155812	-0.216644718898515	0.280764190830587	-0.684154248385845	0.539538048286785	-0.0702505464104766	0.180809214291334	-0.0234736714329116	0.128638911465836	0.347399876045053	-0.421562738581694	-0.0922815456941332	0.215258500271245	-0.227967405418982
ENSG00000132912	-0.269296487549426	0.72368379049542	-0.385459009861805	-0.483030421065121	0.140887189209612	-0.732770355901438	0.553544655098486	-0.139409789440536	-0.235871066030116	-0.0918533326817271	-0.240691255574408	0.0778741073284547	-0.559155943817933	-0.126128024456236	0.438400886743477	-0.54000707981095
ENSG00000211445	0.0400443091484379	-0.657955358341078	0.0892065680339965	0.688533399709258	-0.241927679880976	0.539448162515564	-0.0195622940260328	0.358961561840157	0.227436595869665	0.241331742190546	-0.212018202639518	-0.0278175168131931	0.201839250033379	-0.0630960913541391	-0.0637730264058719	0.0258312625972914
ENSG00000145901	0.172792045251149	-0.398629525739178	-0.341852169795851	0.665246786026776	0.00539081752095885	0.219246644550117	0.157929353565768	0.421201508649207	0.409557703090512	0.238656009247443	0.136823606885965	0.329011190448891	0.0505170447629681	-0.165316053300719	-0.151284532929618	0.0972544935940028
ENSG00000197043	-0.269582651281354	-0.265696822718404	0.630270623618328	-0.125068243296774	-0.42920460245052	0.406318422522466	-0.345631394784385	-0.0809891231796827	-0.395384232569748	0.19625128112488	-0.194879735450099	-0.258334177716971	0.325612419805004	0.0549241782095023	-0.0260793880714507	-0.188370320027653
ENSG00000198624	-0.0332587978755404	-0.578160537578025	-0.0206206199495083	0.575297090186705	0.0125914224117147	0.439520112664405	0.0178958907697987	0.418933706035923	0.454176100717165	-0.0076619462788396	0.0517926257678861	0.144933403742152	0.395279772239044	-0.200019400496283	-0.184316647206192	0.196552784557294
ENSG00000196743	-0.179484674996868	0.782462667631959	-0.545441379965366	-0.48574700117119	0.302858820861249	-0.824736637115573	0.472411077567573	0.00632500095954551	-0.00359041056594624	-0.187740319137395	0.0211045395656722	0.25355263613827	-0.505038337635744	-0.190247204606511	0.258596701221069	-0.417236599840574
ENSG00000113140	-0.231833909323839	0.398974646657995	-0.175115151736008	-0.281639269519139	0.106699000165444	-0.434398138044409	0.288435179007832	-0.307868453618839	-0.0648438246122266	0.529369558228337	-0.200683616964607	-0.0488038160256216	-0.335342743214795	-0.167980770728461	0.12031375106272	-0.432534426781998
ENSG00000177556	0.0715642742588284	0.0874623375882368	-0.468766091921576	0.175606723011208	0.266279659868505	-0.232070067549524	0.15691728468876	-0.0115179156041742	0.459014962898802	-0.192601213248368	0.657695329056072	0.625321910748625	0.301539469707922	-0.344297350535691	-0.406370781172946	0.280911621703873
ENSG00000145907	-0.0252229698329687	-0.573543297379881	0.629385813414094	0.25632030799683	-0.292393164339466	0.679015101882978	-0.445040607609953	-0.081968695935556	-0.196626032101607	-0.00594710427253186	-0.272747430721225	-0.416744554900464	0.389101153592164	0.0768458180814813	-0.142526613942893	0.1732745649719
ENSG00000155511	-0.334758131646176	-0.455734881265925	0.749069123414325	-0.0693445285780248	-0.148294507843062	0.559694000515209	-0.422753590114972	0.0131137099087144	-0.0377826737719541	0.266070332269761	-0.378426706786201	-0.591508247955962	0.310863191376963	0.000902971394968054	-0.0948654903182708	-0.00137888308707829
ENSG00000164576	-0.0281733559013999	0.614018078309978	-0.330883249548451	-0.509779082072913	0.67738635079889	-0.562906871396844	0.174399073422475	-0.402236056708545	0.138574303540786	-0.150695094915796	0.0390225653273037	-0.0585603136588522	-0.322683334880568	-0.181663901797211	0.0950398957730675	0.048165666516258
ENSG00000155506	0.235246039979742	0.328945146444903	0.284760474426912	-0.433404423622769	-0.258997016262853	-0.121728105911532	-0.255573775760174	-0.291535616390512	-0.717993531198852	-0.310608897161519	-0.313220746550005	-0.357481306696171	-0.338217996350028	0.528527565097544	0.453036013162566	-0.173213443768601
ENSG00000170271	0.123430244979108	0.892380881521805	-0.449045681880727	-0.574128537497954	0.205294747669426	-0.815816839251858	0.309223075821941	-0.419118008964033	-0.262219421731748	-0.145371808612286	-0.0355864070447057	0.0420878934123339	-0.641283781561355	0.107474685670703	0.364204545516019	-0.313475661144574
