target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	ens_human
ENSRNOG00000016580	5.76231323404039e-07	4.02313202380567e-06	0.00389191493197856	0.000778535947282368	6.85814823327224	0.172464773017599	0.00152772254586396	0.0590840995752215	0.0375627132992101	0.0590840995752215	ENSG00000186468
ENSRNOG00000007610	5.80261279049203e-07	4.04728677878348e-06	-0.00329774191459551	0.000659855415579108	6.40841011543495	0.104162113344261	0.002407462864014	0.0198089787982681	0.0411334540828938	0.0411334540828938	ENSG00000135414
ENSRNOG00000011690	5.81401528615417e-07	4.05324818131986e-06	-0.00332287274417672	0.000664934304959658	6.3528548628476	0.101525248459357	0.00244140747750354	0.0155319177368624	0.0417723555137149	0.0417723555137149	ENSG00000137824
ENSRNOG00000011949	6.07458228665846e-07	4.22867194589653e-06	-0.0031538057526366	0.000632173325158781	6.74244535865895	0.103733377028694	0.00172139626944984	0.0277690061336048	0.0382429150347811	0.0382429150347811	ENSG00000136521
ENSRNOG00000003365	6.13292747283231e-07	4.2630153060422e-06	-0.00775608566745944	0.00155526593175423	4.81986944205064	0.68602377155903	0.0182000494439827	0.223685162403553	0.0896990743685983	0.223685162403553	ENSG00000162706
ENSRNOG00000001256	6.16871720242762e-07	4.28579402698275e-06	-0.00323249432162572	0.000648332499030179	6.52462989402183	0.102752256053237	0.00208004949962084	0.0221597317301985	0.0399534534302508	0.0399534534302508	ENSG00000204842
ENSRNOG00000020652	6.19379713904725e-07	4.30111333618575e-06	0.012469039502214	0.00250127449989786	2.46296314279051	1.72235325726434	0.202102697629629	0.368138780175303	0.423534714754299	0.423534714754299	ENSG00000105329
ENSRNOG00000045668	6.28235490998598e-07	4.35834533686906e-06	0.00397780585920493	0.0007983828400704	5.54598357691553	0.136442876023799	0.0054408695106902	0.0105144174023835	0.0583006464211976	0.0583006464211976	ENSG00000159110
ENSRNOG00000010224	6.28735907647963e-07	4.35968611292388e-06	-0.00414049676392711	0.000831062118559003	5.90077548624566	0.19562834146874	0.00324366089373214	0.0658227635966457	0.0493910780525187	0.0658227635966457	ENSG00000137502
ENSRNOG00000007443	6.41270543326031e-07	4.43792983518756e-06	0.00412436137899973	0.000828458721910371	5.41723540268976	0.18198751864911	0.00611628493446824	0.0492838870638634	0.0625181004564683	0.0625181004564683	ENSG00000101384
ENSRNOG00000049491	6.47049967470449e-07	4.4754127283895e-06	0.00811487385813705	0.00163060026605055	3.18751328147572	0.60470469202655	0.0216657107925657	0.0846712244572303	0.244220011971848	0.244220011971848	ENSG00000242574
ENSRNOG00000010199	6.51009261505081e-07	4.49874657147182e-06	-0.0046886033565393	0.000942350241014932	9.30695588864393	0.251071455044941	0.000113329829068072	0.088689067845022	0.0439743859875476	0.088689067845022	ENSG00000109738
ENSRNOG00000005326	6.7689474560515e-07	4.66853450880442e-06	-0.00424023413970835	0.000853530223271669	5.27639815054327	0.160194142041013	0.00483708219818182	0.0188766920166805	0.0680143020056367	0.0680143020056367	ENSG00000119865
ENSRNOG00000017558	6.90244706071631e-07	4.75598706698094e-06	-0.00421868506101766	0.000849840826320113	6.71239144641307	0.203569667730915	0.00147899362858553	0.0707439493794597	0.0384438975685763	0.0707439493794597	ENSG00000137267
ENSRNOG00000022218	7.00960825346986e-07	4.8228007537446e-06	0.00684783206044254	0.00138030595016954	7.09551213922056	0.536582600930046	0.00206061209721259	0.188463839510131	0.0365763399359951	0.188463839510131	ENSG00000137965
ENSRNOG00000010650	7.06761842604831e-07	4.86035736140163e-06	-0.00362038955109669	0.000729991376676413	5.93092786722982	0.143338405385345	0.00454258649869829	0.0415138484880065	0.0487461545034941	0.0487461545034941	ENSG00000054690
ENSRNOG00000009588	7.08224614141576e-07	4.86570192310045e-06	-0.00984482742600752	0.00198520660375323	3.08819688264196	1.01402531980424	0.131142629275157	0.159712908447186	0.262961896683388	0.262961896683388	ENSG00000101298
ENSRNOG00000014992	7.26606514110696e-07	4.98957564648632e-06	0.0029956937864546	0.000604688117689954	7.9765473459556	0.0794432118165632	0.000446621003635855	0.0108320146126186	0.0361181509639061	0.0361181509639061	ENSG00000003056
ENSRNOG00000001964	7.35100443296004e-07	5.03815340035899e-06	0.00303637822063961	0.000613180174682692	7.09848735272903	0.088115701654869	0.00103193449566623	0.0175968031406539	0.0365670581667234	0.0365670581667234	ENSG00000196776
ENSRNOG00000014274	7.39519209510035e-07	5.06354831634609e-06	0.00400216570713464	0.000808406111106394	5.50327920058956	0.137689173403895	0.00574492406072895	0.00994059423211958	0.0596071199866874	0.0596071199866874	ENSG00000043514
ENSRNOG00000003029	7.49794797488702e-07	5.13067823846933e-06	0.00337734020102318	0.000682566580482057	8.27737179034464	0.130747634422607	0.000373800923369725	0.0462159127557271	0.0369296730915306	0.0462159127557271	ENSG00000179218
ENSRNOG00000008892	7.57392692285955e-07	5.178435392248e-06	0.00451222507517801	0.000912290864737072	5.13532271067898	0.182766323927481	0.00895064181784409	0.0193780830280509	0.0742768203704273	0.0742768203704273	ENSG00000129484
ENSRNOG00000016733	7.57819522967189e-07	5.17885907992118e-06	0.00772617313330039	0.00156212809252282	4.69415876139479	0.684436010885541	0.0353959291035532	0.208628488641345	0.0958619913938167	0.208628488641345	ENSG00000143545
ENSRNOG00000013492	7.63048346572219e-07	5.20957586880523e-06	0.00299831828234078	0.000606383771932462	7.43913377649943	0.0932669590901753	0.000876504771838962	0.0252467632240269	0.0358936231144651	0.0358936231144651	ENSG00000131236
ENSRNOG00000012815	7.65138708891477e-07	5.22133597788732e-06	-0.00456914567944545	0.000924169560499724	5.11127501446757	0.196761618694212	0.0100048583838718	0.0291777932015659	0.0754040792715535	0.0754040792715535	ENSG00000115526
ENSRNOG00000012868	7.96748686060257e-07	5.42140500955863e-06	0.00585138141846258	0.00118541110093912	4.35019646124807	0.347437449888936	0.026446184209958	0.0646221823003138	0.114073763613012	0.114073763613012	ENSG00000137831
ENSRNOG00000009808	8.15589216665339e-07	5.5442879987298e-06	-0.00297982856798804	0.000604231638622785	7.49774216357607	0.0931251524025136	0.000666357191653542	0.026224405456089	0.035843230119624	0.035843230119624	ENSG00000068885
ENSRNOG00000014838	8.1759610104516e-07	5.55261198958613e-06	0.00589813498680585	0.00119610460463259	4.30475231514496	0.391212057228734	0.0262148027723416	0.107698289870593	0.116851819749988	0.116851819749988	ENSG00000122694
ENSRNOG00000002028	8.28140291443614e-07	5.62153194488314e-06	-0.00298809328611729	0.000606274276425799	7.871310816864	0.102611718966206	0.000465461763497703	0.0362913880620649	0.0359522253804263	0.0362913880620649	ENSG00000142188
ENSRNOG00000009912	8.38836645376214e-07	5.67784804218883e-06	0.015220450415316	0.00308975169721896	2.46219918577842	2.66323767269772	0.109155880299469	0.845500674747275	0.423785056466485	0.845500674747275	ENSG00000000938
ENSRNOG00000010649	8.64665073009464e-07	5.84153072170221e-06	-0.00353398541740139	0.000718264052337771	6.71794773578579	0.143691476284414	0.00142402020549789	0.0501663046825698	0.0384059493262892	0.0501663046825698	ENSG00000169862
ENSRNOG00000014135	8.65636286594885e-07	5.84530992004177e-06	-0.00708473990300593	0.00144000063595213	4.15842628679564	0.57751354978273	0.062966556528691	0.144393626625563	0.126853127941394	0.144393626625563	ENSG00000131242
ENSRNOG00000001859	9.05538021861207e-07	6.10603642864512e-06	0.00520536064650211	0.00105991135013226	4.65198139524234	0.277952632186462	0.0143985129193861	0.0609186764480068	0.0979426940945334	0.0979426940945334	ENSG00000128228
ENSRNOG00000019465	9.0966012801283e-07	6.12800942430665e-06	0.00306568517808014	0.000624345561850712	8.29368904588146	0.108277801371788	0.000324459455746346	0.0386562786045218	0.0369883282436778	0.0386562786045218	ENSG00000065135
ENSRNOG00000024000	9.09480989374037e-07	6.12800942430665e-06	0.0181968750754001	0.00370587590621338	2.38682541366685	3.8148342868981	0.10417732826492	1.26917429496036	0.449256683691458	1.26917429496036	ENSG00000012124
ENSRNOG00000021151	9.25354312573958e-07	6.22782319235409e-06	0.00929563821931953	0.00189440815460322	3.47779588071617	0.942049002046607	0.1608433666263	0.13963563638691	0.198034858996419	0.198034858996419	ENSG00000173457
ENSRNOG00000026564	9.30045243019499e-07	6.25642757318425e-06	-0.00458126452368336	0.000933829396022409	6.10432401932191	0.241941790203589	0.00275539698006315	0.0844483371074946	0.0454065078420648	0.0844483371074946	ENSG00000158079
ENSRNOG00000032825	9.37790735585829e-07	6.30554320270264e-06	0.00297498145900406	0.000606611399566695	7.65051979616959	0.0967872033128418	0.000999894841382265	0.0300986197357136	0.0357978441670442	0.0357978441670442	ENSG00000156482
ENSRNOG00000013794	9.57059423903284e-07	6.41383449616771e-06	0.0141643140582537	0.00289051815948542	2.28398434761821	2.31453027311249	0.107705436883832	0.727804086147664	0.486591677735053	0.727804086147664	ENSG00000114115
ENSRNOG00000049994	9.64980172378483e-07	6.45776924410193e-06	0.0121386370631881	0.00247795625184696	5.40642061445634	1.70022858449702	0.0118908276208378	0.602135890985905	0.0629091800991619	0.602135890985905	ENSG00000137959
ENSRNOG00000000814	9.69296024521943e-07	6.48054063686503e-06	0.00402019967790743	0.000820822202272902	9.17263214812557	0.186515342332128	0.000145582676063979	0.0672293260983497	0.0426281665829523	0.0672293260983497	ENSG00000164434
ENSRNOG00000020277	1.01010205003193e-06	6.7438327837033e-06	-0.00677651656156848	0.00138588701998495	3.89429839120402	0.527208650352955	0.0422594380864697	0.146206793885799	0.149808845129808	0.149808845129808	ENSG00000108797
ENSRNOG00000004132	1.01678455366218e-06	6.78206764787639e-06	0.00419815686325284	0.000858806466833965	5.90035847400912	0.203654643216823	0.00446104742026308	0.0692938073273207	0.0494001269830508	0.0692938073273207	ENSG00000002834
ENSRNOG00000002722	1.05412563188381e-06	7.02123848848374e-06	0.00349231654428212	0.000715454568531881	5.98947901606983	0.13317444739134	0.00364022988465598	0.0389964644104077	0.047547294078658	0.047547294078658	ENSG00000129657
ENSRNOG00000014478	1.06194467115402e-06	7.06668666777318e-06	0.00325283427260975	0.000666591971181873	6.34602596950872	0.10519674509788	0.0025800465560558	0.0232086705911091	0.0418544390483577	0.0418544390483577	ENSG00000102531
ENSRNOG00000005478	1.08969609742112e-06	7.23819536970894e-06	0.00339680810101232	0.000696822910907415	6.43930628662141	0.133577317731452	0.00224501069101539	0.0463112062255329	0.0407996935443457	0.0463112062255329	ENSG00000122642
ENSRNOG00000005690	1.09963627455454e-06	7.29339044305185e-06	0.00609767196393343	0.00125133973283871	4.47386772797052	0.430552437719308	0.0227823384737839	0.133802774224302	0.107080612464411	0.133802774224302	ENSG00000071282
ENSRNOG00000029971	1.10012321675173e-06	7.29339044305185e-06	-0.00612769426111341	0.00125752335107455	12.2382290372763	0.434807820766579	6.12974802028035e-06	0.158130368101756	0.139610932228841	0.158130368101756	ENSG00000198786
ENSRNOG00000053607	1.09946643238562e-06	7.29339044305185e-06	-0.0042112878507098	0.000864218156812089	5.24742622227212	0.182876471453256	0.00544207642109854	0.0448828896404613	0.0692452258352699	0.0692452258352699	ENSG00000196227
ENSRNOG00000002452	1.11003739923167e-06	7.35568200032414e-06	0.00426487850106621	0.000875555336918686	5.27545362959884	0.163185488597542	0.0086057811455974	0.0166019262612674	0.068053933655082	0.068053933655082	ENSG00000153066
ENSRNOG00000049075	1.11977708075159e-06	7.41675962864584e-06	0.00525112855093806	0.001078409018058	7.121871685212	0.31946110139402	0.00138621530216573	0.114910385720716	0.0364965202663097	0.114910385720716	ENSG00000164687
ENSRNOG00000026260	1.1596554423893e-06	7.67015347123656e-06	0.00560991908561724	0.00115373239606502	6.54335449657802	0.364956718830244	0.00454594881064284	0.128563895362351	0.0397819085235085	0.128563895362351	ENSG00000142676
ENSRNOG00000022922	1.17631579920714e-06	7.76948648392099e-06	-0.00450070015732882	0.000926148918646185	5.03767264847756	0.213158364739341	0.00684015035909028	0.0552788955570325	0.0789350315918596	0.0789350315918596	ENSG00000115840
ENSRNOG00000020843	1.18174004660621e-06	7.79805589099422e-06	0.00981955909462627	0.00202103646506457	3.1275012584786	0.928422982219447	0.153098993220335	0.0491613974102547	0.255359846091733	0.255359846091733	ENSG00000087086
ENSRNOG00000015596	1.20106118011469e-06	7.91451364463692e-06	-0.00302557698011861	0.00062312849004053	6.90022727940579	0.0989287764628321	0.00147900539327961	0.0294095352529246	0.0373499061167394	0.0373499061167394	ENSG00000115468
ENSRNOG00000026742	1.20560767526943e-06	7.94078670198344e-06	-0.00333678059088298	0.000687327979553625	8.5573295488711	0.129254936380158	0.000243902654277312	0.0469980724934495	0.0381540657038145	0.0469980724934495	ENSG00000119801
ENSRNOG00000020407	1.20851078806347e-06	7.95621619933808e-06	-0.00747051053721715	0.00153896696644379	4.35137472282671	0.647919689017961	0.0287137830182309	0.208128149362289	0.11400343342992	0.208128149362289	ENSG00000167654
ENSRNOG00000013766	1.31750456816686e-06	8.645704965585e-06	0.00621075989896478	0.00128398550714786	4.00652551852904	0.419581029388405	0.0254537717258798	0.107646189089984	0.139408106530694	0.139408106530694	ENSG00000167315
ENSRNOG00000002802	1.33340205175888e-06	8.73790799753721e-06	0.0153854592468419	0.00318229238258524	2.52244575638615	2.75566287642579	0.0641079598843669	0.948590520941636	0.404508805593699	0.948590520941636	ENSG00000163739
ENSRNOG00000004333	1.34289874888147e-06	8.78796903717087e-06	-0.00651308751693991	0.00134754534011569	4.51639745730543	0.493929617902527	0.0217486296419239	0.159839214724826	0.104823447979536	0.159839214724826	ENSG00000059122
ENSRNOG00000013553	1.40567004606309e-06	9.16915470304203e-06	-0.00334964270913235	0.000694341732970297	6.10651550999957	0.108160877698805	0.0028426149326103	0.0208307835840658	0.0453684292818092	0.0453684292818092	ENSG00000182768
ENSRNOG00000010830	1.42974112000314e-06	9.31332971882724e-06	-0.00451841197451397	0.000937271718051276	9.13335938060802	0.238136815791821	0.000139903357641275	0.0877079239882377	0.0422615848174542	0.0877079239882377	ENSG00000151729
ENSRNOG00000019629	1.44260202432506e-06	9.39279501526141e-06	0.00291670879544234	0.000605248515508394	8.15657459588376	0.0876614990435572	8.97356555348914e-05	0.0239836366632299	0.0365428408969765	0.0365428408969765	ENSG00000185896
ENSRNOG00000006608	1.44640608403532e-06	9.41324528051233e-06	-0.00355453798699122	0.000737685390326626	7.14159097919524	0.147422285555229	0.000983155963297328	0.0534348175468374	0.0364403111571372	0.0534348175468374	ENSG00000175606
ENSRNOG00000026059	1.46478351055709e-06	9.51104169663649e-06	-0.00665591830327432	0.00138204824617076	3.83467111607102	0.392917987126707	0.0352877270198571	0.0211963552018906	0.155718008454509	0.155718008454509	ENSG00000160781
ENSRNOG00000008088	1.49354336382409e-06	9.68449269352175e-06	-0.00304863139077826	0.000633534813177209	6.69465541812676	0.106893742723473	0.00156916536562771	0.0367811112778124	0.0385674705851205	0.0385674705851205	ENSG00000132640
ENSRNOG00000020394	1.51996184455357e-06	9.84251220673253e-06	0.0035501219915921	0.000738287034666953	5.84870612996732	0.113643822087071	0.00395885072811091	0.0141272385730011	0.0505479238276214	0.0505479238276214	ENSG00000197771
ENSRNOG00000017243	1.54169570631903e-06	9.97849013018348e-06	-0.00362097700829951	0.000753467032371819	8.3869731421998	0.153261733239139	0.000157566965007605	0.0566136899221119	0.0373534200445998	0.0566136899221119	ENSG00000176171
ENSRNOG00000018343	1.55616738631507e-06	1.00675660352581e-05	-0.00307078898433646	0.000639230415113281	6.90335941319043	0.110254855919945	0.00138289220877115	0.0394786601518186	0.0373347637033975	0.0394786601518186	ENSG00000135070
ENSRNOG00000013949	1.56375180798219e-06	1.01120242198174e-05	0.00699658162006129	0.00145673763384637	4.20416171818885	0.572439759788856	0.0367699052716822	0.17543854811475	0.123529241487938	0.17543854811475	ENSG00000182054
ENSRNOG00000001143	1.57278676804774e-06	1.01611904349885e-05	-0.00555637352976659	0.00115715400444365	4.37533919497774	0.288395587660627	0.0213102786167372	0.0338408846631855	0.112590260383261	0.112590260383261	ENSG00000122966
ENSRNOG00000047476	1.60735328521176e-06	1.03750670897207e-05	-0.00417064459747788	0.000869354495585889	7.05100878512304	0.20356617866474	0.00109241831341672	0.0744853055861229	0.036723668262774	0.0744853055861229	ENSG00000112290
ENSRNOG00000001348	1.64549378313262e-06	1.05923531781335e-05	0.00648611277548903	0.00135333092390678	4.94149926847333	0.49267472316608	0.0182542824420175	0.16489617651822	0.0836726576069731	0.16489617651822	ENSG00000089248
ENSRNOG00000009620	1.64448534733494e-06	1.05923531781335e-05	0.00463194985904795	0.000966434041443932	5.18594403059554	0.251253050571339	0.00860648680934778	0.0847929888368173	0.0719557355933955	0.0847929888368173	ENSG00000071967
ENSRNOG00000014504	1.66789469601981e-06	1.07219643638158e-05	0.006145002008695	0.00128288404958297	4.36649977810936	0.442388826945834	0.0196257679880167	0.144953380479424	0.113107754851084	0.144953380479424	ENSG00000115594
ENSRNOG00000012956	1.69186864259971e-06	1.08657523575315e-05	0.00676207080773314	0.00141255342191344	4.17138842645339	0.535917597276225	0.0305144572857481	0.16901625969019	0.12589058173601	0.16901625969019	ENSG00000198959
ENSRNOG00000018848	1.70168893788121e-06	1.09144928984572e-05	-0.00376078069538722	0.000785793834935651	6.46829543889528	0.165793345008244	0.00211536087401975	0.059631834228268	0.0405000003681444	0.059631834228268	ENSG00000114784
ENSRNOG00000000886	1.70961027540935e-06	1.09553987580859e-05	-0.0131805473248461	0.00275453755573829	2.11226029312966	2.03674271949368	0.0950957774012834	0.663651937195985	0.556147647119706	0.663651937195985	ENSG00000183166
ENSRNOG00000007040	1.71796050231606e-06	1.10039401488602e-05	-0.0033500402996121	0.000700251621485927	6.06456872785235	0.110607425106169	0.00291977207488097	0.0233818550482591	0.046115461264486	0.046115461264486	ENSG00000134375
ENSRNOG00000009899	1.732951602616e-06	1.10949549154405e-05	0.00386385236403759	0.000807947451767188	6.08857734257788	0.175097723914492	0.00333499190518674	0.0619429165765225	0.0456832039928836	0.0619429165765225	ENSG00000136603
ENSRNOG00000034246	1.737971005503e-06	1.1117061943267e-05	0.00330920068860137	0.000692051614280284	8.22511093495892	0.128446418764424	0.000525502851156632	0.047368040831638	0.0367521177325144	0.047368040831638	ENSG00000143947
ENSRNOG00000014004	1.74087401412755e-06	1.11256036724568e-05	-0.00304415430044877	0.000636667247208218	6.66048210860196	0.0997671652833673	0.00171826959966125	0.0291388644161472	0.0388162487671077	0.0388162487671077	ENSG00000111912
ENSRNOG00000030862	1.74037618363838e-06	1.11256036724568e-05	-0.0029212418682337	0.00061095347836681	8.30799979958125	0.0927462528395787	0.000285376441047201	0.0290759470291503	0.0370410388318032	0.0370410388318032	ENSG00000047249
ENSRNOG00000001148	1.74761148341278e-06	1.11636351915216e-05	0.00675600583324705	0.00141320899029889	5.96149120944428	0.535457927861596	0.0051764178239561	0.194539547202206	0.0481114718373887	0.194539547202206	ENSG00000089157
ENSRNOG00000001201	1.75985787894224e-06	1.12267068466095e-05	0.00574168070399833	0.00120138712528397	6.27828278693316	0.386822073878796	0.00339643351592618	0.140936668963882	0.0427170554486034	0.140936668963882	ENSG00000160213
ENSRNOG00000010601	1.79449051131192e-06	1.14270965982779e-05	-0.00288248665516658	0.00060362554969927	7.46742054880184	0.0832106939283986	0.000569365356418691	0.0203361420892344	0.0358670150685559	0.0358670150685559	ENSG00000135250
ENSRNOG00000009460	1.82753852334127e-06	1.16219004481657e-05	-0.0029166394494819	0.000611247754841443	8.3032140600893	0.0921901090655777	0.000339102341267627	0.028643635160824	0.0370232794386029	0.0370232794386029	ENSG00000165650
ENSRNOG00000003099	1.83848903098033e-06	1.16810713096396e-05	-0.00466011147673476	0.000976878065574139	8.25392124639705	0.255139446427642	0.000345569737815139	0.0950835057621719	0.0368480633033401	0.0950835057621719	ENSG00000188021
ENSRNOG00000001254	1.89575885127433e-06	1.20341686650214e-05	0.0109724511291962	0.00230308999121205	2.7524505867082	1.25001195058364	0.191432053004036	0.159458528606586	0.338990297758078	0.338990297758078	ENSG00000142173
ENSRNOG00000010642	1.90186439471033e-06	1.20675293779698e-05	-0.00392033346359559	0.000822980187913574	6.8950083326582	0.180742854939743	0.00131770513205417	0.066411933837772	0.0373753493710833	0.066411933837772	ENSG00000140280
ENSRNOG00000011782	1.90622904767648e-06	1.20898190807507e-05	-0.00392992264852639	0.000825073289414686	6.82067317527738	0.181640332448212	0.00173254808839376	0.0663420452021632	0.0377673476838532	0.0663420452021632	ENSG00000125166
ENSRNOG00000003289	1.94525299543859e-06	1.23153082146545e-05	0.00388735963673598	0.000816838609080786	7.74733505762346	0.177832836190341	0.000605153672689158	0.0661173776558141	0.0358334269163474	0.0661173776558141	ENSG00000002549
ENSRNOG00000007374	1.99135634583807e-06	1.25847337367879e-05	-0.0047948322722834	0.00100852549458102	6.04812433976922	0.270737696907454	0.00320350538925149	0.0985088619327374	0.0464187222551145	0.0985088619327374	ENSG00000006128
ENSRNOG00000010558	2.00290049283578e-06	1.26520558946644e-05	-0.00591211981551406	0.00124383680451111	4.16719921337482	0.400314795117653	0.0285131644544073	0.113884857648101	0.126199835171235	0.126199835171235	ENSG00000108179
ENSRNOG00000001453	2.0063477064069e-06	1.26681936586919e-05	0.00311188400797087	0.000654749738801091	6.45502111054412	0.0958849339768938	0.00223408274195527	0.0209427450741396	0.0406356393040544	0.0406356393040544	ENSG00000009954
ENSRNOG00000002541	2.01918044396403e-06	1.27322288856621e-05	0.00325776395270849	0.000685629234158929	7.34106063681662	0.125031348710516	0.000883395119144672	0.0461253495541913	0.0360189915700251	0.0461253495541913	ENSG00000121892
ENSRNOG00000003117	2.03036113391914e-06	1.27913652618057e-05	-0.00287096859256897	0.000604366263910994	7.62097040613544	0.0862311990371664	0.000728924556980956	0.0240010355706369	0.0357969335383924	0.0357969335383924	ENSG00000197170
ENSRNOG00000004742	2.03617196789705e-06	1.28222825698007e-05	-0.00288295828661169	0.000606964050694476	8.11144356478524	0.0829743223495144	0.000421056556381018	0.0202057219694013	0.0364194793271636	0.0364194793271636	ENSG00000187446
ENSRNOG00000001548	2.06875452197267e-06	1.29986284572289e-05	0.00414587169836929	0.000873442270004961	8.19323777652211	0.202638991751665	0.000373657419658801	0.075916482483483	0.0366514842433417	0.075916482483483	ENSG00000116044
ENSRNOG00000013508	2.09666521671531e-06	1.31565278895036e-05	0.00307037818013262	0.000647229763821579	6.60226608293699	0.0973470140124548	0.00261697379709972	0.0242821066411057	0.039273662920554	0.039273662920554	ENSG00000071082
ENSRNOG00000022391	2.0966619505333e-06	1.31565278895036e-05	-0.00532050125915167	0.00112155126906066	5.96860178801843	0.333863543370872	0.00364254350546838	0.122145181407689	0.0479665869682391	0.122145181407689	ENSG00000147180
ENSRNOG00000016707	2.10844226207931e-06	1.32245821776198e-05	0.0037654416442499	0.000793937613404203	5.61504610381845	0.167250722953745	0.00325626899216829	0.0597774244056279	0.0563724352835579	0.0597774244056279	ENSG00000106144
ENSRNOG00000004016	2.17052426306676e-06	1.35959494218754e-05	0.00299567191512055	0.000632416916562538	6.7355794023008	0.0853686014796859	0.00170720506653444	0.0159916946777755	0.0382879105689124	0.0382879105689124	ENSG00000005302
ENSRNOG00000010352	2.17844583390569e-06	1.3639550139593e-05	0.00362912179400419	0.000766264138002603	5.6312603635978	0.110434183591873	0.00277917989434962	0.00710347736587777	0.0559368930245375	0.0559368930245375	ENSG00000102580
ENSRNOG00000015957	2.19074740380506e-06	1.37105240959475e-05	0.00702140749702327	0.00148287950633751	5.60156704574925	0.582210329254184	0.00609033850200671	0.213802824529572	0.0567378159638455	0.213802824529572	ENSG00000124491
ENSRNOG00000016322	2.19873007846291e-06	1.37483589135253e-05	-0.0040422544881728	0.000853833140452573	5.63559195200525	0.192986105599803	0.00562502486509043	0.0672780783084199	0.0558212838720626	0.0672780783084199	ENSG00000162545
ENSRNOG00000051238	2.22744837299759e-06	1.39095478250452e-05	-0.00287468059972792	0.000607547943358208	7.20361742311568	0.0878660475777371	0.000629161067218521	0.0256941525548961	0.0362822892806603	0.0362822892806603	ENSG00000196199
ENSRNOG00000014783	2.23552833397213e-06	1.39538650714162e-05	0.0137234168512993	0.00290081927379351	1.84993315620202	2.07962592471039	0.159181826919278	0.524311507562592	0.682293419001913	0.682293419001913	ENSG00000142102
ENSRNOG00000029028	2.2684838132575e-06	1.41533447232426e-05	0.0097210902259038	0.00205610950936269	4.18034999017839	1.11715869964663	0.128553809908317	0.294204821540849	0.125234787833647	0.294204821540849	ENSG00000099875
ENSRNOG00000010103	2.27479005217579e-06	1.41864543060559e-05	0.00287402394295642	0.000607957816215384	7.18076428407952	0.0710556183240209	0.000624002929206907	0.0075194700494263	0.0363372677005309	0.0363372677005309	ENSG00000063046
ENSRNOG00000006934	2.43211318898628e-06	1.5114454730504e-05	-0.00365126732073962	0.000774600965284042	5.64435283173714	0.157778341171383	0.00441223878490316	0.055416355421586	0.0555884267569938	0.0555884267569938	ENSG00000135503
ENSRNOG00000050044	2.46082119028254e-06	1.52728010384217e-05	0.00289261856533351	0.000613968191243731	8.39476735459459	0.0958913249878854	0.000309453676802802	0.0338457970224723	0.037386240309107	0.037386240309107	ENSG00000184007
ENSRNOG00000016896	2.46437746923816e-06	1.52815088677879e-05	0.00416153704995955	0.000883355655150503	6.70277162728726	0.205247670615558	0.00126545060800397	0.0767662707406335	0.0385104586962885	0.0767662707406335	ENSG00000100316
ENSRNOG00000018434	2.47063662381782e-06	1.53136315451834e-05	0.0156713738599305	0.00332687554642202	1.44191007165552	2.56480900774517	0.169349745631759	0.562593690611243	0.937460344506325	0.937460344506325	ENSG00000010327
ENSRNOG00000007316	2.48960065703624e-06	1.54244398629299e-05	-0.00321503304060133	0.000682745171864	6.33046499437464	0.122539454527704	0.00272886162419977	0.0438852353461605	0.0420444638606955	0.0438852353461605	ENSG00000101365
ENSRNOG00000016043	2.55239193078797e-06	1.57859046037492e-05	-0.00471270966480771	0.00100187299502038	11.5621622058224	0.252211990137289	1.87498419791847e-05	0.0881306362669844	0.100356199973132	0.100356199973132	ENSG00000171885
ENSRNOG00000006652	2.55597937525529e-06	1.58012069914519e-05	-0.00284132210763863	0.000604072296431999	7.71318807613762	0.0768509275517553	0.00067516543746692	0.0153040784156346	0.0358151684941959	0.0358151684941959	ENSG00000079785
ENSRNOG00000017123	2.57067417582433e-06	1.58782198658184e-05	0.00619211682652624	0.00131678730956242	10.4454338407898	0.454995820129575	4.50041191400695e-05	0.173347877743322	0.0625548422934391	0.173347877743322	ENSG00000166710
ENSRNOG00000010260	2.60520858411892e-06	1.60845283353562e-05	-0.00314717509590168	0.000669651887271715	7.70946431044704	0.117583960659866	0.000410678571792994	0.044432686440864	0.035813553885335	0.044432686440864	ENSG00000150764
ENSRNOG00000019478	2.62195383057308e-06	1.61808750744149e-05	0.00613641475485138	0.00130606215045744	6.16354649504975	0.447116662568061	0.00324956545042242	0.167330268635329	0.044414695655559	0.167330268635329	ENSG00000213928
ENSRNOG00000018176	2.67460024014384e-06	1.64842708678253e-05	-0.00326091677977491	0.000694647615841825	9.65485217417014	0.123153259759291	7.17716182967352e-05	0.0447311077491223	0.0481817594011764	0.0481817594011764	ENSG00000175582
ENSRNOG00000007901	2.68551416905915e-06	1.65443524807403e-05	0.00283294371539148	0.000603586913759177	7.58664787689749	0.0682156147128111	0.00063000659509508	0.006390491888983	0.0358017096510377	0.0358017096510377	ENSG00000170348
ENSRNOG00000031058	2.72851968523398e-06	1.6794713101566e-05	0.0136436480291417	0.00290892927858252	2.92673252648701	2.21301204705106	0.2059221046166	0.640264850162863	0.296915066169584	0.640264850162863	ENSG00000015285
ENSRNOG00000033791	2.75100324599854e-06	1.69184315743948e-05	-0.00626230183299989	0.00133564849835429	5.8351847462494	0.466337747549742	0.00458915739288592	0.173806533722721	0.0508571291303116	0.173806533722721	ENSG00000115266
